sequence_id	direction_group	outcome	group
17453_34	negative	whr	Sex-combined
17454_15	positive	whr	Sex-combined
17467_1	positive	whr	Sex-combined
17468_1	negative	whr	Sex-combined
17475_18	negative	whr	Sex-combined
17490_4	negative	whr	Sex-combined
17495_141	positive	whr	Sex-combined
17505_125	positive	whr	Sex-combined
17511_10	negative	whr	Sex-combined
17516_7	negative	whr	Sex-combined
17671_58	positive	whr	Sex-combined
17672_184	negative	whr	Sex-combined
17673_34	negative	whr	Sex-combined
17677_47	negative	whr	Sex-combined
17680_12	negative	whr	Sex-combined
17685_9	positive	whr	Sex-combined
17692_2	positive	whr	Sex-combined
17696_1	negative	whr	Sex-combined
17702_53	negative	whr	Sex-combined
17703_40	negative	whr	Sex-combined
17710_40	negative	whr	Sex-combined
17712_7	positive	whr	Sex-combined
17721_82	negative	whr	Sex-combined
17725_37	positive	whr	Sex-combined
17735_130	negative	whr	Sex-combined
17737_7	positive	whr	Sex-combined
17738_7	positive	whr	Sex-combined
17743_14	negative	whr	Sex-combined
17744_31	positive	whr	Sex-combined
17747_45	negative	whr	Sex-combined
17748_21	negative	whr	Sex-combined
17751_68	positive	whr	Sex-combined
17752_24	negative	whr	Sex-combined
17765_3	negative	whr	Sex-combined
17766_5	negative	whr	Sex-combined
17771_35	positive	whr	Sex-combined
17772_7	negative	whr	Sex-combined
17777_31	positive	whr	Sex-combined
17781_191	positive	whr	Sex-combined
17783_9	negative	whr	Sex-combined
17785_11	negative	whr	Sex-combined
17792_158	negative	whr	Sex-combined
17794_6	negative	whr	Sex-combined
17796_15	negative	whr	Sex-combined
17808_37	positive	whr	Sex-combined
17811_78	negative	whr	Sex-combined
17817_22	negative	whr	Sex-combined
17820_170	positive	whr	Sex-combined
17822_57	negative	whr	Sex-combined
17828_3	positive	whr	Sex-combined
17832_12	negative	whr	Sex-combined
17836_17	negative	whr	Sex-combined
17837_5	negative	whr	Sex-combined
17849_6	positive	whr	Sex-combined
17855_28	negative	whr	Sex-combined
18158_45	positive	whr	Sex-combined
18173_11	positive	whr	Sex-combined
18175_65	positive	whr	Sex-combined
18182_24	negative	whr	Sex-combined
18185_118	positive	whr	Sex-combined
18187_16	negative	whr	Sex-combined
18190_15	negative	whr	Sex-combined
18192_69	negative	whr	Sex-combined
18194_18	negative	whr	Sex-combined
18195_3	negative	whr	Sex-combined
18197_97	negative	whr	Sex-combined
18198_51	positive	whr	Sex-combined
18205_123	positive	whr	Sex-combined
18208_3	negative	whr	Sex-combined
18210_12	negative	whr	Sex-combined
18213_30	negative	whr	Sex-combined
18216_22	negative	whr	Sex-combined
18218_48	negative	whr	Sex-combined
18222_34	positive	whr	Sex-combined
18225_13	negative	whr	Sex-combined
18231_147	positive	whr	Sex-combined
18235_16	negative	whr	Sex-combined
18241_18	positive	whr	Sex-combined
18242_8	positive	whr	Sex-combined
18244_1	positive	whr	Sex-combined
18255_6	negative	whr	Sex-combined
18259_15	negative	whr	Sex-combined
18270_10	negative	whr	Sex-combined
18276_34	negative	whr	Sex-combined
18280_29	negative	whr	Sex-combined
18282_1	negative	whr	Sex-combined
18285_6	negative	whr	Sex-combined
18290_6	negative	whr	Sex-combined
18297_8	negative	whr	Sex-combined
18299_13	negative	whr	Sex-combined
18301_10	positive	whr	Sex-combined
18302_204	negative	whr	Sex-combined
18304_19	negative	whr	Sex-combined
18306_1	negative	whr	Sex-combined
18308_30	positive	whr	Sex-combined
18310_26	negative	whr	Sex-combined
18312_68	positive	whr	Sex-combined
18313_4	negative	whr	Sex-combined
18315_38	positive	whr	Sex-combined
18316_75	positive	whr	Sex-combined
18322_15	positive	whr	Sex-combined
18324_61	negative	whr	Sex-combined
18326_50	negative	whr	Sex-combined
18327_6	positive	whr	Sex-combined
18328_36	negative	whr	Sex-combined
18330_7	negative	whr	Sex-combined
18338_26	positive	whr	Sex-combined
18339_207	positive	whr	Sex-combined
18342_2	positive	whr	Sex-combined
18343_10	positive	whr	Sex-combined
18348_89	positive	whr	Sex-combined
18375_28	negative	whr	Sex-combined
18380_78	positive	whr	Sex-combined
18385_4	negative	whr	Sex-combined
18386_36	positive	whr	Sex-combined
18392_19	negative	whr	Sex-combined
18395_5	negative	whr	Sex-combined
18396_10	negative	whr	Sex-combined
18397_5	negative	whr	Sex-combined
18399_1	negative	whr	Sex-combined
18401_18	negative	whr	Sex-combined
18404_22	negative	whr	Sex-combined
18408_26	positive	whr	Sex-combined
18410_26	negative	whr	Sex-combined
18417_3	negative	whr	Sex-combined
18432_32	negative	whr	Sex-combined
18434_141	positive	whr	Sex-combined
18449_33	negative	whr	Sex-combined
18458_4	negative	whr	Sex-combined
18483_36	negative	whr	Sex-combined
18819_21	positive	whr	Sex-combined
18823_52	negative	whr	Sex-combined
18830_1	negative	whr	Sex-combined
18831_6	negative	whr	Sex-combined
18832_65	positive	whr	Sex-combined
18837_9	negative	whr	Sex-combined
18839_24	positive	whr	Sex-combined
18859_7	negative	whr	Sex-combined
18866_8	negative	whr	Sex-combined
18870_1	negative	whr	Sex-combined
18871_24	positive	whr	Sex-combined
18875_125	negative	whr	Sex-combined
18878_15	positive	whr	Sex-combined
18880_81	positive	whr	Sex-combined
18884_22	positive	whr	Sex-combined
18888_37	negative	whr	Sex-combined
18890_227	negative	whr	Sex-combined
18893_26	negative	whr	Sex-combined
18895_54	positive	whr	Sex-combined
18896_23	positive	whr	Sex-combined
18897_31	positive	whr	Sex-combined
18901_26	positive	whr	Sex-combined
18910_45	negative	whr	Sex-combined
18916_25	negative	whr	Sex-combined
18922_27	positive	whr	Sex-combined
18925_24	positive	whr	Sex-combined
18927_14	negative	whr	Sex-combined
18930_28	positive	whr	Sex-combined
18931_40	positive	whr	Sex-combined
18935_14	negative	whr	Sex-combined
18938_3	negative	whr	Sex-combined
18942_11	positive	whr	Sex-combined
18943_4	negative	whr	Sex-combined
19109_32	negative	whr	Sex-combined
19110_6	positive	whr	Sex-combined
19116_1	negative	whr	Sex-combined
19117_3	positive	whr	Sex-combined
19121_3	positive	whr	Sex-combined
19124_9	negative	whr	Sex-combined
19129_15	positive	whr	Sex-combined
19135_5	negative	whr	Sex-combined
19145_4	negative	whr	Sex-combined
19153_53	negative	whr	Sex-combined
19154_41	negative	whr	Sex-combined
19158_1	positive	whr	Sex-combined
19166_15	positive	whr	Sex-combined
19169_88	negative	whr	Sex-combined
19175_18	negative	whr	Sex-combined
19180_38	negative	whr	Sex-combined
19183_164	positive	whr	Sex-combined
19187_21	positive	whr	Sex-combined
19193_18	negative	whr	Sex-combined
19195_85	positive	whr	Sex-combined
19196_73	negative	whr	Sex-combined
19197_95	negative	whr	Sex-combined
19206_20	negative	whr	Sex-combined
19208_8	negative	whr	Sex-combined
19213_1	negative	whr	Sex-combined
19224_5	positive	whr	Sex-combined
19227_18	negative	whr	Sex-combined
19230_12	negative	whr	Sex-combined
19237_17	negative	whr	Sex-combined
19239_5	positive	whr	Sex-combined
19241_31	negative	whr	Sex-combined
19247_1	negative	whr	Sex-combined
19249_18	positive	whr	Sex-combined
19251_56	positive	whr	Sex-combined
19254_125	positive	whr	Sex-combined
19261_12	positive	whr	Sex-combined
19264_6	negative	whr	Sex-combined
19272_9	positive	whr	Sex-combined
19273_3	positive	whr	Sex-combined
19274_80	positive	whr	Sex-combined
19277_4	positive	whr	Sex-combined
19279_42	negative	whr	Sex-combined
19282_3	positive	whr	Sex-combined
19294_26	negative	whr	Sex-combined
19296_51	negative	whr	Sex-combined
19297_4	positive	whr	Sex-combined
19303_64	negative	whr	Sex-combined
19310_81	negative	whr	Sex-combined
19316_2	negative	whr	Sex-combined
19323_1	positive	whr	Sex-combined
19327_31	negative	whr	Sex-combined
19353_25	negative	whr	Sex-combined
19356_20	negative	whr	Sex-combined
19360_22	negative	whr	Sex-combined
19361_78	positive	whr	Sex-combined
19366_8	negative	whr	Sex-combined
19367_34	positive	whr	Sex-combined
19374_72	negative	whr	Sex-combined
19392_6	negative	whr	Sex-combined
19446_1	negative	whr	Sex-combined
19483_16	negative	whr	Sex-combined
19488_1	negative	whr	Sex-combined
19491_11	positive	whr	Sex-combined
19492_5	positive	whr	Sex-combined
19504_22	negative	whr	Sex-combined
19518_12	negative	whr	Sex-combined
19545_145	negative	whr	Sex-combined
19553_14	negative	whr	Sex-combined
19558_10	positive	whr	Sex-combined
19561_216	positive	whr	Sex-combined
19563_3	negative	whr	Sex-combined
19567_1	negative	whr	Sex-combined
19568_17	negative	whr	Sex-combined
19572_10	negative	whr	Sex-combined
19587_12	negative	whr	Sex-combined
19590_46	positive	whr	Sex-combined
19596_18	negative	whr	Sex-combined
19612_3	negative	whr	Sex-combined
19614_8	positive	whr	Sex-combined
19631_13	negative	whr	Sex-combined
19636_23	negative	whr	Sex-combined
19637_9	negative	whr	Sex-combined
19638_9	negative	whr	Sex-combined
2190_55	negative	whr	Sex-combined
2211_9	negative	whr	Sex-combined
2278_61	negative	whr	Sex-combined
2333_72	negative	whr	Sex-combined
2418_55	positive	whr	Sex-combined
2436_49	negative	whr	Sex-combined
2443_10	negative	whr	Sex-combined
2475_1	negative	whr	Sex-combined
2516_57	positive	whr	Sex-combined
2567_5	negative	whr	Sex-combined
2590_69	positive	whr	Sex-combined
2605_49	negative	whr	Sex-combined
2620_4	negative	whr	Sex-combined
2631_50	negative	whr	Sex-combined
2632_5	negative	whr	Sex-combined
2635_61	negative	whr	Sex-combined
2636_10	negative	whr	Sex-combined
2637_77	negative	whr	Sex-combined
2640_3	negative	whr	Sex-combined
2643_57	negative	whr	Sex-combined
2649_77	negative	whr	Sex-combined
2652_15	positive	whr	Sex-combined
2658_27	negative	whr	Sex-combined
2665_26	positive	whr	Sex-combined
2692_74	negative	whr	Sex-combined
2693_20	negative	whr	Sex-combined
2695_25	negative	whr	Sex-combined
2704_74	negative	whr	Sex-combined
2708_54	negative	whr	Sex-combined
2714_78	positive	whr	Sex-combined
2719_3	negative	whr	Sex-combined
2723_9	negative	whr	Sex-combined
2730_58	negative	whr	Sex-combined
2731_29	positive	whr	Sex-combined
2734_49	negative	whr	Sex-combined
2737_22	negative	whr	Sex-combined
2741_22	negative	whr	Sex-combined
2742_68	positive	whr	Sex-combined
2754_50	negative	whr	Sex-combined
2760_2	negative	whr	Sex-combined
2770_51	negative	whr	Sex-combined
2771_35	negative	whr	Sex-combined
2774_10	negative	whr	Sex-combined
2783_18	negative	whr	Sex-combined
2788_55	positive	whr	Sex-combined
2790_54	negative	whr	Sex-combined
2797_56	negative	whr	Sex-combined
2806_49	negative	whr	Sex-combined
2811_27	positive	whr	Sex-combined
2813_11	negative	whr	Sex-combined
2816_50	positive	whr	Sex-combined
2819_23	positive	whr	Sex-combined
2823_7	positive	whr	Sex-combined
2826_53	negative	whr	Sex-combined
2827_23	negative	whr	Sex-combined
2828_82	positive	whr	Sex-combined
2831_29	negative	whr	Sex-combined
2834_54	positive	whr	Sex-combined
2837_3	negative	whr	Sex-combined
2838_53	negative	whr	Sex-combined
2844_53	positive	whr	Sex-combined
2849_49	negative	whr	Sex-combined
2853_68	negative	whr	Sex-combined
2855_49	negative	whr	Sex-combined
2860_19	negative	whr	Sex-combined
2864_2	positive	whr	Sex-combined
2871_73	negative	whr	Sex-combined
2879_9	negative	whr	Sex-combined
2888_49	negative	whr	Sex-combined
2889_37	negative	whr	Sex-combined
2890_59	negative	whr	Sex-combined
2900_53	positive	whr	Sex-combined
2911_27	negative	whr	Sex-combined
2913_1	negative	whr	Sex-combined
2944_66	positive	whr	Sex-combined
2946_52	negative	whr	Sex-combined
2949_6	negative	whr	Sex-combined
2952_75	negative	whr	Sex-combined
2960_66	positive	whr	Sex-combined
2962_50	positive	whr	Sex-combined
2967_8	positive	whr	Sex-combined
2972_57	negative	whr	Sex-combined
2973_15	positive	whr	Sex-combined
2976_58	negative	whr	Sex-combined
2992_59	positive	whr	Sex-combined
2994_71	negative	whr	Sex-combined
2997_8	negative	whr	Sex-combined
2998_53	positive	whr	Sex-combined
2999_6	positive	whr	Sex-combined
3000_66	negative	whr	Sex-combined
3003_29	positive	whr	Sex-combined
3004_67	negative	whr	Sex-combined
3007_7	positive	whr	Sex-combined
3025_50	positive	whr	Sex-combined
3026_5	negative	whr	Sex-combined
3028_36	positive	whr	Sex-combined
3029_52	positive	whr	Sex-combined
3033_57	positive	whr	Sex-combined
3037_62	negative	whr	Sex-combined
3043_49	positive	whr	Sex-combined
3045_72	negative	whr	Sex-combined
3046_31	positive	whr	Sex-combined
3050_7	positive	whr	Sex-combined
3052_8	negative	whr	Sex-combined
3054_3	negative	whr	Sex-combined
3057_55	positive	whr	Sex-combined
3066_12	positive	whr	Sex-combined
3072_4	negative	whr	Sex-combined
3073_51	positive	whr	Sex-combined
3091_70	negative	whr	Sex-combined
3122_6	negative	whr	Sex-combined
3143_3	negative	whr	Sex-combined
3166_92	positive	whr	Sex-combined
3168_8	positive	whr	Sex-combined
3169_70	negative	whr	Sex-combined
3170_6	positive	whr	Sex-combined
3175_51	positive	whr	Sex-combined
3178_5	negative	whr	Sex-combined
3179_51	positive	whr	Sex-combined
3181_50	positive	whr	Sex-combined
3182_38	negative	whr	Sex-combined
3184_25	positive	whr	Sex-combined
3189_61	negative	whr	Sex-combined
3192_3	negative	whr	Sex-combined
3195_50	negative	whr	Sex-combined
3198_4	positive	whr	Sex-combined
3199_54	negative	whr	Sex-combined
3204_2	negative	whr	Sex-combined
3212_30	negative	whr	Sex-combined
3216_2	positive	whr	Sex-combined
3220_40	positive	whr	Sex-combined
3221_54	negative	whr	Sex-combined
3232_28	negative	whr	Sex-combined
3280_49	negative	whr	Sex-combined
3290_50	positive	whr	Sex-combined
3292_75	positive	whr	Sex-combined
3293_2	negative	whr	Sex-combined
3298_52	positive	whr	Sex-combined
3302_58	negative	whr	Sex-combined
3305_6	positive	whr	Sex-combined
3310_62	negative	whr	Sex-combined
3322_52	positive	whr	Sex-combined
3326_58	negative	whr	Sex-combined
3329_14	positive	whr	Sex-combined
3331_8	positive	whr	Sex-combined
3332_57	negative	whr	Sex-combined
3339_33	positive	whr	Sex-combined
3342_76	positive	whr	Sex-combined
3343_1	positive	whr	Sex-combined
3346_72	negative	whr	Sex-combined
3347_9	positive	whr	Sex-combined
3361_26	negative	whr	Sex-combined
3364_76	positive	whr	Sex-combined
3365_7	negative	whr	Sex-combined
3373_5	negative	whr	Sex-combined
3376_49	positive	whr	Sex-combined
3378_49	positive	whr	Sex-combined
3379_29	positive	whr	Sex-combined
3381_24	negative	whr	Sex-combined
3387_1	negative	whr	Sex-combined
3388_58	negative	whr	Sex-combined
3389_7	negative	whr	Sex-combined
3391_10	negative	whr	Sex-combined
3396_54	negative	whr	Sex-combined
3399_31	negative	whr	Sex-combined
3403_1	positive	whr	Sex-combined
3405_6	positive	whr	Sex-combined
3415_61	negative	whr	Sex-combined
3418_12	negative	whr	Sex-combined
3420_21	positive	whr	Sex-combined
3421_54	negative	whr	Sex-combined
3423_59	negative	whr	Sex-combined
3432_21	positive	whr	Sex-combined
3434_34	negative	whr	Sex-combined
3435_53	negative	whr	Sex-combined
3437_80	negative	whr	Sex-combined
3440_7	positive	whr	Sex-combined
3445_53	negative	whr	Sex-combined
3448_13	negative	whr	Sex-combined
3450_4	negative	whr	Sex-combined
3457_57	negative	whr	Sex-combined
3459_49	positive	whr	Sex-combined
3461_58	negative	whr	Sex-combined
3470_1	negative	whr	Sex-combined
3471_49	negative	whr	Sex-combined
3472_40	negative	whr	Sex-combined
3484_60	negative	whr	Sex-combined
3485_28	positive	whr	Sex-combined
3487_32	positive	whr	Sex-combined
3489_9	negative	whr	Sex-combined
3494_71	negative	whr	Sex-combined
3497_13	negative	whr	Sex-combined
3504_58	negative	whr	Sex-combined
3508_78	negative	whr	Sex-combined
3518_54	negative	whr	Sex-combined
3519_3	positive	whr	Sex-combined
3592_4	negative	whr	Sex-combined
3593_72	positive	whr	Sex-combined
3617_80	negative	whr	Sex-combined
3620_67	negative	whr	Sex-combined
3622_33	positive	whr	Sex-combined
3628_3	positive	whr	Sex-combined
3629_60	negative	whr	Sex-combined
3640_14	positive	whr	Sex-combined
3710_49	negative	whr	Sex-combined
3719_2	positive	whr	Sex-combined
3773_15	positive	whr	Sex-combined
3797_1	negative	whr	Sex-combined
3799_11	positive	whr	Sex-combined
3803_10	positive	whr	Sex-combined
3809_1	negative	whr	Sex-combined
3822_54	positive	whr	Sex-combined
3835_11	negative	whr	Sex-combined
3837_6	negative	whr	Sex-combined
3845_51	negative	whr	Sex-combined
3852_19	positive	whr	Sex-combined
3855_56	positive	whr	Sex-combined
3858_5	positive	whr	Sex-combined
3864_5	positive	whr	Sex-combined
3866_7	negative	whr	Sex-combined
3873_51	negative	whr	Sex-combined
3887_90	positive	whr	Sex-combined
3894_15	positive	whr	Sex-combined
3898_5	positive	whr	Sex-combined
3902_21	negative	whr	Sex-combined
3903_49	positive	whr	Sex-combined
4125_52	negative	whr	Sex-combined
4126_22	positive	whr	Sex-combined
4127_75	negative	whr	Sex-combined
4128_27	negative	whr	Sex-combined
4129_72	negative	whr	Sex-combined
4133_54	positive	whr	Sex-combined
4143_74	negative	whr	Sex-combined
4145_58	positive	whr	Sex-combined
4148_49	positive	whr	Sex-combined
4149_8	positive	whr	Sex-combined
4150_75	negative	whr	Sex-combined
4151_6	negative	whr	Sex-combined
4153_11	negative	whr	Sex-combined
4154_57	negative	whr	Sex-combined
4158_54	positive	whr	Sex-combined
4159_130	positive	whr	Sex-combined
4160_49	negative	whr	Sex-combined
4188_1	positive	whr	Sex-combined
4192_10	negative	whr	Sex-combined
4224_7	negative	whr	Sex-combined
4232_19	negative	whr	Sex-combined
4237_70	negative	whr	Sex-combined
4240_31	positive	whr	Sex-combined
4254_6	positive	whr	Sex-combined
4271_75	negative	whr	Sex-combined
4276_10	negative	whr	Sex-combined
4278_14	positive	whr	Sex-combined
4280_47	negative	whr	Sex-combined
4301_58	negative	whr	Sex-combined
4304_18	positive	whr	Sex-combined
4324_33	negative	whr	Sex-combined
4328_2	positive	whr	Sex-combined
4337_49	positive	whr	Sex-combined
4342_10	positive	whr	Sex-combined
4355_13	negative	whr	Sex-combined
4359_87	negative	whr	Sex-combined
4374_45	positive	whr	Sex-combined
4423_77	negative	whr	Sex-combined
4430_44	negative	whr	Sex-combined
4435_66	positive	whr	Sex-combined
4436_1	negative	whr	Sex-combined
4437_56	negative	whr	Sex-combined
4459_68	negative	whr	Sex-combined
4468_21	positive	whr	Sex-combined
4469_78	negative	whr	Sex-combined
4472_5	negative	whr	Sex-combined
4476_22	negative	whr	Sex-combined
4479_14	negative	whr	Sex-combined
4480_59	negative	whr	Sex-combined
4487_1	positive	whr	Sex-combined
4498_62	negative	whr	Sex-combined
4500_50	negative	whr	Sex-combined
4540_11	negative	whr	Sex-combined
4541_49	negative	whr	Sex-combined
4542_24	negative	whr	Sex-combined
4543_65	negative	whr	Sex-combined
4544_4	negative	whr	Sex-combined
4548_4	negative	whr	Sex-combined
4549_78	negative	whr	Sex-combined
4551_72	negative	whr	Sex-combined
4553_65	negative	whr	Sex-combined
4556_10	negative	whr	Sex-combined
4559_64	negative	whr	Sex-combined
4562_1	negative	whr	Sex-combined
4567_82	negative	whr	Sex-combined
4706_17	positive	whr	Sex-combined
4712_28	negative	whr	Sex-combined
4718_5	negative	whr	Sex-combined
4775_34	negative	whr	Sex-combined
4831_4	negative	whr	Sex-combined
4842_62	negative	whr	Sex-combined
4862_63	negative	whr	Sex-combined
4886_3	positive	whr	Sex-combined
4905_63	positive	whr	Sex-combined
4908_6	positive	whr	Sex-combined
4912_17	negative	whr	Sex-combined
4920_10	positive	whr	Sex-combined
4923_79	negative	whr	Sex-combined
4924_32	positive	whr	Sex-combined
4929_55	negative	whr	Sex-combined
4930_21	negative	whr	Sex-combined
4931_59	positive	whr	Sex-combined
4959_2	negative	whr	Sex-combined
4964_67	negative	whr	Sex-combined
4965_27	negative	whr	Sex-combined
4969_2	positive	whr	Sex-combined
4979_34	positive	whr	Sex-combined
4982_54	positive	whr	Sex-combined
4984_83	positive	whr	Sex-combined
4992_49	negative	whr	Sex-combined
4995_16	negative	whr	Sex-combined
5000_52	negative	whr	Sex-combined
5002_76	positive	whr	Sex-combined
5019_16	negative	whr	Sex-combined
5024_67	negative	whr	Sex-combined
5026_66	negative	whr	Sex-combined
5030_52	negative	whr	Sex-combined
5035_7	positive	whr	Sex-combined
5036_50	negative	whr	Sex-combined
5061_27	positive	whr	Sex-combined
5062_60	negative	whr	Sex-combined
5069_9	positive	whr	Sex-combined
5088_175	positive	whr	Sex-combined
5089_11	negative	whr	Sex-combined
5091_28	positive	whr	Sex-combined
5092_51	negative	whr	Sex-combined
5095_21	positive	whr	Sex-combined
5102_55	positive	whr	Sex-combined
5105_2	negative	whr	Sex-combined
5107_7	positive	whr	Sex-combined
5111_15	positive	whr	Sex-combined
5114_65	negative	whr	Sex-combined
5121_3	positive	whr	Sex-combined
5128_53	negative	whr	Sex-combined
5132_71	positive	whr	Sex-combined
5133_17	negative	whr	Sex-combined
5134_52	positive	whr	Sex-combined
5196_7	positive	whr	Sex-combined
5202_4	negative	whr	Sex-combined
5223_59	negative	whr	Sex-combined
5227_60	positive	whr	Sex-combined
5231_79	negative	whr	Sex-combined
5238_26	positive	whr	Sex-combined
5246_64	negative	whr	Sex-combined
5249_31	negative	whr	Sex-combined
5261_13	negative	whr	Sex-combined
5262_57	negative	whr	Sex-combined
5272_55	positive	whr	Sex-combined
5275_28	positive	whr	Sex-combined
5301_7	negative	whr	Sex-combined
5343_74	negative	whr	Sex-combined
5346_24	positive	whr	Sex-combined
5347_59	negative	whr	Sex-combined
5349_69	negative	whr	Sex-combined
5350_14	negative	whr	Sex-combined
5359_65	negative	whr	Sex-combined
5364_7	negative	whr	Sex-combined
5383_14	positive	whr	Sex-combined
5410_53	negative	whr	Sex-combined
5451_1	positive	whr	Sex-combined
5452_71	positive	whr	Sex-combined
5459_33	negative	whr	Sex-combined
5462_62	negative	whr	Sex-combined
5465_32	negative	whr	Sex-combined
5478_50	negative	whr	Sex-combined
5480_49	negative	whr	Sex-combined
5484_63	positive	whr	Sex-combined
5494_52	positive	whr	Sex-combined
5581_28	positive	whr	Sex-combined
5586_66	positive	whr	Sex-combined
5593_11	negative	whr	Sex-combined
5598_3	positive	whr	Sex-combined
5602_62	negative	whr	Sex-combined
5620_13	positive	whr	Sex-combined
5628_21	negative	whr	Sex-combined
5630_48	negative	whr	Sex-combined
5632_6	positive	whr	Sex-combined
5634_39	positive	whr	Sex-combined
5636_10	negative	whr	Sex-combined
5637_81	negative	whr	Sex-combined
5639_49	negative	whr	Sex-combined
5643_2	positive	whr	Sex-combined
5646_20	negative	whr	Sex-combined
5648_28	negative	whr	Sex-combined
5649_83	negative	whr	Sex-combined
5654_70	negative	whr	Sex-combined
5657_28	negative	whr	Sex-combined
5658_64	positive	whr	Sex-combined
5664_57	positive	whr	Sex-combined
5667_3	negative	whr	Sex-combined
5680_54	positive	whr	Sex-combined
5690_49	positive	whr	Sex-combined
5701_81	positive	whr	Sex-combined
5704_74	positive	whr	Sex-combined
5707_55	positive	whr	Sex-combined
5708_1	negative	whr	Sex-combined
5716_49	positive	whr	Sex-combined
5722_78	positive	whr	Sex-combined
5723_4	negative	whr	Sex-combined
5726_49	positive	whr	Sex-combined
5735_54	positive	whr	Sex-combined
5736_1	negative	whr	Sex-combined
5737_61	negative	whr	Sex-combined
5739_75	positive	whr	Sex-combined
5740_17	positive	whr	Sex-combined
5742_14	negative	whr	Sex-combined
5744_12	negative	whr	Sex-combined
5745_64	negative	whr	Sex-combined
5748_20	positive	whr	Sex-combined
5753_21	negative	whr	Sex-combined
5758_49	negative	whr	Sex-combined
5762_35	negative	whr	Sex-combined
5763_67	negative	whr	Sex-combined
5807_77	negative	whr	Sex-combined
5813_58	positive	whr	Sex-combined
5825_49	positive	whr	Sex-combined
5837_49	negative	whr	Sex-combined
5861_78	positive	whr	Sex-combined
5867_60	negative	whr	Sex-combined
5885_55	positive	whr	Sex-combined
5918_5	positive	whr	Sex-combined
5927_4	negative	whr	Sex-combined
5963_9	positive	whr	Sex-combined
5981_6	negative	whr	Sex-combined
5988_49	negative	whr	Sex-combined
6020_52	negative	whr	Sex-combined
6022_57	positive	whr	Sex-combined
6027_31	negative	whr	Sex-combined
6039_24	positive	whr	Sex-combined
6049_64	negative	whr	Sex-combined
6054_6	positive	whr	Sex-combined
6060_2	positive	whr	Sex-combined
6079_59	negative	whr	Sex-combined
6081_52	negative	whr	Sex-combined
6086_15	positive	whr	Sex-combined
6107_3	positive	whr	Sex-combined
6168_11	negative	whr	Sex-combined
6207_10	positive	whr	Sex-combined
6210_100	negative	whr	Sex-combined
6227_1	positive	whr	Sex-combined
6234_74	positive	whr	Sex-combined
6237_11	negative	whr	Sex-combined
6247_9	negative	whr	Sex-combined
6255_74	positive	whr	Sex-combined
6262_14	positive	whr	Sex-combined
6273_58	negative	whr	Sex-combined
6276_16	negative	whr	Sex-combined
6283_60	negative	whr	Sex-combined
6289_78	positive	whr	Sex-combined
6304_8	negative	whr	Sex-combined
6321_65	positive	whr	Sex-combined
6324_11	positive	whr	Sex-combined
6334_9	positive	whr	Sex-combined
6352_8	negative	whr	Sex-combined
6366_38	positive	whr	Sex-combined
6367_66	negative	whr	Sex-combined
6368_9	positive	whr	Sex-combined
6369_82	positive	whr	Sex-combined
6371_50	positive	whr	Sex-combined
6372_7	positive	whr	Sex-combined
6373_54	negative	whr	Sex-combined
6377_54	positive	whr	Sex-combined
6378_2	negative	whr	Sex-combined
6380_23	negative	whr	Sex-combined
6382_17	negative	whr	Sex-combined
6383_90	positive	whr	Sex-combined
6384_19	positive	whr	Sex-combined
6385_63	positive	whr	Sex-combined
6388_21	positive	whr	Sex-combined
6390_18	negative	whr	Sex-combined
6393_63	negative	whr	Sex-combined
6395_58	negative	whr	Sex-combined
6398_12	positive	whr	Sex-combined
6405_74	negative	whr	Sex-combined
6406_3	negative	whr	Sex-combined
6408_2	positive	whr	Sex-combined
6409_57	negative	whr	Sex-combined
6411_58	positive	whr	Sex-combined
6414_8	negative	whr	Sex-combined
6416_8	negative	whr	Sex-combined
6430_36	positive	whr	Sex-combined
6431_68	negative	whr	Sex-combined
6433_57	negative	whr	Sex-combined
6439_59	positive	whr	Sex-combined
6440_31	positive	whr	Sex-combined
6442_6	negative	whr	Sex-combined
6447_73	negative	whr	Sex-combined
6451_64	positive	whr	Sex-combined
6453_70	positive	whr	Sex-combined
6455_52	negative	whr	Sex-combined
6456_17	positive	whr	Sex-combined
6463_59	negative	whr	Sex-combined
6468_37	negative	whr	Sex-combined
6471_53	negative	whr	Sex-combined
6473_55	negative	whr	Sex-combined
6478_2	negative	whr	Sex-combined
6485_59	positive	whr	Sex-combined
6496_60	negative	whr	Sex-combined
6506_54	positive	whr	Sex-combined
6507_16	negative	whr	Sex-combined
6510_56	negative	whr	Sex-combined
6521_35	positive	whr	Sex-combined
6525_17	negative	whr	Sex-combined
6527_1	negative	whr	Sex-combined
6528_95	negative	whr	Sex-combined
6536_54	negative	whr	Sex-combined
6538_90	positive	whr	Sex-combined
6543_182	negative	whr	Sex-combined
6544_33	positive	whr	Sex-combined
6545_58	negative	whr	Sex-combined
6547_83	positive	whr	Sex-combined
6550_4	negative	whr	Sex-combined
6551_94	positive	whr	Sex-combined
6555_58	positive	whr	Sex-combined
6556_5	negative	whr	Sex-combined
6557_50	positive	whr	Sex-combined
6577_64	negative	whr	Sex-combined
6587_6	negative	whr	Sex-combined
6594_64	negative	whr	Sex-combined
6597_24	negative	whr	Sex-combined
6600_70	negative	whr	Sex-combined
6603_18	negative	whr	Sex-combined
6604_59	negative	whr	Sex-combined
6605_17	negative	whr	Sex-combined
