sequence_id	direction_group	outcome	group
2714_78	positive	whr	Female
2719_3	negative	whr	Female
2723_9	negative	whr	Female
2730_58	negative	whr	Female
2731_29	positive	whr	Female
2734_49	negative	whr	Female
2737_22	negative	whr	Female
2741_22	negative	whr	Female
2742_68	positive	whr	Female
2750_3	negative	whr	Female
2754_50	negative	whr	Female
2760_2	negative	whr	Female
2770_51	negative	whr	Female
2771_35	negative	whr	Female
2780_35	negative	whr	Female
2783_18	negative	whr	Female
2788_55	positive	whr	Female
2789_26	negative	whr	Female
2790_54	negative	whr	Female
2806_49	negative	whr	Female
2811_27	positive	whr	Female
2813_11	negative	whr	Female
2819_23	positive	whr	Female
2823_7	positive	whr	Female
2826_53	negative	whr	Female
2827_23	negative	whr	Female
2828_82	positive	whr	Female
2831_29	negative	whr	Female
2834_54	positive	whr	Female
2838_53	negative	whr	Female
2844_53	positive	whr	Female
2849_49	negative	whr	Female
2851_63	positive	whr	Female
2853_68	negative	whr	Female
2855_49	negative	whr	Female
2859_69	negative	whr	Female
2860_19	negative	whr	Female
2864_2	positive	whr	Female
2871_73	negative	whr	Female
2879_9	negative	whr	Female
2888_49	negative	whr	Female
2889_37	negative	whr	Female
2900_53	positive	whr	Female
2911_27	negative	whr	Female
2913_1	negative	whr	Female
2949_6	negative	whr	Female
2952_75	negative	whr	Female
2960_66	positive	whr	Female
2961_1	positive	whr	Female
2972_57	negative	whr	Female
2976_58	negative	whr	Female
2992_59	positive	whr	Female
2993_1	negative	whr	Female
2994_71	negative	whr	Female
2997_8	negative	whr	Female
2998_53	positive	whr	Female
3000_66	negative	whr	Female
3003_29	positive	whr	Female
3004_67	negative	whr	Female
3007_7	positive	whr	Female
3024_18	negative	whr	Female
3025_50	positive	whr	Female
3026_5	negative	whr	Female
3028_36	positive	whr	Female
3029_52	positive	whr	Female
3037_62	negative	whr	Female
3040_59	negative	whr	Female
3045_72	negative	whr	Female
3046_31	positive	whr	Female
3050_7	positive	whr	Female
3057_55	positive	whr	Female
3059_50	negative	whr	Female
3066_12	positive	whr	Female
3072_4	negative	whr	Female
3073_51	positive	whr	Female
3091_70	negative	whr	Female
3122_6	positive	whr	Female
3166_92	positive	whr	Female
3168_8	positive	whr	Female
3169_70	negative	whr	Female
3170_6	positive	whr	Female
3175_51	positive	whr	Female
3178_5	negative	whr	Female
3181_50	positive	whr	Female
3182_38	negative	whr	Female
3184_25	positive	whr	Female
3186_2	positive	whr	Female
3189_61	negative	whr	Female
3191_50	negative	whr	Female
3192_3	negative	whr	Female
3195_50	negative	whr	Female
3199_54	negative	whr	Female
3204_2	negative	whr	Female
3212_30	negative	whr	Female
3216_2	positive	whr	Female
3220_40	positive	whr	Female
3234_23	negative	whr	Female
3280_49	negative	whr	Female
3292_75	positive	whr	Female
3293_2	negative	whr	Female
3298_52	positive	whr	Female
3299_29	negative	whr	Female
3302_58	negative	whr	Female
3305_6	positive	whr	Female
3310_62	negative	whr	Female
3320_49	positive	whr	Female
3323_37	positive	whr	Female
3329_14	positive	whr	Female
3331_8	positive	whr	Female
3332_57	negative	whr	Female
3339_33	positive	whr	Female
3343_1	positive	whr	Female
3346_72	negative	whr	Female
3347_9	positive	whr	Female
3361_26	negative	whr	Female
3364_76	positive	whr	Female
3365_7	negative	whr	Female
3373_5	negative	whr	Female
3376_49	positive	whr	Female
3378_49	positive	whr	Female
3387_1	negative	whr	Female
3388_58	negative	whr	Female
3389_7	negative	whr	Female
3391_10	negative	whr	Female
3399_31	negative	whr	Female
3405_6	positive	whr	Female
3418_12	negative	whr	Female
3421_54	negative	whr	Female
3423_59	negative	whr	Female
3431_54	negative	whr	Female
3434_34	negative	whr	Female
3435_53	negative	whr	Female
3437_80	negative	whr	Female
3440_7	positive	whr	Female
3445_53	negative	whr	Female
3450_4	negative	whr	Female
3459_49	positive	whr	Female
3461_58	negative	whr	Female
3470_1	negative	whr	Female
3471_49	negative	whr	Female
3472_40	negative	whr	Female
3485_28	positive	whr	Female
3489_9	negative	whr	Female
3494_71	negative	whr	Female
3495_15	positive	whr	Female
3497_13	negative	whr	Female
3499_77	negative	whr	Female
3504_58	negative	whr	Female
3508_78	negative	whr	Female
3516_60	negative	whr	Female
3518_54	negative	whr	Female
3519_3	positive	whr	Female
3520_58	negative	whr	Female
3535_84	negative	whr	Female
3581_53	negative	whr	Female
3585_54	negative	whr	Female
3592_4	negative	whr	Female
3620_67	negative	whr	Female
3628_3	positive	whr	Female
3640_14	positive	whr	Female
3710_49	negative	whr	Female
3773_15	positive	whr	Female
3796_79	negative	whr	Female
3797_1	negative	whr	Female
3809_1	negative	whr	Female
3822_54	positive	whr	Female
3837_6	negative	whr	Female
3855_56	positive	whr	Female
3858_5	positive	whr	Female
3864_5	positive	whr	Female
3873_51	negative	whr	Female
3887_90	positive	whr	Female
3898_5	positive	whr	Female
3902_21	negative	whr	Female
3903_49	positive	whr	Female
4124_24	positive	whr	Female
4125_52	negative	whr	Female
4126_22	positive	whr	Female
4127_75	negative	whr	Female
4128_27	negative	whr	Female
4133_54	positive	whr	Female
4143_74	negative	whr	Female
4145_58	positive	whr	Female
4148_49	positive	whr	Female
4150_75	negative	whr	Female
4151_6	negative	whr	Female
4152_58	negative	whr	Female
4153_11	negative	whr	Female
4154_57	negative	whr	Female
4158_54	positive	whr	Female
4160_49	negative	whr	Female
4192_10	negative	whr	Female
4212_5	positive	whr	Female
4224_7	negative	whr	Female
4234_8	negative	whr	Female
4240_31	positive	whr	Female
4258_15	positive	whr	Female
4271_75	negative	whr	Female
4276_10	negative	whr	Female
4280_47	negative	whr	Female
4301_58	negative	whr	Female
4304_18	positive	whr	Female
4332_6	negative	whr	Female
4337_49	positive	whr	Female
4342_10	positive	whr	Female
4355_13	negative	whr	Female
4359_87	negative	whr	Female
4374_45	positive	whr	Female
4389_2	positive	whr	Female
4423_77	negative	whr	Female
4435_66	positive	whr	Female
4436_1	negative	whr	Female
4437_56	negative	whr	Female
4453_83	negative	whr	Female
4468_21	positive	whr	Female
4471_50	positive	whr	Female
4472_5	negative	whr	Female
4476_22	negative	whr	Female
4480_59	negative	whr	Female
4487_1	positive	whr	Female
4534_10	positive	whr	Female
4540_11	negative	whr	Female
4542_24	negative	whr	Female
4543_65	negative	whr	Female
4544_4	negative	whr	Female
4548_4	negative	whr	Female
4549_78	negative	whr	Female
4551_72	negative	whr	Female
4553_65	negative	whr	Female
4556_10	negative	whr	Female
4559_64	negative	whr	Female
4562_1	negative	whr	Female
4563_61	negative	whr	Female
4564_2	positive	whr	Female
4567_82	negative	whr	Female
4712_28	negative	whr	Female
4718_5	negative	whr	Female
4721_54	negative	whr	Female
4771_10	negative	whr	Female
4775_34	negative	whr	Female
4831_4	negative	whr	Female
4842_62	negative	whr	Female
4862_63	negative	whr	Female
4866_59	negative	whr	Female
4886_3	positive	whr	Female
4905_63	positive	whr	Female
4908_6	positive	whr	Female
4912_17	negative	whr	Female
4922_13	negative	whr	Female
4923_79	negative	whr	Female
4925_54	positive	whr	Female
4929_55	negative	whr	Female
4930_21	negative	whr	Female
4931_59	positive	whr	Female
4959_2	negative	whr	Female
4961_17	positive	whr	Female
4965_27	negative	whr	Female
4969_2	positive	whr	Female
4979_34	positive	whr	Female
4982_54	positive	whr	Female
4992_49	negative	whr	Female
4995_16	negative	whr	Female
5000_52	negative	whr	Female
5002_76	positive	whr	Female
5019_16	negative	whr	Female
5024_67	negative	whr	Female
5026_66	negative	whr	Female
5028_59	negative	whr	Female
5030_52	positive	whr	Female
5061_27	positive	whr	Female
5062_60	negative	whr	Female
5069_9	positive	whr	Female
5070_76	negative	whr	Female
5087_5	positive	whr	Female
5089_11	negative	whr	Female
5092_51	positive	whr	Female
5095_21	positive	whr	Female
5102_55	positive	whr	Female
5107_7	positive	whr	Female
5114_65	negative	whr	Female
5116_62	positive	whr	Female
5121_3	positive	whr	Female
5128_53	negative	whr	Female
5133_17	negative	whr	Female
5134_52	positive	whr	Female
5139_32	positive	whr	Female
5196_7	positive	whr	Female
5202_4	negative	whr	Female
5223_59	negative	whr	Female
5229_90	positive	whr	Female
5231_79	negative	whr	Female
5238_26	positive	whr	Female
5246_64	negative	whr	Female
5249_31	negative	whr	Female
5256_86	negative	whr	Female
5261_13	negative	whr	Female
5262_57	negative	whr	Female
5272_55	positive	whr	Female
5343_74	negative	whr	Female
5347_59	negative	whr	Female
5349_69	negative	whr	Female
5350_14	negative	whr	Female
5359_65	negative	whr	Female
5383_14	positive	whr	Female
5410_53	negative	whr	Female
5412_53	positive	whr	Female
5430_66	negative	whr	Female
5451_1	positive	whr	Female
5452_71	positive	whr	Female
5478_50	positive	whr	Female
5480_49	negative	whr	Female
5481_16	negative	whr	Female
5484_63	positive	whr	Female
5494_52	positive	whr	Female
5532_53	positive	whr	Female
5542_22	positive	whr	Female
5581_28	positive	whr	Female
5584_21	positive	whr	Female
5586_66	positive	whr	Female
5593_11	negative	whr	Female
5598_3	positive	whr	Female
5602_62	negative	whr	Female
5617_41	negative	whr	Female
5620_13	positive	whr	Female
5621_64	positive	whr	Female
5630_48	negative	whr	Female
5632_6	positive	whr	Female
5634_39	positive	whr	Female
5636_10	negative	whr	Female
5639_49	negative	whr	Female
5646_20	negative	whr	Female
5648_28	negative	whr	Female
5657_28	negative	whr	Female
5658_64	negative	whr	Female
5664_57	positive	whr	Female
5667_3	negative	whr	Female
5680_54	positive	whr	Female
5688_65	negative	whr	Female
5690_49	positive	whr	Female
5691_2	positive	whr	Female
5701_81	positive	whr	Female
5707_55	positive	whr	Female
5708_1	negative	whr	Female
5716_49	positive	whr	Female
5723_4	negative	whr	Female
5726_49	positive	whr	Female
5735_54	negative	whr	Female
5736_1	positive	whr	Female
5737_61	negative	whr	Female
5742_14	negative	whr	Female
5744_12	negative	whr	Female
5745_64	negative	whr	Female
5753_21	negative	whr	Female
5758_49	negative	whr	Female
5762_35	negative	whr	Female
5763_67	negative	whr	Female
5807_77	negative	whr	Female
5825_49	positive	whr	Female
5837_49	positive	whr	Female
5861_78	positive	whr	Female
5867_60	negative	whr	Female
5885_55	positive	whr	Female
5927_4	negative	whr	Female
5963_9	positive	whr	Female
5981_6	negative	whr	Female
5988_49	negative	whr	Female
6020_52	negative	whr	Female
6027_31	negative	whr	Female
6039_24	positive	whr	Female
6049_64	negative	whr	Female
6060_2	positive	whr	Female
6077_63	negative	whr	Female
6079_59	negative	whr	Female
6086_15	positive	whr	Female
6107_3	positive	whr	Female
6168_11	negative	whr	Female
6207_10	positive	whr	Female
6210_100	negative	whr	Female
6219_14	negative	whr	Female
6227_1	positive	whr	Female
6234_74	positive	whr	Female
6237_11	negative	whr	Female
6245_4	negative	whr	Female
6247_9	negative	whr	Female
6255_74	positive	whr	Female
6262_14	positive	whr	Female
6273_58	negative	whr	Female
6283_60	negative	whr	Female
6304_8	negative	whr	Female
6324_11	positive	whr	Female
6334_9	positive	whr	Female
6352_8	negative	whr	Female
6354_13	positive	whr	Female
6359_50	positive	whr	Female
6362_6	negative	whr	Female
6366_38	positive	whr	Female
6367_66	negative	whr	Female
6368_9	positive	whr	Female
6372_7	positive	whr	Female
6375_75	negative	whr	Female
6377_54	positive	whr	Female
6382_17	negative	whr	Female
6383_90	positive	whr	Female
6384_19	positive	whr	Female
6385_63	positive	whr	Female
6390_18	negative	whr	Female
6392_7	positive	whr	Female
6395_58	negative	whr	Female
6398_12	positive	whr	Female
6402_8	positive	whr	Female
6405_74	negative	whr	Female
6406_3	negative	whr	Female
6408_2	positive	whr	Female
6411_58	positive	whr	Female
6416_8	negative	whr	Female
6425_87	negative	whr	Female
6430_36	positive	whr	Female
6431_68	negative	whr	Female
6433_57	negative	whr	Female
6439_59	positive	whr	Female
6440_31	positive	whr	Female
6442_6	negative	whr	Female
6447_73	negative	whr	Female
6451_64	positive	whr	Female
6453_70	positive	whr	Female
6455_52	negative	whr	Female
6456_17	positive	whr	Female
6463_59	negative	whr	Female
6467_65	positive	whr	Female
6468_37	negative	whr	Female
6471_53	negative	whr	Female
6473_55	negative	whr	Female
6478_2	negative	whr	Female
6485_59	positive	whr	Female
6496_60	positive	whr	Female
6506_54	positive	whr	Female
6507_16	negative	whr	Female
6521_35	positive	whr	Female
6527_1	negative	whr	Female
6528_95	negative	whr	Female
6536_54	negative	whr	Female
6538_90	positive	whr	Female
6543_182	negative	whr	Female
6545_58	negative	whr	Female
6550_4	positive	whr	Female
6551_94	positive	whr	Female
6553_68	negative	whr	Female
6555_58	positive	whr	Female
6556_5	negative	whr	Female
6557_50	positive	whr	Female
6586_19	negative	whr	Female
6587_6	negative	whr	Female
6594_64	negative	whr	Female
6600_70	negative	whr	Female
6604_59	negative	whr	Female
6605_17	negative	whr	Female
6606_61	positive	whr	Female
6611_8	negative	whr	Female
6620_82	negative	whr	Female
6624_94	negative	whr	Female
6626_81	negative	whr	Female
6627_25	positive	whr	Female
6633_43	negative	whr	Female
6649_51	negative	whr	Female
6897_38	negative	whr	Female
6915_2	negative	whr	Female
6919_3	negative	whr	Female
6923_1	positive	whr	Female
6930_95	negative	whr	Female
6932_42	negative	whr	Female
6933_20	negative	whr	Female
6941_11	positive	whr	Female
6947_4	positive	whr	Female
6951_26	negative	whr	Female
6955_68	negative	whr	Female
6961_14	negative	whr	Female
6962_5	positive	whr	Female
6969_14	negative	whr	Female
6975_52	negative	whr	Female
6986_17	negative	whr	Female
6992_67	negative	whr	Female
6994_19	negative	whr	Female
6997_32	negative	whr	Female
7011_8	negative	whr	Female
7015_8	positive	whr	Female
7018_10	negative	whr	Female
7019_13	positive	whr	Female
7046_6	negative	whr	Female
7048_4	negative	whr	Female
7054_87	negative	whr	Female
7059_14	positive	whr	Female
7064_2	negative	whr	Female
7069_9	positive	whr	Female
7076_17	negative	whr	Female
7081_2	negative	whr	Female
7083_74	negative	whr	Female
7085_81	negative	whr	Female
7090_17	positive	whr	Female
7092_7	negative	whr	Female
7099_33	negative	whr	Female
7104_71	negative	whr	Female
7110_2	positive	whr	Female
7115_5	positive	whr	Female
7117_21	negative	whr	Female
7123_25	negative	whr	Female
7124_18	negative	whr	Female
7127_3	negative	whr	Female
7141_21	negative	whr	Female
7142_5	negative	whr	Female
7154_92	positive	whr	Female
7161_25	positive	whr	Female
7163_26	positive	whr	Female
7173_141	negative	whr	Female
7178_59	positive	whr	Female
7179_69	positive	whr	Female
7184_13	positive	whr	Female
7202_107	positive	whr	Female
7206_20	positive	whr	Female
7210_25	positive	whr	Female
7218_87	positive	whr	Female
7221_56	negative	whr	Female
7223_60	positive	whr	Female
7228_2	positive	whr	Female
7233_73	negative	whr	Female
7242_14	negative	whr	Female
7247_1	negative	whr	Female
7249_307	negative	whr	Female
7251_64	positive	whr	Female
7266_4	positive	whr	Female
7267_2	negative	whr	Female
7628_40	negative	whr	Female
7638_30	negative	whr	Female
7655_11	negative	whr	Female
7713_102	positive	whr	Female
7738_299	negative	whr	Female
7742_11	negative	whr	Female
7745_3	negative	whr	Female
7747_47	negative	whr	Female
7751_121	negative	whr	Female
7752_31	negative	whr	Female
7753_21	positive	whr	Female
7755_37	negative	whr	Female
7757_5	positive	whr	Female
7762_30	negative	whr	Female
7763_25	negative	whr	Female
7766_25	positive	whr	Female
7767_1	negative	whr	Female
7769_29	positive	whr	Female
7773_20	negative	whr	Female
7776_20	positive	whr	Female
7784_1	negative	whr	Female
7789_182	negative	whr	Female
7795_14	negative	whr	Female
7796_10	negative	whr	Female
7805_52	negative	whr	Female
7808_5	positive	whr	Female
7809_22	negative	whr	Female
7810_20	negative	whr	Female
7818_101	negative	whr	Female
7821_6	negative	whr	Female
7823_22	negative	whr	Female
7842_52	negative	whr	Female
7846_44	negative	whr	Female
7850_1	negative	whr	Female
7856_51	positive	whr	Female
7860_9	positive	whr	Female
7861_9	negative	whr	Female
7864_3	negative	whr	Female
7866_11	negative	whr	Female
7867_154	negative	whr	Female
7875_86	negative	whr	Female
7878_2	negative	whr	Female
7879_12	negative	whr	Female
7880_9	negative	whr	Female
7888_58	negative	whr	Female
7895_108	negative	whr	Female
7897_75	positive	whr	Female
7898_29	positive	whr	Female
7905_30	negative	whr	Female
7910_41	negative	whr	Female
7911_29	negative	whr	Female
7917_17	negative	whr	Female
7921_65	negative	whr	Female
7923_41	positive	whr	Female
7932_23	negative	whr	Female
7933_75	positive	whr	Female
7934_11	positive	whr	Female
7943_16	negative	whr	Female
7948_129	positive	whr	Female
7950_142	negative	whr	Female
7953_20	positive	whr	Female
7956_11	negative	whr	Female
7957_2	negative	whr	Female
7960_53	negative	whr	Female
7968_15	positive	whr	Female
7980_72	negative	whr	Female
7981_230	positive	whr	Female
7986_98	positive	whr	Female
7991_54	negative	whr	Female
7994_41	positive	whr	Female
7999_23	positive	whr	Female
8000_17	positive	whr	Female
8002_27	negative	whr	Female
8005_1	positive	whr	Female
8007_19	positive	whr	Female
8008_28	negative	whr	Female
8009_121	positive	whr	Female
8014_359	negative	whr	Female
8016_19	negative	whr	Female
8017_23	negative	whr	Female
8019_73	positive	whr	Female
8034_6	positive	whr	Female
8035_6	positive	whr	Female
8038_41	negative	whr	Female
8039_41	negative	whr	Female
8042_88	positive	whr	Female
8043_153	positive	whr	Female
8048_9	positive	whr	Female
8062_15	negative	whr	Female
8068_43	negative	whr	Female
8071_114	negative	whr	Female
8086_49	positive	whr	Female
8097_77	positive	whr	Female
8099_42	positive	whr	Female
8100_15	positive	whr	Female
8104_21	negative	whr	Female
8222_49	positive	whr	Female
8225_86	positive	whr	Female
8233_2	negative	whr	Female
8252_2	positive	whr	Female
8255_34	negative	whr	Female
8273_84	negative	whr	Female
8275_31	positive	whr	Female
8288_27	negative	whr	Female
8289_8	negative	whr	Female
8296_117	negative	whr	Female
8299_66	negative	whr	Female
8304_50	positive	whr	Female
8309_12	positive	whr	Female
8318_13	negative	whr	Female
8321_27	negative	whr	Female
8323_163	positive	whr	Female
8326_63	negative	whr	Female
8328_9	negative	whr	Female
8334_65	negative	whr	Female
8336_267	positive	whr	Female
8337_65	negative	whr	Female
8343_224	negative	whr	Female
8345_27	negative	whr	Female
8351_17	positive	whr	Female
8353_15	positive	whr	Female
8364_74	positive	whr	Female
8366_19	negative	whr	Female
8376_25	positive	whr	Female
8380_244	negative	whr	Female
8389_8	negative	whr	Female
8390_25	positive	whr	Female
8397_147	positive	whr	Female
8398_277	positive	whr	Female
8400_74	negative	whr	Female
8402_22	positive	whr	Female
8403_18	positive	whr	Female
8424_269	negative	whr	Female
8427_118	positive	whr	Female
8447_11	negative	whr	Female
8469_41	negative	whr	Female
8476_11	positive	whr	Female
8479_4	negative	whr	Female
8480_29	positive	whr	Female
8587_21	negative	whr	Female
8589_13	positive	whr	Female
8597_1	positive	whr	Female
8606_39	positive	whr	Female
8633_18	negative	whr	Female
8635_283	negative	whr	Female
8646_61	negative	whr	Female
8653_132	negative	whr	Female
8654_13	negative	whr	Female
8660_5	negative	whr	Female
8664_36	negative	whr	Female
8671_378	negative	whr	Female
8681_93	negative	whr	Female
8687_26	negative	whr	Female
8696_15	negative	whr	Female
8699_43	negative	whr	Female
8700_325	negative	whr	Female
8754_5	negative	whr	Female
8760_10	positive	whr	Female
8766_29	negative	whr	Female
8767_44	negative	whr	Female
8776_10	negative	whr	Female
8778_3	negative	whr	Female
8785_1	negative	whr	Female
8786_6	positive	whr	Female
8794_13	negative	whr	Female
8795_48	positive	whr	Female
8815_1	negative	whr	Female
8833_20	negative	whr	Female
8839_4	negative	whr	Female
8840_61	positive	whr	Female
8841_65	negative	whr	Female
8842_16	positive	whr	Female
8843_34	negative	whr	Female
8853_2	negative	whr	Female
8859_51	negative	whr	Female
8870_38	negative	whr	Female
8876_51	negative	whr	Female
8877_22	negative	whr	Female
8885_6	positive	whr	Female
8887_21	positive	whr	Female
8889_5	negative	whr	Female
8894_80	positive	whr	Female
8906_60	negative	whr	Female
8913_22	positive	whr	Female
8922_4	positive	whr	Female
8923_94	negative	whr	Female
8925_25	positive	whr	Female
8929_7	negative	whr	Female
8932_1	positive	whr	Female
8945_7	negative	whr	Female
8946_38	negative	whr	Female
8950_4	positive	whr	Female
8951_162	negative	whr	Female
8954_30	positive	whr	Female
8955_60	negative	whr	Female
8958_51	negative	whr	Female
8959_61	negative	whr	Female
8960_3	positive	whr	Female
8969_49	positive	whr	Female
8973_23	positive	whr	Female
8974_172	negative	whr	Female
8982_65	negative	whr	Female
8985_13	negative	whr	Female
8990_42	negative	whr	Female
8992_1	negative	whr	Female
8994_65	positive	whr	Female
8999_19	negative	whr	Female
9000_177	negative	whr	Female
9002_36	negative	whr	Female
9005_16	negative	whr	Female
9008_6	negative	whr	Female
9015_1	positive	whr	Female
9016_12	negative	whr	Female
9018_38	negative	whr	Female
9022_49	negative	whr	Female
9025_5	negative	whr	Female
9028_5	positive	whr	Female
9032_30	negative	whr	Female
9038_12	negative	whr	Female
9043_7	negative	whr	Female
9044_1	negative	whr	Female
9059_14	negative	whr	Female
9060_27	negative	whr	Female
9068_17	negative	whr	Female
9074_6	negative	whr	Female
9076_25	positive	whr	Female
9078_207	positive	whr	Female
9081_39	negative	whr	Female
9082_25	negative	whr	Female
9092_33	negative	whr	Female
9095_5	positive	whr	Female
9099_19	negative	whr	Female
9111_40	negative	whr	Female
9116_28	negative	whr	Female
9128_34	negative	whr	Female
9168_31	negative	whr	Female
9175_48	negative	whr	Female
9176_3	negative	whr	Female
9177_6	negative	whr	Female
9183_7	positive	whr	Female
9197_4	negative	whr	Female
9199_6	positive	whr	Female
9207_60	positive	whr	Female
9211_19	negative	whr	Female
9229_9	positive	whr	Female
9231_23	positive	whr	Female
9235_3	negative	whr	Female
9237_54	positive	whr	Female
9241_40	negative	whr	Female
9243_10	negative	whr	Female
9244_27	negative	whr	Female
9251_28	negative	whr	Female
9253_52	positive	whr	Female
9254_18	negative	whr	Female
9256_78	negative	whr	Female
9264_11	positive	whr	Female
9266_1	positive	whr	Female
9267_2	positive	whr	Female
9271_101	negative	whr	Female
9275_2	positive	whr	Female
9276_7	negative	whr	Female
9278_9	negative	whr	Female
9282_12	positive	whr	Female
9288_7	negative	whr	Female
9296_15	positive	whr	Female
9297_12	positive	whr	Female
9302_90	positive	whr	Female
9310_2	negative	whr	Female
9312_8	negative	whr	Female
9316_67	negative	whr	Female
9317_4	negative	whr	Female
9321_400	negative	whr	Female
9322_15	negative	whr	Female
9326_33	negative	whr	Female
9329_28	negative	whr	Female
9335_28	negative	whr	Female
9340_17	positive	whr	Female
9341_1	negative	whr	Female
9343_16	positive	whr	Female
9360_33	positive	whr	Female
9365_91	negative	whr	Female
9370_69	negative	whr	Female
9372_157	negative	whr	Female
9374_24	negative	whr	Female
9377_25	positive	whr	Female
9378_6	negative	whr	Female
9383_24	negative	whr	Female
9384_17	positive	whr	Female
9386_42	positive	whr	Female
9391_60	negative	whr	Female
9392_43	negative	whr	Female
9409_11	negative	whr	Female
9444_70	negative	whr	Female
9449_150	positive	whr	Female
9451_20	positive	whr	Female
9457_3	negative	whr	Female
9468_8	positive	whr	Female
9470_15	positive	whr	Female
9490_3	negative	whr	Female
9495_10	negative	whr	Female
9511_61	positive	whr	Female
9522_3	positive	whr	Female
9523_34	negative	whr	Female
9525_1	positive	whr	Female
9526_3	negative	whr	Female
9557_5	negative	whr	Female
9576_58	negative	whr	Female
9577_26	negative	whr	Female
9579_59	negative	whr	Female
9581_4	negative	whr	Female
9583_17	negative	whr	Female
9606_4	positive	whr	Female
9607_39	positive	whr	Female
9713_67	negative	whr	Female
9719_145	negative	whr	Female
9723_105	negative	whr	Female
9730_22	negative	whr	Female
9738_7	negative	whr	Female
9745_20	positive	whr	Female
9748_31	negative	whr	Female
9751_72	positive	whr	Female
9754_33	negative	whr	Female
9758_17	positive	whr	Female
9769_48	negative	whr	Female
9773_15	negative	whr	Female
9783_75	negative	whr	Female
9786_310	negative	whr	Female
9793_145	positive	whr	Female
9796_4	negative	whr	Female
9802_27	negative	whr	Female
9815_5	positive	whr	Female
9816_37	negative	whr	Female
9819_110	negative	whr	Female
9826_135	negative	whr	Female
9837_60	negative	whr	Female
9838_4	positive	whr	Female
9856_22	negative	whr	Female
9869_28	positive	whr	Female
9873_17	negative	whr	Female
9874_28	positive	whr	Female
9876_20	positive	whr	Female
9884_8	positive	whr	Female
9886_28	negative	whr	Female
9887_40	negative	whr	Female
9896_21	negative	whr	Female
9897_9	negative	whr	Female
9900_36	negative	whr	Female
9926_4	negative	whr	Female
9927_96	negative	whr	Female
9936_27	negative	whr	Female
9940_35	positive	whr	Female
9941_70	negative	whr	Female
9950_229	negative	whr	Female
9954_2	negative	whr	Female
9955_40	negative	whr	Female
9956_7	negative	whr	Female
9959_60	negative	whr	Female
9963_19	negative	whr	Female
9964_10	negative	whr	Female
9974_8	negative	whr	Female
9981_18	negative	whr	Female
9983_97	negative	whr	Female
9984_12	negative	whr	Female
9986_14	negative	whr	Female
9993_11	negative	whr	Female
9994_217	negative	whr	Female
