ID	total_effect	direct_effect	indirect_effect	proportion_mediated
BMI_7147_35_distal_Sex-combined	0.165096503572389	0.165182358208715	-8.58546363259882e-05	-0.0520026980997474
BMI_7231_37_distal_Male	0.208735777569677	0.217139665675559	-0.008403888105882	-4.02608896458909
BMI_7246_4_proximal_Female	0.222515210653219	0.201598318177946	0.020916892475273	9.400207929098
BMI_7246_4_rectal_Female	0.0706371037472393	0.0214619896493784	0.0491751140978609	69.6165492201155
BMI_7785_1_proximal_Sex-combined	0.203892850660761	0.206130145689953	-0.00223729502919201	-1.09728959202912
BMI_7815_49_proximal_Female	0.222515210653219	0.190428589345607	0.032086621307612	14.4199676118401
BMI_7886_26_colon_Female	0.174372139235744	0.164808247698925	0.009563891536819	5.48475896363754
BMI_7886_26_colon_Sex-combined	0.190393396869719	0.186005787882757	0.004387608986962	2.30449640538969
BMI_7886_26_overall_Male	0.216163911399654	0.223549199562136	-0.00738528816248202	-3.41652226528588
BMI_7886_26_overall_Sex-combined	0.150258166028166	0.14035577062085	0.00990239540731599	6.59025440617968
BMI_7932_23_proximal_Female	0.222515210653219	0.207188212803001	0.015326997850218	6.88806747422966
BMI_7960_53_proximal_Female	0.222515210653219	0.205783666897322	0.016731543755897	7.5192809097318
BMI_7995_16_overall_Female	0.123365619269516	0.0837696317445902	0.0395959875249258	32.096452609232
BMI_7995_16_rectal_Female	0.0706371037472393	0.00217320421905138	0.0684638995281879	96.9234239461066
BMI_8040_9_distal_Female	0.123174149031173	0.102208427892668	0.020965721138505	17.0212023410846
BMI_8089_173_proximal_Female	0.222515210653219	0.211431080309009	0.01108413034421	4.98129108193155
BMI_8089_173_rectal_Female	0.0706371037472393	0.0182071827899216	0.0524299209573177	74.2243356196025
BMI_8321_27_proximal_Female	0.222515210653219	0.189478346605098	0.033036864048121	14.8470138068932
BMI_8357_43_distal_Female	0.123174149031173	0.112914525867964	0.010259623163209	8.32936394844709
BMI_8357_43_overall_Female	0.123365619269516	0.0796878445277402	0.0436777747417758	35.405143670015
BMI_8357_43_proximal_Female	0.222515210653219	0.183109323830993	0.039405886822226	17.7093002795384
BMI_8372_29_proximal_Sex-combined	0.203892850660761	0.20844044834458	-0.00454759768381902	-2.23038604300322
BMI_8372_29_rectal_Female	0.0706371037472393	0.00941418397910779	0.0612229197681315	86.6724660558075
BMI_8402_22_overall_Male	0.216163911399654	0.227779013244161	-0.011615101844507	-5.37328445312616
BMI_8402_22_overall_Sex-combined	0.150258166028166	0.139694654530177	0.010563511497989	7.03024120233763
BMI_8520_8_proximal_Female	0.222515210653219	0.198571991369238	0.023943219283981	10.7602618327497
BMI_8589_13_distal_Sex-combined	0.165096503572389	0.157188070386313	0.00790843318607601	4.79018817173705
BMI_8748_45_rectal_Female	0.0706371037472393	0.00236712793480347	0.0682699758124358	96.6488887436923
BMI_8749_194_proximal_Female	0.222515210653219	0.221156478757368	0.00135873189585101	0.610624276813388
BMI_8749_194_rectal_Female	0.0706371037472393	0.0176966182000393	0.0529404855472	74.9471350589867
BMI_8758_2_colon_Female	0.174372139235744	0.173544940545295	0.000827198690448977	0.474386960023836
BMI_8758_2_proximal_Sex-combined	0.203892850660761	0.217335735332845	-0.013442884672084	-6.59311232763645
BMI_8838_10_colon_Sex-combined	0.190393396869719	0.192654472498263	-0.002261075628544	-1.1875809065433
BMI_8838_10_overall_Sex-combined	0.150258166028166	0.146016520739521	0.00424164528864499	2.82290500461046
BMI_8838_10_rectal_Sex-combined	0.0970115735901656	0.0703333809997511	0.0266781925904145	27.5000101566428
BMI_8850_5_rectal_Female	0.0706371037472393	0.00279211675871958	0.0678449869885197	96.0472377679716
BMI_8858_21_proximal_Female	0.222515210653219	0.204089758492488	0.018425452160731	8.28053601667992
BMI_8894_80_proximal_Female	0.222515210653219	0.193042093229265	0.029473117423954	13.2454394184704
BMI_8932_1_overall_Female	0.123365619269516	0.0953345398168558	0.0280310794526602	22.7219541543588
BMI_8932_1_proximal_Female	0.222515210653219	0.211696831430942	0.010818379222277	4.8618605400136
BMI_9012_1_colon_Male	0.257736559506456	0.261525637853825	-0.00378907834736897	-1.47013615554764
BMI_9255_5_proximal_Female	0.222515210653219	0.209693271758466	0.012821938894753	5.76227524271834
BMI_9287_6_proximal_Female	0.222515210653219	0.207148906234944	0.015366304418275	6.90573213991324
BMI_9302_90_rectal_Female	0.0706371037472393	0.00653361284938033	0.064103490897859	90.7504519540332
BMI_9402_18_rectal_Female	0.0706371037472393	0.0190290665344629	0.0516080372127764	73.0608058300994
BMI_9543_131_proximal_Female	0.222515210653219	0.207795592906705	0.014719617746514	6.61510631264392
BMI_9582_93_proximal_Female	0.222515210653219	0.197472704444863	0.025042506208356	11.2542895988282
BMI_9585_80_proximal_Female	0.222515210653219	0.207786864801467	0.014728345851752	6.61902878842091
BMI_9829_91_rectal_Male	0.117617347606037	0.140365020019135	-0.022747672413098	-19.3404058806802
BMI_9834_62_overall_Sex-combined	0.150258166028166	0.142941393241818	0.00731677278634799	4.86946765008196
BMI_9848_22_distal_Female	0.123174149031173	0.0836951754014057	0.0394789736297673	32.0513467641461
BMI_9849_13_colon_Female	0.174372139235744	0.14683299643739	0.027539142798354	15.7933159041664
BMI_9926_4_rectal_Female	0.0706371037472393	-0.0263483271129451	0.0969854308601844	137.30097316451
BMI_9971_5_distal_Female	0.123174149031173	0.132142207319011	-0.00896805828783799	-7.28079581501176
WHR_11126_102_colon_Sex-combined	0.201277612874062	0.17606118955902	0.025216423315042	12.5281808319238
WHR_11146_4_proximal_Female	0.161334376518476	0.192574256672005	-0.031239880153529	-19.3634368741936
WHR_11149_3_rectal_Female	0.0909515831727198	0.0771718950478126	0.0137796881249072	15.1505753327451
WHR_11284_24_proximal_Female	0.161334376518476	0.190883163022951	-0.029548786504475	-18.3152451090243
WHR_11573_3_proximal_Sex-combined	0.194562647884421	0.187378110550871	0.00718453733355001	3.69266013372616
WHR_11593_21_proximal_Female	0.161334376518476	0.192977862405252	-0.031643485886776	-19.6136040995281
WHR_12513_8_proximal_Female	0.161334376518476	0.193049777806816	-0.03171540128834	-19.6581794734292
WHR_12513_8_rectal_Female	0.0909515831727198	0.0747172366588598	0.01623434651386	17.849438071936
WHR_12743_18_colon_Female	0.159632072762089	0.171506222222179	-0.01187414946009	-7.43844846128567
WHR_12743_18_colon_Sex-combined	0.201277612874062	0.175917010531614	0.025360602342448	12.599812756283
WHR_12743_18_proximal_Female	0.161334376518476	0.188693498856472	-0.027359122337996	-16.9580240295922
WHR_12743_18_proximal_Sex-combined	0.194562647884421	0.187232690577867	0.007329957306554	3.76740211251048
WHR_12795_2_proximal_Female	0.161334376518476	0.185768842019408	-0.024434465500932	-15.1452319265223
WHR_12842_43_proximal_Sex-combined	0.194562647884421	0.185167292227787	0.00939535565663402	4.82896165260625
WHR_12892_10_overall_Sex-combined	0.191379768301878	0.167388686635098	0.02399108166678	12.5358505131729
WHR_13468_5_proximal_Sex-combined	0.194562647884421	0.205230960784338	-0.010668312899917	-5.48322764719693
WHR_13481_24_proximal_Sex-combined	0.194562647884421	0.190671065684347	0.00389158220007402	2.00016922178495
WHR_13509_5_overall_Sex-combined	0.191379768301878	0.174624336953761	0.016755431348117	8.75506930371415
WHR_13561_5_overall_Female	0.132243822402966	0.140678456498475	-0.00843463409550899	-6.37809308763584
WHR_13561_5_overall_Sex-combined	0.191379768301878	0.168237487047384	0.023142281254494	12.0923342419298
WHR_15405_23_rectal_Female	0.0909515831727198	0.0730844547270685	0.0178671284456513	19.6446590838568
WHR_17329_2_distal_Sex-combined	0.181832530758316	0.128388187136911	0.053444343621405	29.3920693940299
WHR_17419_17_proximal_Female	0.161334376518476	0.178513093317727	-0.017178716799251	-10.6478961086658
WHR_17509_6_rectal_Female	0.0909515831727198	0.0613685185994731	0.0295830645732467	32.5261678150974
WHR_17722_5_proximal_Female	0.161334376518476	0.198495987666192	-0.037161611147716	-23.033907558728
WHR_17785_11_overall_Female	0.132243822402966	0.136097885306288	-0.00385406290332199	-2.91436139192809
WHR_18267_74_overall_Sex-combined	0.191379768301878	0.16414407386033	0.027235694441548	14.2312297079318
WHR_18339_207_proximal_Sex-combined	0.194562647884421	0.186026736413593	0.00853591147082802	4.38723031560443
WHR_18398_1_distal_Sex-combined	0.181832530758316	0.0763494259386581	0.105483104819658	58.0111294605812
WHR_19123_6_colon_Sex-combined	0.201277612874062	0.180883221563249	0.020394391310813	10.1324687925297
WHR_19123_6_rectal_Female	0.0909515831727198	0.0693653565670396	0.0215862266056802	23.7337557551772
WHR_19190_4_overall_Female	0.132243822402966	0.119047537145216	0.01319628525775	9.97875365212828
WHR_19190_4_proximal_Female	0.161334376518476	0.192221787491448	-0.030887410972972	-19.144965654257
WHR_19280_29_colon_Sex-combined	0.201277612874062	0.17197265141304	0.029304961461022	14.5594738742047
WHR_19280_29_overall_Female	0.132243822402966	0.130841456440718	0.00140236596224799	1.06043967632362
WHR_19467_3_proximal_Female	0.161334376518476	0.189394889591727	-0.028060513073251	-17.3927675420356
WHR_19467_3_rectal_Female	0.0909515831727198	0.0802735051379273	0.0106780780347925	11.7403982012215
WHR_2731_29_rectal_Sex-combined	0.222226002509566	0.196102918264124	0.026123084245442	11.755187939502
WHR_4717_55_proximal_Female	0.161334376518476	0.188718147669049	-0.027383771150573	-16.9733021204176
WHR_4995_16_rectal_Female	0.0909515831727198	0.070251195430147	0.0207003877425728	22.7597882526818
WHR_5339_49_overall_Sex-combined	0.191379768301878	0.159473905105271	0.031905863196607	16.6714922270568
WHR_5339_49_rectal_Female	0.0909515831727198	0.0979783585929591	-0.0070267754202393	-7.72584178869679
WHR_5339_49_rectal_Sex-combined	0.222226002509566	0.205538885883927	0.016687116625639	7.5090747424666
WHR_5484_63_distal_Sex-combined	0.181832530758316	0.120347395746452	0.061485135011864	33.8141556714004
WHR_5484_63_proximal_Female	0.161334376518476	0.181761676171548	-0.020427299653072	-12.661467502391
WHR_5490_53_colon_Female	0.159632072762089	0.173061147412879	-0.01342907465079	-8.41251661926631
WHR_5490_53_colon_Sex-combined	0.201277612874062	0.167844452034502	0.03343316083956	16.61047165761
WHR_5490_53_overall_Female	0.132243822402966	0.134797164755946	-0.00255334235297999	-1.93078384047278
WHR_5490_53_proximal_Female	0.161334376518476	0.189817491784552	-0.028483115266076	-17.654709356263
WHR_5764_4_proximal_Female	0.161334376518476	0.190092655625323	-0.028758279106847	-17.8252643531018
WHR_5879_51_proximal_Female	0.161334376518476	0.185848553747507	-0.024514177229031	-15.1946397029796
WHR_6407_63_proximal_Female	0.161334376518476	0.189660389884083	-0.028326013365607	-17.5573327748678
WHR_6497_10_proximal_Female	0.161334376518476	0.185149179693636	-0.02381480317516	-14.7611461915761
WHR_6521_35_colon_Sex-combined	0.201277612874062	0.166181929583372	0.03509568329069	17.4364564392212
WHR_6572_10_colon_Sex-combined	0.201277612874062	0.176570413408498	0.024707199465564	12.2751850604583
WHR_7071_23_overall_Female	0.132243822402966	0.134296118772421	-0.002052296369455	-1.55190339492862
WHR_7071_23_rectal_Female	0.0909515831727198	0.0618592736590544	0.0290923095136654	31.9865894565224
WHR_7090_17_proximal_Sex-combined	0.194562647884421	0.187566452544502	0.00699619533991902	3.59585738372304
WHR_7147_35_distal_Sex-combined	0.181832530758316	0.133457487615513	0.048375043142803	26.6041741491796
WHR_7785_1_proximal_Sex-combined	0.194562647884421	0.190107608200111	0.00445503968431002	2.28977130644136
WHR_7886_26_colon_Female	0.159632072762089	0.161205741089485	-0.001573668327396	-0.985809618435106
WHR_7886_26_colon_Sex-combined	0.201277612874062	0.165154474136557	0.036123138737505	17.9469232676696
WHR_7886_26_overall_Sex-combined	0.191379768301878	0.152270166957158	0.03910960134472	20.4355986485622
WHR_7995_16_overall_Female	0.132243822402966	0.131274660025937	0.000969162377029015	0.732860226979705
WHR_7995_16_rectal_Female	0.0909515831727198	0.0750657631996529	0.0158858199730669	17.4662379904913
WHR_8357_43_colon_Sex-combined	0.201277612874062	0.156858616213779	0.044418996660283	22.0685231834877
WHR_8357_43_overall_Female	0.132243822402966	0.122008539192762	0.010235283210204	7.73970611573493
WHR_8357_43_proximal_Female	0.161334376518476	0.175066409635675	-0.013732033117199	-8.51153573933227
WHR_8520_8_proximal_Female	0.161334376518476	0.193234092897895	-0.031899716379419	-19.7724236258885
WHR_8589_13_distal_Sex-combined	0.181832530758316	0.141238356532126	0.04059417422619	22.3250339512384
WHR_8932_1_overall_Female	0.132243822402966	0.132122687843776	0.000121134559189995	0.0915994085688784
WHR_8932_1_proximal_Female	0.161334376518476	0.180477321326933	-0.019142944808457	-11.8653849362753
WHR_9095_5_overall_Sex-combined	0.191379768301878	0.171107762078182	0.020272006223696	10.5925544813699
WHR_9255_5_proximal_Female	0.161334376518476	0.178757595742091	-0.017423219223615	-10.799446218221
WHR_9834_62_overall_Sex-combined	0.191379768301878	0.175610676261448	0.01576909204043	8.23968603387386
