sequence_id	protein	gene	adiposity	group
19557_3	KLOTB	KLB	BMI	Female
19561_216	PLXD1	PLXND1	BMI	Female
19562_8	UBP28	USP28	BMI	Female
19563_3	SEZ6L	SEZ6L	BMI	Female
19570_12	FGF_8	FGF8	BMI	Female
19572_10	CEBPG	CEBPG	BMI	Female
19575_4	EPO_R	EPOR	BMI	Female
19579_5	HNP_1	DEFA1	BMI	Female
19596_18	BRF_1	BRF1	BMI	Female
19602_36	jun_D	JUND	BMI	Female
19612_3	CD81	CD81	BMI	Female
19614_8	Holo_TC_I	TCN1	BMI	Female
19616_100	EFHD1	EFHD1	BMI	Female
19617_5	LTB4DH	PTGR1	BMI	Female
19622_7	Activin_A	INHBA	BMI	Female
19623_26	40S_ribosomal_protein_SA	RPSA	BMI	Female
19635_69	FGL2	FGL2	BMI	Female
19636_23	G_HLA_G	HLA	BMI	Female
19640_2	Parathyroid_Hormone1_34	PTH	BMI	Female
2190_55	Coagulation_Factor_XI	F11	BMI	Female
2212_69	tPA	PLAT	BMI	Female
2247_20	EG_VEGF	PROK1	BMI	Female
2333_72	TGF_b1	TGFB1	BMI	Female
2381_52	C5	C5	BMI	Female
2431_17	Cathepsin_G	CTSG	BMI	Female
2436_49	CXCL16__soluble	CXCL16	BMI	Female
2441_2	FGF_10	FGF10	BMI	Female
2443_10	FGF_8B	FGF8	BMI	Female
2447_7	GIIE	PLA2G2E	BMI	Female
2449_1	GV	PLA2G5	BMI	Female
2468_62	MIP_3a	CCL20	BMI	Female
2474_54	SAP	APCS	BMI	Female
2500_2	Angiopoietin_4	ANGPT4	BMI	Female
2505_49	GFRa_3	GFRA3	BMI	Female
2514_65	Ephrin_B3	EFNB3	BMI	Female
2516_57	6Ckine	CCL21	BMI	Female
2524_56	HMG_1	HMGB1	BMI	Female
2558_51	b_Endorphin	POMC	BMI	Female
2567_5	Factor_I	CFI	BMI	Female
2579_17	MMP_9	MMP9	BMI	Female
2580_83	Myeloperoxidase	MPO	BMI	Female
2597_8	VEGF	VEGFA	BMI	Female
2599_51	4_1BB_ligand	TNFSF9	BMI	Female
2602_2	Angiopoietin_2	ANGPT2	BMI	Female
2605_49	CD30	TNFRSF8	BMI	Female
2609_59	Cystatin_C	CST3	BMI	Female
2612_5	eIF_5	EIF5	BMI	Female
2614_28	Ephrin_A4	EFNA4	BMI	Female
2616_23	ERBB2	ERBB2	BMI	Female
2618_10	ERBB4	ERBB4	BMI	Female
2622_18	HO_2	HMOX2	BMI	Female
2631_50	IL_10_Rb	IL10RB	BMI	Female
2632_5	IL_12_Rb1	IL12RB1	BMI	Female
2633_52	IL_13_Ra1	IL13RA1	BMI	Female
2635_61	Layilin	LAYN	BMI	Female
2637_77	Macrophage_mannose_receptor	MRC1	BMI	Female
2640_3	MSP_R	MST1R	BMI	Female
2643_57	P_Cadherin	CDH3	BMI	Female
2645_54	PKC_Z	PRKCZ	BMI	Female
2649_77	sICAM_3	ICAM3	BMI	Female
2652_15	suPAR	PLAUR	BMI	Female
2654_19	TNF_sR_I	TNFRSF1A	BMI	Female
2658_27	TrkC	NTRK3	BMI	Female
2666_53	Bone_proteoglycan_II	DCN	BMI	Female
2681_23	HGF	HGF	BMI	Female
2683_1	iC3b	C3	BMI	Female
2687_2	MIA	MIA	BMI	Female
2692_74	NPS_PLA2	PLA2G2A	BMI	Female
2695_25	PECAM_1	PECAM1	BMI	Female
2696_87	Persephin	PSPN	BMI	Female
2700_56	Protein_S	PROS1	BMI	Female
2704_74	TACI	TNFRSF13B	BMI	Female
2705_5	TECK	CCL25	BMI	Female
2708_54	TNFSF18	TNFSF18	BMI	Female
2714_78	EMAP_2	AIMP1	BMI	Female
2719_3	G_CSF_R	CSF3R	BMI	Female
2731_29	NADPH_P450_Oxidoreductase	POR	BMI	Female
2732_58	NANOG	NANOG	BMI	Female
2734_49	NKp44	NCR2	BMI	Female
2737_22	NovH	NOV	BMI	Female
2741_22	Siglec_6	SIGLEC6	BMI	Female
2742_68	Siglec_7	SIGLEC7	BMI	Female
2754_50	C3	C3	BMI	Female
2760_2	DRR1	FAM107A	BMI	Female
2761_49	FGF_18	FGF18	BMI	Female
2763_66	FGF_20	FGF20	BMI	Female
2771_35	IGFBP_1	IGFBP1	BMI	Female
2773_50	IL_10	IL10	BMI	Female
2774_10	IL_16	IL16	BMI	Female
2780_35	Lactoferrin	LTF	BMI	Female
2783_18	LD78_beta	CCL3L1	BMI	Female
2788_55	MMP_3	MMP3	BMI	Female
2794_60	SOD	SOD1	BMI	Female
2805_6	ACE2	ACE2	BMI	Female
2809_25	ADAMTS_4	ADAMTS4	BMI	Female
2833_20	Kallikrein_4	KLK4	BMI	Female
2835_1	Ku70	XRCC6	BMI	Female
2838_53	MMP_17	MMP17	BMI	Female
2839_2	OX40_Ligand	TNFSF4	BMI	Female
2851_63	C5a	C5	BMI	Female
2853_68	CHK1	CHEK1	BMI	Female
2864_2	MEK1	MAP2K1	BMI	Female
2875_15	TBP	TBP	BMI	Female
2876_74	Topoisomerase_I	TOP1	BMI	Female
2878_66	YES	YES1	BMI	Female
2889_37	Cardiotrophin_1	CTF1	BMI	Female
2900_53	HCC_1	CCL14	BMI	Female
2906_55	IL_4	IL4	BMI	Female
2925_9	PAI_1	SERPINE1	BMI	Female
2939_10	Artemin	ARTN	BMI	Female
2943_5	Cytochrome_P450_3A4	CYP3A4	BMI	Female
2946_52	Factor_D	CFD	BMI	Female
2948_58	Growth_hormone_receptor	GHR	BMI	Female
2949_6	GX	PLA2G10	BMI	Female
2950_57	IGFBP_4	IGFBP4	BMI	Female
2960_66	Properdin	CFP	BMI	Female
2967_8	VCAM_1	VCAM1	BMI	Female
2968_61	TNFSF15	TNFSF15	BMI	Female
2973_15	CD36_ANTIGEN	CD36	BMI	Female
2974_61	contactin_1	CNTN1	BMI	Female
2979_8	ENA_78	CXCL5	BMI	Female
2982_82	Galectin_4	LGALS4	BMI	Female
2987_37	Histone_H1_2	HIST1H1C	BMI	Female
2991_9	IL_1_sRI	IL1R1	BMI	Female
2993_1	IL_18_Rb	IL18RAP	BMI	Female
2994_71	IL_1Rrp2	IL1RL2	BMI	Female
2997_8	JAM_B	JAM2	BMI	Female
3003_29	NKp30	NCR3	BMI	Female
3005_5	PTP_1B	PTPN1	BMI	Female
3007_7	Siglec_9	SIGLEC9	BMI	Female
3010_53	TSLP	TSLP	BMI	Female
3024_18	a2_Antiplasmin	SERPINF2	BMI	Female
3030_3	DC_SIGNR	CLEC4M	BMI	Female
3040_59	MIP_1a	CCL3	BMI	Female
3044_3	PARC	CCL18	BMI	Female
3046_31	resistin	RETN	BMI	Female
3049_61	Trypsin	PRSS1	BMI	Female
3054_3	Haptoglobin__Mixed_Type	HP	BMI	Female
3057_55	WISP_1	WISP1	BMI	Female
3059_50	BAFF	TNFSF13B	BMI	Female
3060_43	C9	C9	BMI	Female
3065_65	FGF_5	FGF5	BMI	Female
3066_12	Galectin_3	LGALS3	BMI	Female
3067_67	GDF_9	GDF9	BMI	Female
3070_1	IL_2	IL2	BMI	Female
3072_4	IL_13	IL13	BMI	Female
3074_6	LBP	LBP	BMI	Female
3077_66	Coagulation_Factor_Xa	F10	BMI	Female
3078_1	PlGF	PGF	BMI	Female
3079_62	TIG2	RARRES2	BMI	Female
3081_70	ULBP_1	ULBP1	BMI	Female
3082_9	ULBP_2	ULBP2	BMI	Female
3083_71	XEDAR	EDA2R	BMI	Female
3091_70	Aurora_kinase_A	AURKA	BMI	Female
3143_3	sCD4	CD4	BMI	Female
3152_57	TNF_sR_II	TNFRSF1B	BMI	Female
3174_2	ATS1	ADAMTS1	BMI	Female
3178_5	CATC	CTSC	BMI	Female
3181_50	Cathepsin_S	CTSS	BMI	Female
3184_25	Coagulation_Factor_VII	F7	BMI	Female
3186_2	C2	C2	BMI	Female
3187_52	CRIS3	CRISP3	BMI	Female
3191_50	WFKN1	WFIKKN1	BMI	Female
3192_3	Glutamate_carboxypeptidase	CNDP2	BMI	Female
3202_28	KREM2	KREMEN2	BMI	Female
3204_2	LKHA4	LTA4H	BMI	Female
3209_69	MEPE	MEPE	BMI	Female
3216_2	PIGR	PIGR	BMI	Female
3220_40	RET	RET	BMI	Female
3221_54	SARP_2	SFRP1	BMI	Female
3222_11	Semaphorin_3A	SEMA3A	BMI	Female
3234_23	URB	CCDC80	BMI	Female
3235_50	WFKN2	WFIKKN2	BMI	Female
3285_23	C1r	C1R	BMI	Female
3291_30	CD23	FCER2	BMI	Female
3302_58	CYTF	CST7	BMI	Female
3312_64	FCGR1	FCGR1A	BMI	Female
3313_21	FCN2	FCN2	BMI	Female
3314_74	GFRa_1	GFRA1	BMI	Female
3316_58	Heparin_cofactor_II	SERPIND1	BMI	Female
3321_2	IL24	IL24	BMI	Female
3336_50	TFPI	TFPI	BMI	Female
3339_33	TSP2	THBS2	BMI	Female
3340_53	TSP4	THBS4	BMI	Female
3341_33	ABL1	ABL1	BMI	Female
3342_76	ABL2	ABL2	BMI	Female
3343_1	Aminoacylase_1	ACY1	BMI	Female
3346_72	AURKB	AURKB	BMI	Female
3348_49	BMP_1	BMP1	BMI	Female
3352_80	Carbonic_anhydrase_6	CA6	BMI	Female
3356_50	Carbonic_anhydrase_VII	CA7	BMI	Female
3361_26	CLC4K	CD207	BMI	Female
3373_5	Granzyme_H	GZMH	BMI	Female
3374_49	HCK	HCK	BMI	Female
3388_58	PAK7	PAK7	BMI	Female
3394_81	PLK_1	PLK1	BMI	Female
3396_54	Renin	REN	BMI	Female
3400_49	TBK1	TBK1	BMI	Female
3401_8	TCPTP	PTPN2	BMI	Female
3404_51	TPSG1	TPSG1	BMI	Female
3414_40	BMX	BMX	BMI	Female
3418_12	CAMK1D	CAMK1D	BMI	Female
3421_54	CD30_Ligand	TNFSF8	BMI	Female
3423_59	Chymase	CMA1	BMI	Female
3431_54	EphA1	EPHA1	BMI	Female
3432_21	EPHA3	EPHA3	BMI	Female
3434_34	FN1_3	FN1	BMI	Female
3435_53	FN1_4	FN1	BMI	Female
3437_80	Flt_3	FLT3	BMI	Female
3438_10	FSTL3	FSTL3	BMI	Female
3440_7	granzyme_A	GZMA	BMI	Female
3445_53	IL_15_Ra	IL15RA	BMI	Female
3447_64	IL_8	CXCL8	BMI	Female
3452_17	LCK	LCK	BMI	Female
3461_58	PGCB	BCAN	BMI	Female
3470_1	sE_Selectin	SELE	BMI	Female
3471_49	STK16	STK16	BMI	Female
3472_40	Survivin	BIRC5	BMI	Female
3485_28	b2_Microglobulin	B2M	BMI	Female
3486_58	b_ECGF	FGF1	BMI	Female
3487_32	BLC	CXCL13	BMI	Female
3489_9	CNTF	CNTF	BMI	Female
3494_71	FGF_17	FGF17	BMI	Female
3497_13	IFN_aA	IFNA2	BMI	Female
3499_77	IL_17B	IL17B	BMI	Female
3508_78	MDC	CCL22	BMI	Female
3520_58	TGF_b3	TGFB3	BMI	Female
3554_24	Adiponectin	ADIPOQ	BMI	Female
3585_54	BASI	BSG	BMI	Female
3587_53	BMP10	BMP10	BMI	Female
3592_4	CAMK1	CAMK1	BMI	Female
3603_60	CLC7A	CLEC7A	BMI	Female
3605_77	MASP3	MASP1	BMI	Female
3607_71	DKK3	DKK3	BMI	Female
3616_3	GNS	GNS	BMI	Female
3620_67	IL22RA1	IL22RA1	BMI	Female
3622_33	LGMN	LGMN	BMI	Female
3623_84	LY86	LY86	BMI	Female
3627_71	MMEL2	MMEL1	BMI	Female
3628_3	MP2K2	MAP2K2	BMI	Female
3629_60	MRCKB	CDC42BPB	BMI	Female
3685_53	MFRP	MFRP	BMI	Female
3710_49	Angiostatin	PLG	BMI	Female
3723_1	BNP_32	NPPB	BMI	Female
3728_52	Secretin	SCT	BMI	Female
3730_81	TNR4	TNFRSF4	BMI	Female
3738_54	CSF_1	CSF1	BMI	Female
3758_68	Activated_Protein_C	PROC	BMI	Female
3761_4	COX_2	PTGS2	BMI	Female
3796_79	ANGL4	ANGPTL4	BMI	Female
3797_1	Cadherin_2	CDH2	BMI	Female
3799_11	Carbonic_anhydrase_III	CA3	BMI	Female
3807_1	FGF23	FGF23	BMI	Female
3809_1	FGFR_3	FGFR3	BMI	Female
3815_14	IL_12_RB2	IL12RB2	BMI	Female
3823_9	MATK	MATK	BMI	Female
3832_51	PTK6	PTK6	BMI	Female
3835_11	TLR2	TLR2	BMI	Female
3837_6	ZAP70	ZAP70	BMI	Female
3859_50	PSA1	PSMA1	BMI	Female
3864_5	RS7	RPS7	BMI	Female
3873_51	TMA	TPO	BMI	Female
3889_64	Lamin_B1	LMNB1	BMI	Female
3892_21	MED_1	MED1	BMI	Female
4122_12	discoidin_domain_receptor_1	DDR1	BMI	Female
4124_24	HSP_70	HSPA1A	BMI	Female
4125_52	sRAGE	AGER	BMI	Female
4127_75	C6	C6	BMI	Female
4128_27	Eotaxin_2	CCL24	BMI	Female
4129_72	Factor_B	CFB	BMI	Female
4131_72	Fibronectin	FN1	BMI	Female
4132_27	FST	FST	BMI	Female
4136_40	IL_17D	IL17D	BMI	Female
4138_25	IL_20	IL20	BMI	Female
4141_79	IP_10	CXCL10	BMI	Female
4143_74	Lymphotactin	XCL1	BMI	Female
4144_13	MCP_4	CCL13	BMI	Female
4146_58	Neurotrophin_5	NTF4	BMI	Female
4150_75	Plasmin	PLG	BMI	Female
4151_6	Plasminogen	PLG	BMI	Female
4152_58	Prekallikrein	KLKB1	BMI	Female
4156_74	TGF_b2	TGFB2	BMI	Female
4159_130	Factor_H	CFH	BMI	Female
4163_5	Histone_H2A_z	H2AFZ	BMI	Female
4192_10	AK1A1	AKR1A1	BMI	Female
4237_70	LCMT1	LCMT1	BMI	Female
4261_55	paraoxonase_1	PON1	BMI	Female
4267_81	PESC	PES1	BMI	Female
4271_75	PFD5	PFDN5	BMI	Female
4278_14	Protein_disulfide_isomerase	P4HB	BMI	Female
4280_47	PSA2	PSMA2	BMI	Female
4284_18	RBM39	RBM39	BMI	Female
4301_58	Thymidine_kinase	TK1	BMI	Female
4304_18	transcription_factor_MLR1__isoform_CRA_b	LCORL	BMI	Female
4322_28	AMNLS	AMN	BMI	Female
4328_2	BOC	BOC	BMI	Female
4337_49	CRP	CRP	BMI	Female
4342_10	sICAM_1	ICAM1	BMI	Female
4355_13	DAPK2	DAPK2	BMI	Female
4359_87	DYRK3	DYRK3	BMI	Female
4374_45	MIC_1	GDF15	BMI	Female
4392_54	FGF_12	FGF12	BMI	Female
4397_26	IFN_lambda_2	IFNL2	BMI	Female
4420_7	ADAM12	ADAM12	BMI	Female
4429_51	CHST6	CHST6	BMI	Female
4435_66	ENPP7	ENPP7	BMI	Female
4436_1	ENTP3	ENTPD3	BMI	Female
4437_56	ENTP5	ENTPD5	BMI	Female
4440_15	FCRL3	FCRL3	BMI	Female
4453_83	LRRT3	LRRTM3	BMI	Female
4459_68	PCSK7	PCSK7	BMI	Female
4468_21	SPHK2	SPHK2	BMI	Female
4480_59	C3b	C3	BMI	Female
4493_92	IL_11	IL11	BMI	Female
4498_62	NCAM_120	NCAM1	BMI	Female
4533_76	ATS15	ADAMTS15	BMI	Female
4540_11	CBX5	CBX5	BMI	Female
4542_24	Clusterin	CLU	BMI	Female
4543_65	CONA1	COL23A1	BMI	Female
4545_53	DnaJ_homolog	DNAJC19	BMI	Female
4547_59	FLRT1	FLRT1	BMI	Female
4548_4	Fucosyltransferase_3	FUT3	BMI	Female
4549_78	FUT5	FUT5	BMI	Female
4551_72	GP114	ADGRG5	BMI	Female
4557_61	KIRR3	KIRREL3	BMI	Female
4559_64	KYNU	KYNU	BMI	Female
4560_34	LCK	LCK	BMI	Female
4563_61	PLCG1	PLCG1	BMI	Female
4566_24	RSPO2	RSPO2	BMI	Female
4567_82	SH21A	SH2D1A	BMI	Female
4568_17	SLIK5	SLITRK5	BMI	Female
4569_52	SORC2	SORCS2	BMI	Female
4673_13	IL_6	IL6	BMI	Female
4697_59	GM_CSF	CSF2	BMI	Female
4703_87	TNF_b	LTA	BMI	Female
4708_3	17_beta_HSD_1	HSD17B1	BMI	Female
4712_28	Apo_D	APOD	BMI	Female
4717_55	IL_3	IL3	BMI	Female
4718_5	PPIB	PPIB	BMI	Female
4763_31	Afamin	AFM	BMI	Female
4769_10	Olfactomedin_4	OLFM4	BMI	Female
4811_33	ITI_heavy_chain_H4	ITIH4	BMI	Female
4832_75	TRAIL_R1	TNFRSF10A	BMI	Female
4834_61	Epithelial_cell_kinase	EPHA2	BMI	Female
4862_63	BMP_RII	BMPR2	BMI	Female
4874_3	Angiogenin	ANG	BMI	Female
4878_3	Coagulation_Factor_X	F10	BMI	Female
4880_21	GDF2	GDF2	BMI	Female
4883_56	Insulin	INS	BMI	Female
4886_3	MCP_3	CCL7	BMI	Female
4889_82	WNT7A	WNT7A	BMI	Female
4900_8	C3a	C3	BMI	Female
4912_17	GOT1	GOT1	BMI	Female
4913_78	HCC_4	CCL16	BMI	Female
4922_13	MIP_3b	CCL19	BMI	Female
4923_79	MIS	AMH	BMI	Female
4929_55	SHBG	SHBG	BMI	Female
4930_21	Stanniocalcin_1	STC1	BMI	Female
4959_2	AGR2	AGR2	BMI	Female
4960_72	annexin_I	ANXA1	BMI	Female
4961_17	annexin_II	ANXA2	BMI	Female
4964_67	ARTS1	ERAP1	BMI	Female
4965_27	ATP_synthase_beta_chain	ATP5B	BMI	Female
4967_1	C1QBP	C1QBP	BMI	Female
4968_50	CAPG	CAPG	BMI	Female
4970_55	carbonic_anhydrase_II	CA2	BMI	Female
4971_1	CATZ	CTSZ	BMI	Female
4973_18	cIAP_2	BIRC3	BMI	Female
4979_34	DERM	DPT	BMI	Female
4982_54	Elafin	PI3	BMI	Female
4984_83	Esterase_D	ESD	BMI	Female
4985_11	FABPE	FABP5	BMI	Female
4986_59	FAK1	PTK2	BMI	Female
4987_17	FCAR	FCAR	BMI	Female
4989_7	Fibrinogen_g_chain_dimer	FGG	BMI	Female
4995_16	HPG_	HPGD	BMI	Female
4996_66	HRG	HRG	BMI	Female
4997_19	IF4A3	EIF4A3	BMI	Female
5000_52	LG3BP	LGALS3BP	BMI	Female
5001_6	Mammaglobin_2	SCGB2A1	BMI	Female
5004_69	MK11	MAPK11	BMI	Female
5006_71	MK13	MAPK13	BMI	Female
5011_11	PBEF	NAMPT	BMI	Female
5015_15	PAFAH	PLA2G7	BMI	Female
5021_13	PPase	PPA1	BMI	Female
5024_67	Rb	RB1	BMI	Female
5026_66	RS3	RPS3	BMI	Female
5028_59	sCD163	CD163	BMI	Female
5031_10	SPTA2	SPTAN1	BMI	Female
5032_64	SSRP1	SSRP1	BMI	Female
5033_27	Tropomyosin_1_alpha_chain	TPM1	BMI	Female
5035_7	TS	TYMS	BMI	Female
5036_50	TSG_6	TNFAIP6	BMI	Female
5062_60	CD226	CD226	BMI	Female
5065_8	CD83	CD83	BMI	Female
5070_76	DcR3	TNFRSF6B	BMI	Female
5082_51	IL_1_sR9	IL1RAPL2	BMI	Female
5089_11	IL_7_Ra	IL7R	BMI	Female
5091_28	ILT_4	LILRB2	BMI	Female
5094_62	JAML1	AMICA1	BMI	Female
5095_21	KI2L4	KIR2DL4	BMI	Female
5098_79	KLRF1	KLRF1	BMI	Female
5105_2	Nogo_Receptor	RTN4R	BMI	Female
5114_65	Prolactin_Receptor	PRLR	BMI	Female
5117_14	ROBO3	ROBO3	BMI	Female
5121_3	SEM6B	SEMA6B	BMI	Female
5128_53	SLAF6	SLAMF6	BMI	Female
5132_71	TCCR	IL27RA	BMI	Female
5133_17	TGF_b_R_II	TGFBR2	BMI	Female
5134_52	TIMD3	HAVCR2	BMI	Female
5138_50	TWEAKR	TNFRSF12A	BMI	Female
5178_5	PDE7A	PDE7A	BMI	Female
5204_13	PSME3	PSME3	BMI	Female
5223_59	GCKR	GCKR	BMI	Female
5224_20	CSK21	CSNK2A1	BMI	Female
5229_90	IMDH1	IMPDH1	BMI	Female
5231_79	PCSK9	PCSK9	BMI	Female
5236_2	NR1D1	NR1D1	BMI	Female
5249_31	DRAK2	STK17B	BMI	Female
5250_53	IMDH2	IMPDH2	BMI	Female
5254_69	PDE3A	PDE3A	BMI	Female
5255_22	PDE4D	PDE4D	BMI	Female
5260_80	TYK2	TYK2	BMI	Female
5261_13	ABL2	ABL2	BMI	Female
5262_57	BCAR3	BCAR3	BMI	Female
5264_65	calreticulin	CALR	BMI	Female
5265_12	GRB2_related_adapter_protein_2	GRAP2	BMI	Female
5268_49	MMP_16	MMP16	BMI	Female
5280_68	GHC2	SLC25A18	BMI	Female
5307_12	Coagulation_Factor_IXab	F9	BMI	Female
5315_22	Troponin_T	TNNT2	BMI	Female
5339_49	calgranulin_B	S100A9	BMI	Female
5340_24	Caspase_10	CASP10	BMI	Female
5345_51	CKAP2	CKAP2	BMI	Female
5347_59	Cyclin_B1	CCNB1	BMI	Female
5349_69	DLL1	DLL1	BMI	Female
5350_14	GPC6	GPC6	BMI	Female
5351_52	hnRNP_A2_B1	HNRNPA2B1	BMI	Female
5352_11	HVEM	TNFRSF14	BMI	Female
5353_89	IL_1Ra	IL1RN	BMI	Female
5354_11	Keratin_18	KRT18	BMI	Female
5355_69	LIGHT	TNFSF14	BMI	Female
5358_3	OMD	OMD	BMI	Female
5383_14	BAFF_Receptor	TNFRSF13C	BMI	Female
5392_73	Fas__soluble	FAS	BMI	Female
5400_52	sLeptin_R	LEPR	BMI	Female
5410_53	CAD15	CDH15	BMI	Female
5412_53	CD27	CD27	BMI	Female
5437_63	FABP	FABP3	BMI	Female
5441_67	Troponin_I	TNNI3	BMI	Female
5443_62	ANP	NPPA	BMI	Female
5452_71	ASGR1	ASGR1	BMI	Female
5462_62	Ficolin_3	FCN3	BMI	Female
5468_67	IL_17_RC	IL17RC	BMI	Female
5478_50	PSMA	FOLH1	BMI	Female
5481_16	RASA1	RASA1	BMI	Female
5484_63	RS3A	RPS3A	BMI	Female
5486_73	sICAM_2	ICAM2	BMI	Female
5490_53	Testican_1	SPOCK1	BMI	Female
5508_62	Cathepsin_D	CTSD	BMI	Female
5526_53	GITR	TNFRSF18	BMI	Female
5534_49	TRAIL_R2	TNFRSF10B	BMI	Female
5583_62	RYK	RYK	BMI	Female
5590_11	ZPLD1	ZPLD1	BMI	Female
5596_75	CD5	CD5	BMI	Female
5599_88	PCYXL	PCYOX1L	BMI	Female
5602_62	RNS10	RNASE10	BMI	Female
5604_30	HPSE	HPSE	BMI	Female
5606_24	MFAP1	MFAP1	BMI	Female
5610_32	CJ038	FAM171A1	BMI	Female
5611_56	D108B	DEFB108B	BMI	Female
5613_75	NTAL	LAT2	BMI	Female
5614_44	CRH	CRH	BMI	Female
5615_62	F172A	FAM172A	BMI	Female
5617_41	NPFF	NPFF	BMI	Female
5618_50	FAM3B	FAM3B	BMI	Female
5623_11	CLM1	CD300LF	BMI	Female
5629_58	NKG2A	KLRC1	BMI	Female
5634_39	OFUT1	POFUT1	BMI	Female
5638_23	GT251	COLGALT1	BMI	Female
5639_49	NETO1	NETO1	BMI	Female
5644_60	RNAS4	RNASE4	BMI	Female
5646_20	RNAS6	RNASE6	BMI	Female
5657_28	SIA4A	ST3GAL1	BMI	Female
5658_64	coagulation_factor_XIII_B	F13B	BMI	Female
5659_11	TRH	TRH	BMI	Female
5661_15	IL_18	IL18	BMI	Female
5664_57	D106A	DEFB106A	BMI	Female
5667_3	SEM3B	SEMA3B	BMI	Female
5669_26	SIRB2	SIRPB2	BMI	Female
5677_15	CB066	C2orf66	BMI	Female
5679_16	HBD_3	DEFB103A	BMI	Female
5682_13	VASN	VASN	BMI	Female
5691_2	CRLD2	CRISPLD2	BMI	Female
5703_26	NOE1	OLFM1	BMI	Female
5708_1	LEAP2	LEAP2	BMI	Female
5714_88	IFNA6	IFNA6	BMI	Female
5715_4	ABHEA	ABHD14A	BMI	Female
5716_49	CSAG1	CSAG1	BMI	Female
5717_2	CILP	CILP	BMI	Female
5719_66	CI061	FAM189A2	BMI	Female
5722_78	Prolylcarboxypeptidase	PRCP	BMI	Female
5724_58	SBSN	SBSN	BMI	Female
5726_49	SG11A	SPAG11A	BMI	Female
5730_60	BRAK	CXCL14	BMI	Female
5731_1	ISK6	SPINK6	BMI	Female
5743_82	CART	CARTPT	BMI	Female
5745_64	PI15	PI15	BMI	Female
5751_14	HCCR_1	LETMD1	BMI	Female
5752_63	SUSD3	SUSD3	BMI	Female
5754_76	INSL6	INSL6	BMI	Female
5756_66	PAPP2	PAPPA2	BMI	Female
5757_45	GNAS3	GNAS	BMI	Female
5758_49	kallikrein_9	KLK9	BMI	Female
5763_67	HBD_4	DEFB104A	BMI	Female
5764_4	GALT2	GALNT2	BMI	Female
5803_24	C3d	C3	BMI	Female
5807_77	CD70	CD70	BMI	Female
5813_58	Epo	EPO	BMI	Female
5822_22	GDNF	GDNF	BMI	Female
5843_60	NG36	EHMT2	BMI	Female
5852_6	S100A12	S100A12	BMI	Female
5879_51	Dynactin_subunit_2	DCTN2	BMI	Female
5900_11	HINT1	HINT1	BMI	Female
5903_91	HSP70_protein_8	HSPA8	BMI	Female
5915_58	PEX5	PEX5	BMI	Female
5927_4	WISP_3	WISP3	BMI	Female
5936_53	TNF_a	TNF	BMI	Female
5954_62	PTH	PTH	BMI	Female
5981_6	ES1	C21orf33	BMI	Female
5988_49	LIGHT	TNFSF14	BMI	Female
6020_52	Urotensin_II	UTS2	BMI	Female
6027_31	REL3	RLN3	BMI	Female
6035_2	SIAT1	ST6GAL1	BMI	Female
6039_24	CRHBP	CRHBP	BMI	Female
6054_6	NXPH3	NXPH3	BMI	Female
6069_71	SUMF2	SUMF2	BMI	Female
6079_59	ACPL2	ACPL2	BMI	Female
6117_4	NEC2	PCSK2	BMI	Female
6119_14	MAMC2	MAMDC2	BMI	Female
6123_69	p53	TP53	BMI	Female
6168_11	p53_R175H	TP53	BMI	Female
6210_100	IFNA5	IFNA5	BMI	Female
6221_1	ADPGK	ADPGK	BMI	Female
6230_56	CER1	CER1	BMI	Female
6237_11	FGRL1	FGFRL1	BMI	Female
6240_70	RSPO1	RSPO1	BMI	Female
6245_4	Nectin_2	PVRL2	BMI	Female
6252_62	Secretoglobin_family_3A_member_1	SCGB3A1	BMI	Female
6256_9	LY66C	LY6G6C	BMI	Female
6264_9	CYR61	CYR61	BMI	Female
6267_51	STMN4	STMN4	BMI	Female
6273_58	P3H1	LEPRE1	BMI	Female
6274_15	WSCD2	WSCD2	BMI	Female
6276_16	Furin	FURIN	BMI	Female
6280_11	PCDH8	PCDH8	BMI	Female
6281_51	SIA4B	ST3GAL2	BMI	Female
6283_60	MCEM1	MCEMP1	BMI	Female
6284_7	F150B	FAM150B	BMI	Female
6289_78	RHG36	ARHGAP36	BMI	Female
6290_3	UTS2B	UTS2B	BMI	Female
6291_55	Alcadein_beta	CLSTN3	BMI	Female
6294_11	BAGE2	BAGE2	BMI	Female
6296_36	OIT3	OIT3	BMI	Female
6315_58	PLBL1	PLBD1	BMI	Female
6324_11	DNSL2	DNASE1L2	BMI	Female
6342_10	Nephronectin	NPNT	BMI	Female
6351_55	CD79B	CD79B	BMI	Female
6354_13	HPHL1	HEPHL1	BMI	Female
6357_83	ELA3B	CELA3B	BMI	Female
6360_7	DB128	DEFB128	BMI	Female
6369_82	DEAF1	DEAF1	BMI	Female
6371_50	ANGL7	ANGPTL7	BMI	Female
6372_7	YBOX2	YBX2	BMI	Female
6373_54	SEMG2	SEMG2	BMI	Female
6377_54	LYZL2	LYZL2	BMI	Female
6379_62	ATL2	ADAMTSL2	BMI	Female
6383_90	TLL1	TLL1	BMI	Female
6385_63	VWA1	VWA1	BMI	Female
6388_21	CC126	CCDC126	BMI	Female
6392_7	WISP_2	WISP2	BMI	Female
6395_58	GPHA2	GPHA2	BMI	Female
6399_52	D107A	DEFB107A	BMI	Female
