sequence_id	direction_group	outcome	group
15584_9	negative	rectal	Male
15585_304	negative	rectal	Male
15587_20	positive	rectal	Male
15589_1	negative	rectal	Male
15591_28	NA	rectal	Male
15596_7	NA	rectal	Male
15603_20	NA	rectal	Male
15604_18	negative	rectal	Male
15613_16	negative	rectal	Male
15614_168	positive	rectal	Male
15615_8	negative	rectal	Male
15620_4	positive	rectal	Male
15627_83	NA	rectal	Male
15634_139	negative	rectal	Male
15635_4	positive	rectal	Male
15637_38	NA	rectal	Male
15640_54	NA	rectal	Male
15644_1	negative	rectal	Male
15666_21	NA	rectal	Male
15667_39	positive	rectal	Male
15668_19	negative	rectal	Male
15670_15	negative	rectal	Male
15675_3	negative	rectal	Male
15678_71	positive	rectal	Male
15688_30	negative	rectal	Male
16015_19	negative	rectal	Male
16021_30	negative	rectal	Male
16035_8	negative	rectal	Male
16049_43	negative	rectal	Male
16055_3	negative	rectal	Male
16057_6	positive	rectal	Male
16060_99	negative	rectal	Male
16074_12	positive	rectal	Male
16079_2	negative	rectal	Male
16081_38	negative	rectal	Male
16288_17	negative	rectal	Male
16293_1	negative	rectal	Male
16297_14	NA	rectal	Male
16298_84	NA	rectal	Male
16300_4	positive	rectal	Male
16305_10	negative	rectal	Male
16307_22	positive	rectal	Male
16308_14	NA	rectal	Male
16309_30	negative	rectal	Male
16315_105	positive	rectal	Male
16318_12	positive	rectal	Male
16322_10	positive	rectal	Male
16324_38	negative	rectal	Male
16536_3	NA	rectal	Male
16551_14	negative	rectal	Male
16558_2	negative	rectal	Male
16583_8	negative	rectal	Male
16585_16	negative	rectal	Male
16587_1	negative	rectal	Male
16591_71	negative	rectal	Male
16593_3	negative	rectal	Male
16594_44	negative	rectal	Male
16596_25	negative	rectal	Male
16597_11	NA	rectal	Male
16599_38	negative	rectal	Male
16605_2	NA	rectal	Male
16607_78	positive	rectal	Male
16609_106	positive	rectal	Male
16610_13	positive	rectal	Male
16613_3	positive	rectal	Male
16614_27	positive	rectal	Male
16746_12	negative	rectal	Male
16748_1	negative	rectal	Male
16749_79	negative	rectal	Male
16753_46	positive	rectal	Male
16755_195	negative	rectal	Male
16760_2	positive	rectal	Male
16763_11	negative	rectal	Male
16765_52	negative	rectal	Male
16770_3	negative	rectal	Male
16773_29	positive	rectal	Male
16785_45	negative	rectal	Male
16802_31	negative	rectal	Male
16805_5	positive	rectal	Male
16807_35	negative	rectal	Male
16809_1	NA	rectal	Male
16814_13	negative	rectal	Male
16818_200	positive	rectal	Male
16828_8	negative	rectal	Male
16836_1	NA	rectal	Male
16845_15	negative	rectal	Male
16852_10	negative	rectal	Male
16853_5	negative	rectal	Male
16854_17	negative	rectal	Male
16856_79	positive	rectal	Male
16857_2	NA	rectal	Male
16872_248	negative	rectal	Male
16882_27	positive	rectal	Male
16883_57	NA	rectal	Male
16890_37	positive	rectal	Male
16892_23	negative	rectal	Male
16899_59	NA	rectal	Male
16914_104	negative	rectal	Male
16915_153	positive	rectal	Male
16918_198	positive	rectal	Male
16919_1	NA	rectal	Male
16922_53	negative	rectal	Male
16926_44	positive	rectal	Male
16932_5	NA	rectal	Male
17137_160	positive	rectal	Male
17138_8	negative	rectal	Male
17140_57	negative	rectal	Male
17148_7	positive	rectal	Male
17151_84	NA	rectal	Male
17152_10	positive	rectal	Male
17153_46	negative	rectal	Male
17154_2	negative	rectal	Male
17155_1	negative	rectal	Male
17161_1	NA	rectal	Male
17163_117	NA	rectal	Male
17164_15	positive	rectal	Male
17170_15	negative	rectal	Male
17175_5	negative	rectal	Male
17195_43	NA	rectal	Male
17200_50	negative	rectal	Male
17204_17	NA	rectal	Male
17209_27	negative	rectal	Male
17224_12	negative	rectal	Male
17231_1	positive	rectal	Male
17319_1	negative	rectal	Male
17320_19	negative	rectal	Male
17325_10	positive	rectal	Male
17329_2	positive	rectal	Male
17341_89	negative	rectal	Male
17343_6	positive	rectal	Male
17345_12	NA	rectal	Male
17346_61	positive	rectal	Male
17348_5	negative	rectal	Male
17350_13	negative	rectal	Male
17356_34	NA	rectal	Male
17365_7	negative	rectal	Male
17366_6	negative	rectal	Male
17367_5	negative	rectal	Male
17383_4	negative	rectal	Male
17384_110	positive	rectal	Male
17387_27	NA	rectal	Male
17391_10	positive	rectal	Male
17393_13	negative	rectal	Male
17397_8	negative	rectal	Male
17400_71	positive	rectal	Male
17403_14	negative	rectal	Male
17404_5	positive	rectal	Male
17408_2	negative	rectal	Male
17432_25	negative	rectal	Male
17435_43	positive	rectal	Male
17449_23	negative	rectal	Male
17451_13	NA	rectal	Male
17453_34	negative	rectal	Male
17454_15	positive	rectal	Male
17455_42	positive	rectal	Male
17456_53	positive	rectal	Male
17462_19	NA	rectal	Male
17467_1	negative	rectal	Male
17468_1	negative	rectal	Male
17474_106	NA	rectal	Male
17475_18	negative	rectal	Male
17490_4	negative	rectal	Male
17495_141	negative	rectal	Male
17509_6	NA	rectal	Male
17510_7	negative	rectal	Male
17511_10	negative	rectal	Male
17513_11	negative	rectal	Male
17514_48	NA	rectal	Male
17516_7	negative	rectal	Male
17671_58	negative	rectal	Male
17673_34	negative	rectal	Male
17675_17	negative	rectal	Male
17677_47	positive	rectal	Male
17683_2	NA	rectal	Male
17686_27	negative	rectal	Male
17691_1	negative	rectal	Male
17692_2	negative	rectal	Male
17694_32	negative	rectal	Male
17696_1	positive	rectal	Male
17697_2	positive	rectal	Male
17698_15	negative	rectal	Male
17702_53	negative	rectal	Male
17703_40	negative	rectal	Male
17706_4	NA	rectal	Male
17710_40	negative	rectal	Male
17722_5	negative	rectal	Male
17724_3	NA	rectal	Male
17726_3	negative	rectal	Male
17737_7	negative	rectal	Male
17738_7	negative	rectal	Male
17742_2	negative	rectal	Male
17743_14	negative	rectal	Male
17744_31	negative	rectal	Male
17746_77	positive	rectal	Male
17747_45	negative	rectal	Male
17748_21	positive	rectal	Male
17751_68	negative	rectal	Male
17752_24	negative	rectal	Male
17755_5	negative	rectal	Male
17758_79	positive	rectal	Male
17760_128	NA	rectal	Male
17761_2	NA	rectal	Male
17764_108	negative	rectal	Male
17765_3	negative	rectal	Male
17769_28	NA	rectal	Male
17772_7	negative	rectal	Male
17773_26	negative	rectal	Male
17774_38	NA	rectal	Male
17776_15	NA	rectal	Male
17777_31	positive	rectal	Male
17778_19	NA	rectal	Male
17783_9	positive	rectal	Male
17785_11	positive	rectal	Male
17789_1	NA	rectal	Male
17792_158	negative	rectal	Male
17796_15	negative	rectal	Male
17797_1	NA	rectal	Male
17799_9	negative	rectal	Male
17802_4	NA	rectal	Male
17804_102	positive	rectal	Male
17805_35	NA	rectal	Male
17811_78	negative	rectal	Male
17812_2	negative	rectal	Male
17813_21	negative	rectal	Male
17814_8	NA	rectal	Male
17816_58	NA	rectal	Male
17817_22	negative	rectal	Male
17818_22	NA	rectal	Male
17819_30	NA	rectal	Male
17820_170	positive	rectal	Male
17821_20	negative	rectal	Male
17822_57	negative	rectal	Male
17826_341	negative	rectal	Male
17827_53	NA	rectal	Male
17829_2	NA	rectal	Male
17832_12	negative	rectal	Male
17835_28	NA	rectal	Male
17836_17	negative	rectal	Male
17843_30	NA	rectal	Male
17849_6	negative	rectal	Male
17850_42	NA	rectal	Male
17854_33	NA	rectal	Male
17855_28	negative	rectal	Male
18162_167	NA	rectal	Male
18166_4	negative	rectal	Male
18170_46	NA	rectal	Male
18173_11	negative	rectal	Male
18174_79	NA	rectal	Male
18175_65	negative	rectal	Male
18177_49	NA	rectal	Male
18178_13	NA	rectal	Male
18179_56	NA	rectal	Male
18180_58	NA	rectal	Male
18182_24	negative	rectal	Male
18185_118	negative	rectal	Male
18186_15	negative	rectal	Male
18187_16	negative	rectal	Male
18189_12	NA	rectal	Male
18190_15	negative	rectal	Male
18192_69	negative	rectal	Male
18194_18	negative	rectal	Male
18195_3	negative	rectal	Male
18197_97	negative	rectal	Male
18202_22	negative	rectal	Male
18205_123	negative	rectal	Male
18208_3	negative	rectal	Male
18210_12	negative	rectal	Male
18214_2	positive	rectal	Male
18215_5	negative	rectal	Male
18216_22	positive	rectal	Male
18218_48	positive	rectal	Male
18220_141	negative	rectal	Male
18222_34	negative	rectal	Male
18228_30	NA	rectal	Male
18231_147	positive	rectal	Male
18236_3	positive	rectal	Male
18237_29	NA	rectal	Male
18240_6	negative	rectal	Male
18241_18	negative	rectal	Male
18242_8	positive	rectal	Male
18243_9	positive	rectal	Male
18244_1	positive	rectal	Male
18255_6	negative	rectal	Male
18257_64	NA	rectal	Male
18259_15	negative	rectal	Male
18264_12	NA	rectal	Male
18267_74	NA	rectal	Male
18270_10	negative	rectal	Male
18271_43	positive	rectal	Male
18274_2	NA	rectal	Male
18276_34	negative	rectal	Male
18282_1	negative	rectal	Male
18285_6	negative	rectal	Male
18289_16	positive	rectal	Male
18290_6	negative	rectal	Male
18294_26	NA	rectal	Male
18297_8	negative	rectal	Male
18299_13	positive	rectal	Male
18300_39	negative	rectal	Male
18302_204	negative	rectal	Male
18306_1	negative	rectal	Male
18308_30	negative	rectal	Male
18310_26	negative	rectal	Male
18311_44	positive	rectal	Male
18312_68	negative	rectal	Male
18313_4	positive	rectal	Male
18315_38	negative	rectal	Male
18317_111	NA	rectal	Male
18318_98	negative	rectal	Male
18319_7	NA	rectal	Male
18322_15	positive	rectal	Male
18324_61	negative	rectal	Male
18326_50	negative	rectal	Male
18328_36	negative	rectal	Male
18330_7	negative	rectal	Male
18338_26	negative	rectal	Male
18340_2	negative	rectal	Male
18342_2	positive	rectal	Male
18343_10	negative	rectal	Male
18348_89	negative	rectal	Male
18375_28	negative	rectal	Male
18380_78	negative	rectal	Male
18381_16	negative	rectal	Male
18382_109	NA	rectal	Male
18383_9	NA	rectal	Male
18385_4	negative	rectal	Male
18387_7	NA	rectal	Male
18389_11	NA	rectal	Male
18392_19	negative	rectal	Male
18395_5	negative	rectal	Male
18396_10	negative	rectal	Male
18397_5	negative	rectal	Male
18398_1	NA	rectal	Male
18399_1	negative	rectal	Male
18401_18	positive	rectal	Male
18403_25	NA	rectal	Male
18405_117	NA	rectal	Male
18408_26	negative	rectal	Male
18409_61	negative	rectal	Male
18410_26	negative	rectal	Male
18411_83	NA	rectal	Male
18413_24	NA	rectal	Male
18414_26	NA	rectal	Male
18417_3	negative	rectal	Male
18419_20	negative	rectal	Male
18429_10	NA	rectal	Male
18432_32	positive	rectal	Male
18434_141	positive	rectal	Male
18435_40	NA	rectal	Male
18449_33	negative	rectal	Male
18458_4	negative	rectal	Male
18813_15	NA	rectal	Male
18823_52	negative	rectal	Male
18830_1	negative	rectal	Male
18831_6	negative	rectal	Male
18832_65	positive	rectal	Male
18837_9	negative	rectal	Male
18840_205	negative	rectal	Male
18841_1	negative	rectal	Male
18859_7	negative	rectal	Male
18864_7	positive	rectal	Male
18866_8	negative	rectal	Male
18870_1	negative	rectal	Male
18871_24	negative	rectal	Male
18876_77	NA	rectal	Male
18878_15	positive	rectal	Male
18880_81	positive	rectal	Male
18881_7	positive	rectal	Male
18884_22	negative	rectal	Male
18888_37	negative	rectal	Male
18890_227	negative	rectal	Male
18893_26	negative	rectal	Male
18895_54	positive	rectal	Male
18896_23	positive	rectal	Male
18899_82	positive	rectal	Male
18900_37	NA	rectal	Male
18901_26	positive	rectal	Male
18904_23	NA	rectal	Male
18905_5	negative	rectal	Male
18907_97	positive	rectal	Male
18909_11	NA	rectal	Male
18913_3	NA	rectal	Male
18914_188	NA	rectal	Male
18916_25	positive	rectal	Male
18921_30	positive	rectal	Male
18922_27	negative	rectal	Male
18925_24	positive	rectal	Male
18927_14	negative	rectal	Male
18930_28	positive	rectal	Male
18933_4	negative	rectal	Male
18938_3	negative	rectal	Male
18942_11	positive	rectal	Male
18943_4	negative	rectal	Male
18945_11	NA	rectal	Male
18947_3	negative	rectal	Male
18950_13	negative	rectal	Male
19109_32	negative	rectal	Male
19110_6	negative	rectal	Male
19116_1	negative	rectal	Male
19121_3	negative	rectal	Male
19123_6	NA	rectal	Male
19125_26	NA	rectal	Male
19129_15	negative	rectal	Male
19131_184	negative	rectal	Male
19135_5	positive	rectal	Male
19136_22	negative	rectal	Male
19141_22	negative	rectal	Male
19143_38	positive	rectal	Male
19145_4	negative	rectal	Male
19148_58	NA	rectal	Male
19152_4	NA	rectal	Male
19153_53	negative	rectal	Male
19158_1	negative	rectal	Male
19163_26	NA	rectal	Male
19169_88	positive	rectal	Male
19175_18	positive	rectal	Male
19176_27	NA	rectal	Male
19177_7	NA	rectal	Male
19187_21	positive	rectal	Male
19188_21	negative	rectal	Male
19190_4	NA	rectal	Male
19194_9	NA	rectal	Male
19195_85	positive	rectal	Male
19196_73	negative	rectal	Male
19206_20	negative	rectal	Male
19207_119	negative	rectal	Male
19208_8	negative	rectal	Male
19215_7	NA	rectal	Male
19222_124	NA	rectal	Male
19224_5	negative	rectal	Male
19225_11	NA	rectal	Male
19228_11	NA	rectal	Male
19229_92	positive	rectal	Male
19237_17	negative	rectal	Male
19239_5	negative	rectal	Male
19242_21	NA	rectal	Male
19243_2	negative	rectal	Male
19247_1	negative	rectal	Male
19249_18	negative	rectal	Male
19250_50	negative	rectal	Male
19251_56	positive	rectal	Male
19252_67	NA	rectal	Male
19259_176	negative	rectal	Male
19260_4	NA	rectal	Male
19264_6	negative	rectal	Male
19265_9	positive	rectal	Male
19266_35	negative	rectal	Male
19272_9	positive	rectal	Male
19273_3	negative	rectal	Male
19274_80	negative	rectal	Male
19276_124	NA	rectal	Male
19277_4	positive	rectal	Male
19278_19	NA	rectal	Male
19279_42	negative	rectal	Male
19280_29	NA	rectal	Male
19281_86	positive	rectal	Male
19286_30	NA	rectal	Male
19289_29	negative	rectal	Male
19293_6	negative	rectal	Male
19296_51	positive	rectal	Male
19297_4	positive	rectal	Male
19303_64	negative	rectal	Male
19310_81	negative	rectal	Male
19311_15	NA	rectal	Male
19316_2	negative	rectal	Male
19327_31	negative	rectal	Male
19335_2	negative	rectal	Male
19338_3	negative	rectal	Male
19341_36	negative	rectal	Male
19347_37	NA	rectal	Male
19353_25	negative	rectal	Male
19356_20	negative	rectal	Male
19357_11	NA	rectal	Male
19360_22	negative	rectal	Male
19366_8	negative	rectal	Male
19372_7	positive	rectal	Male
19374_72	negative	rectal	Male
19376_74	NA	rectal	Male
19377_14	negative	rectal	Male
19379_154	positive	rectal	Male
19383_131	negative	rectal	Male
19388_2	negative	rectal	Male
19392_6	negative	rectal	Male
19437_61	negative	rectal	Male
19446_1	negative	rectal	Male
19448_104	NA	rectal	Male
19467_3	NA	rectal	Male
19483_16	negative	rectal	Male
19491_11	negative	rectal	Male
19492_5	positive	rectal	Male
19496_1	negative	rectal	Male
19503_2	NA	rectal	Male
19504_22	negative	rectal	Male
19506_6	negative	rectal	Male
19518_12	negative	rectal	Male
19523_215	NA	rectal	Male
19545_145	negative	rectal	Male
19555_1	NA	rectal	Male
19556_12	positive	rectal	Male
19560_23	NA	rectal	Male
19563_3	positive	rectal	Male
19568_17	negative	rectal	Male
19572_10	negative	rectal	Male
19575_4	NA	rectal	Male
19581_15	negative	rectal	Male
19587_12	negative	rectal	Male
19596_18	negative	rectal	Male
19616_100	positive	rectal	Male
19635_69	negative	rectal	Male
19639_53	positive	rectal	Male
2192_63	NA	rectal	Male
2211_9	positive	rectal	Male
2212_69	negative	rectal	Male
2247_20	negative	rectal	Male
2333_72	negative	rectal	Male
2431_17	negative	rectal	Male
2436_49	positive	rectal	Male
2443_10	negative	rectal	Male
2447_7	NA	rectal	Male
2475_1	negative	rectal	Male
2480_58	negative	rectal	Male
2500_2	NA	rectal	Male
2505_49	NA	rectal	Male
2514_65	NA	rectal	Male
2516_57	positive	rectal	Male
2558_51	negative	rectal	Male
2571_12	positive	rectal	Male
2579_17	negative	rectal	Male
2602_2	positive	rectal	Male
2605_49	negative	rectal	Male
2609_59	positive	rectal	Male
2611_72	negative	rectal	Male
2614_28	NA	rectal	Male
2620_4	positive	rectal	Male
2631_50	negative	rectal	Male
2632_5	negative	rectal	Male
2634_2	NA	rectal	Male
2635_61	negative	rectal	Male
2636_10	negative	rectal	Male
2637_77	negative	rectal	Male
2640_3	negative	rectal	Male
2644_11	NA	rectal	Male
2645_54	NA	rectal	Male
2647_66	NA	rectal	Male
2649_77	negative	rectal	Male
2665_26	negative	rectal	Male
2683_1	NA	rectal	Male
2687_2	positive	rectal	Male
2692_74	negative	rectal	Male
2693_20	negative	rectal	Male
2695_25	negative	rectal	Male
2700_56	positive	rectal	Male
2704_74	negative	rectal	Male
2706_69	positive	rectal	Male
2708_54	negative	rectal	Male
2719_3	negative	rectal	Male
2723_9	negative	rectal	Male
2731_29	positive	rectal	Male
2732_58	NA	rectal	Male
2734_49	negative	rectal	Male
2737_22	negative	rectal	Male
2741_22	negative	rectal	Male
2742_68	positive	rectal	Male
2747_3	NA	rectal	Male
2752_62	positive	rectal	Male
2760_2	negative	rectal	Male
2780_35	negative	rectal	Male
2781_63	NA	rectal	Male
2783_18	negative	rectal	Male
2797_56	positive	rectal	Male
2806_49	negative	rectal	Male
2813_11	positive	rectal	Male
2816_50	negative	rectal	Male
2823_7	positive	rectal	Male
2826_53	negative	rectal	Male
2831_29	positive	rectal	Male
2833_20	NA	rectal	Male
2834_54	positive	rectal	Male
2837_3	negative	rectal	Male
2838_53	negative	rectal	Male
2844_53	positive	rectal	Male
2851_63	negative	rectal	Male
2853_68	negative	rectal	Male
2876_74	NA	rectal	Male
2878_66	NA	rectal	Male
2879_9	positive	rectal	Male
2888_49	positive	rectal	Male
2889_37	negative	rectal	Male
2890_59	negative	rectal	Male
2900_53	positive	rectal	Male
2906_55	NA	rectal	Male
2925_9	positive	rectal	Male
2942_50	NA	rectal	Male
2944_66	positive	rectal	Male
2952_75	negative	rectal	Male
2961_1	negative	rectal	Male
2966_65	positive	rectal	Male
2968_61	NA	rectal	Male
2970_60	negative	rectal	Male
2972_57	positive	rectal	Male
2973_15	positive	rectal	Male
2976_58	negative	rectal	Male
2977_7	negative	rectal	Male
2979_8	negative	rectal	Male
2982_82	NA	rectal	Male
2985_35	positive	rectal	Male
2993_1	negative	rectal	Male
2994_71	negative	rectal	Male
2997_8	negative	rectal	Male
3000_66	negative	rectal	Male
3004_67	positive	rectal	Male
3005_5	NA	rectal	Male
3007_7	negative	rectal	Male
3009_3	negative	rectal	Male
3010_53	NA	rectal	Male
3026_5	negative	rectal	Male
3034_1	negative	rectal	Male
3037_62	negative	rectal	Male
3038_9	negative	rectal	Male
3040_59	positive	rectal	Male
3042_7	negative	rectal	Male
3043_49	positive	rectal	Male
3044_3	positive	rectal	Male
3045_72	negative	rectal	Male
3050_7	positive	rectal	Male
3052_8	negative	rectal	Male
3054_3	negative	rectal	Male
3059_50	negative	rectal	Male
3060_43	negative	rectal	Male
3065_65	NA	rectal	Male
3066_12	positive	rectal	Male
3070_1	negative	rectal	Male
3073_51	negative	rectal	Male
3074_6	negative	rectal	Male
3077_66	negative	rectal	Male
3078_1	NA	rectal	Male
3079_62	positive	rectal	Male
3081_70	NA	rectal	Male
3091_70	negative	rectal	Male
3151_6	NA	rectal	Male
3166_92	negative	rectal	Male
3169_70	negative	rectal	Male
3172_28	negative	rectal	Male
3174_2	NA	rectal	Male
3175_51	positive	rectal	Male
3178_5	negative	rectal	Male
3181_50	negative	rectal	Male
3182_38	negative	rectal	Male
3186_2	negative	rectal	Male
3189_61	negative	rectal	Male
3192_3	negative	rectal	Male
3194_36	negative	rectal	Male
3195_50	negative	rectal	Male
3197_70	NA	rectal	Male
3198_4	negative	rectal	Male
3202_28	NA	rectal	Male
3204_2	negative	rectal	Male
3206_4	positive	rectal	Male
3209_69	NA	rectal	Male
3212_30	negative	rectal	Male
3213_65	positive	rectal	Male
3222_11	NA	rectal	Male
3232_28	negative	rectal	Male
3235_50	positive	rectal	Male
3283_21	negative	rectal	Male
3290_50	negative	rectal	Male
3302_58	positive	rectal	Male
3309_2	positive	rectal	Male
3311_27	positive	rectal	Male
3314_74	negative	rectal	Male
3316_58	negative	rectal	Male
3324_51	negative	rectal	Male
3326_58	negative	rectal	Male
3331_8	positive	rectal	Male
3332_57	positive	rectal	Male
3340_53	negative	rectal	Male
3342_76	negative	rectal	Male
3346_72	negative	rectal	Male
3348_49	negative	rectal	Male
3350_53	NA	rectal	Male
3351_1	NA	rectal	Male
3361_26	negative	rectal	Male
3362_61	negative	rectal	Male
3363_31	NA	rectal	Male
3364_76	negative	rectal	Male
3365_7	negative	rectal	Male
3366_51	positive	rectal	Male
3373_5	negative	rectal	Male
3374_49	NA	rectal	Male
3376_49	positive	rectal	Male
3378_49	negative	rectal	Male
3381_24	positive	rectal	Male
3387_1	negative	rectal	Male
3388_58	negative	rectal	Male
3389_7	positive	rectal	Male
3391_10	negative	rectal	Male
3394_81	NA	rectal	Male
3399_31	negative	rectal	Male
3401_8	NA	rectal	Male
3403_1	positive	rectal	Male
3405_6	negative	rectal	Male
3413_50	negative	rectal	Male
3418_12	negative	rectal	Male
3423_59	negative	rectal	Male
3431_54	positive	rectal	Male
3432_21	positive	rectal	Male
3437_80	negative	rectal	Male
3438_10	negative	rectal	Male
3440_7	positive	rectal	Male
3445_53	negative	rectal	Male
3448_13	negative	rectal	Male
3449_58	positive	rectal	Male
3450_4	negative	rectal	Male
3453_87	positive	rectal	Male
3461_58	negative	rectal	Male
3469_74	negative	rectal	Male
3471_49	negative	rectal	Male
3472_40	negative	rectal	Male
3477_63	negative	rectal	Male
3480_7	NA	rectal	Male
3484_60	positive	rectal	Male
3485_28	negative	rectal	Male
3486_58	NA	rectal	Male
3489_9	negative	rectal	Male
3494_71	negative	rectal	Male
3497_13	negative	rectal	Male
3508_78	positive	rectal	Male
3534_14	NA	rectal	Male
3535_84	positive	rectal	Male
3554_24	negative	rectal	Male
3585_54	negative	rectal	Male
3587_53	NA	rectal	Male
3593_72	positive	rectal	Male
3600_2	negative	rectal	Male
3603_60	NA	rectal	Male
3605_77	negative	rectal	Male
3617_80	positive	rectal	Male
3620_67	negative	rectal	Male
3623_84	NA	rectal	Male
3627_71	NA	rectal	Male
3628_3	negative	rectal	Male
3640_14	positive	rectal	Male
3651_50	negative	rectal	Male
3685_53	NA	rectal	Male
3708_62	negative	rectal	Male
3719_2	negative	rectal	Male
3727_35	positive	rectal	Male
3730_81	NA	rectal	Male
3758_68	NA	rectal	Male
3797_1	negative	rectal	Male
3799_11	positive	rectal	Male
3803_10	negative	rectal	Male
3805_16	negative	rectal	Male
3809_1	negative	rectal	Male
3810_50	negative	rectal	Male
3817_18	NA	rectal	Male
3831_21	NA	rectal	Male
3835_11	negative	rectal	Male
3836_51	NA	rectal	Male
3837_6	negative	rectal	Male
3839_60	NA	rectal	Male
3854_24	negative	rectal	Male
3855_56	negative	rectal	Male
3858_5	positive	rectal	Male
3860_7	NA	rectal	Male
3866_7	negative	rectal	Male
3867_49	NA	rectal	Male
3873_51	negative	rectal	Male
3875_62	NA	rectal	Male
3887_90	negative	rectal	Male
3888_8	NA	rectal	Male
3889_64	NA	rectal	Male
3890_8	NA	rectal	Male
3894_15	negative	rectal	Male
3896_5	NA	rectal	Male
3898_5	negative	rectal	Male
3902_21	negative	rectal	Male
3903_49	negative	rectal	Male
4122_12	NA	rectal	Male
4124_24	negative	rectal	Male
4125_52	negative	rectal	Male
4126_22	negative	rectal	Male
4128_27	negative	rectal	Male
4129_72	negative	rectal	Male
4130_71	NA	rectal	Male
4137_57	NA	rectal	Male
4143_74	negative	rectal	Male
4144_13	NA	rectal	Male
4150_75	negative	rectal	Male
4152_58	positive	rectal	Male
4153_11	positive	rectal	Male
4154_57	negative	rectal	Male
4155_3	positive	rectal	Male
4156_74	NA	rectal	Male
4159_130	negative	rectal	Male
4162_54	NA	rectal	Male
4163_5	NA	rectal	Male
4184_43	NA	rectal	Male
4192_10	positive	rectal	Male
4203_50	positive	rectal	Male
4209_60	NA	rectal	Male
4224_7	negative	rectal	Male
4230_1	NA	rectal	Male
4232_19	negative	rectal	Male
4234_8	negative	rectal	Male
4240_31	positive	rectal	Male
4246_40	negative	rectal	Male
4249_64	NA	rectal	Male
4250_23	NA	rectal	Male
4254_6	negative	rectal	Male
4258_15	negative	rectal	Male
4261_55	NA	rectal	Male
4271_75	negative	rectal	Male
4280_47	negative	rectal	Male
4292_5	NA	rectal	Male
4294_16	positive	rectal	Male
4297_62	negative	rectal	Male
4301_58	negative	rectal	Male
4304_18	negative	rectal	Male
4309_59	NA	rectal	Male
4324_33	negative	rectal	Male
4328_2	positive	rectal	Male
4337_49	negative	rectal	Male
4342_10	positive	rectal	Male
4355_13	negative	rectal	Male
4393_3	NA	rectal	Male
4396_54	NA	rectal	Male
4397_26	NA	rectal	Male
4407_10	negative	rectal	Male
4420_7	NA	rectal	Male
4423_77	negative	rectal	Male
4430_44	negative	rectal	Male
4435_66	positive	rectal	Male
4436_1	negative	rectal	Male
4437_56	negative	rectal	Male
4453_83	negative	rectal	Male
4459_68	negative	rectal	Male
4464_10	positive	rectal	Male
4469_78	negative	rectal	Male
4471_50	negative	rectal	Male
4472_5	negative	rectal	Male
4476_22	negative	rectal	Male
4479_14	negative	rectal	Male
4480_59	negative	rectal	Male
4496_60	positive	rectal	Male
4500_50	positive	rectal	Male
4533_76	NA	rectal	Male
4534_10	positive	rectal	Male
4535_50	positive	rectal	Male
4541_49	negative	rectal	Male
4543_65	negative	rectal	Male
4546_27	negative	rectal	Male
4547_59	negative	rectal	Male
4548_4	negative	rectal	Male
4551_72	negative	rectal	Male
4553_65	negative	rectal	Male
4557_61	negative	rectal	Male
4559_64	negative	rectal	Male
4560_34	NA	rectal	Male
4562_1	negative	rectal	Male
4563_61	negative	rectal	Male
4564_2	negative	rectal	Male
4567_82	negative	rectal	Male
4568_17	negative	rectal	Male
4693_72	NA	rectal	Male
4706_17	positive	rectal	Male
4708_3	NA	rectal	Male
4712_28	negative	rectal	Male
4717_55	NA	rectal	Male
4718_5	negative	rectal	Male
4763_31	positive	rectal	Male
4769_10	NA	rectal	Male
4775_34	positive	rectal	Male
4811_33	negative	rectal	Male
4831_4	negative	rectal	Male
4834_61	negative	rectal	Male
4840_73	positive	rectal	Male
4842_62	positive	rectal	Male
4862_63	negative	rectal	Male
4867_15	negative	rectal	Male
4876_32	negative	rectal	Male
4878_3	negative	rectal	Male
4886_3	negative	rectal	Male
4890_10	NA	rectal	Male
4905_63	negative	rectal	Male
4906_35	positive	rectal	Male
4910_21	NA	rectal	Male
4911_49	NA	rectal	Male
4912_17	negative	rectal	Male
4913_78	positive	rectal	Male
4922_13	negative	rectal	Male
4923_79	positive	rectal	Male
4925_54	negative	rectal	Male
4929_55	negative	rectal	Male
4930_21	positive	rectal	Male
4931_59	positive	rectal	Male
4956_2	NA	rectal	Male
4959_2	negative	rectal	Male
4960_72	NA	rectal	Male
4961_17	negative	rectal	Male
4962_52	positive	rectal	Male
4965_27	negative	rectal	Male
4968_50	negative	rectal	Male
4969_2	negative	rectal	Male
4971_1	negative	rectal	Male
4978_54	NA	rectal	Male
4979_34	positive	rectal	Male
4984_83	negative	rectal	Male
4987_17	NA	rectal	Male
4989_7	positive	rectal	Male
4991_12	negative	rectal	Male
4992_49	positive	rectal	Male
4995_16	negative	rectal	Male
4996_66	positive	rectal	Male
5000_52	negative	rectal	Male
5001_6	positive	rectal	Male
5006_71	NA	rectal	Male
5008_51	negative	rectal	Male
5009_11	NA	rectal	Male
5013_2	negative	rectal	Male
5021_13	NA	rectal	Male
5024_67	negative	rectal	Male
5028_59	positive	rectal	Male
5029_3	positive	rectal	Male
5030_52	negative	rectal	Male
5031_10	NA	rectal	Male
5033_27	NA	rectal	Male
5035_7	positive	rectal	Male
5060_62	negative	rectal	Male
5061_27	negative	rectal	Male
5062_60	negative	rectal	Male
5063_12	NA	rectal	Male
