sequence_id	direction_group	outcome	group
3593_72	negative	overall	Sex-combined
3600_2	negative	overall	Sex-combined
3603_60	NA	overall	Sex-combined
3605_77	negative	overall	Sex-combined
3620_67	negative	overall	Sex-combined
3623_84	NA	overall	Sex-combined
3627_71	NA	overall	Sex-combined
3629_60	negative	overall	Sex-combined
3640_14	positive	overall	Sex-combined
3685_53	NA	overall	Sex-combined
3710_49	positive	overall	Sex-combined
3719_2	positive	overall	Sex-combined
3727_35	positive	overall	Sex-combined
3730_81	NA	overall	Sex-combined
3758_68	NA	overall	Sex-combined
3773_15	negative	overall	Sex-combined
3799_11	positive	overall	Sex-combined
3805_16	positive	overall	Sex-combined
3809_1	negative	overall	Sex-combined
3810_50	negative	overall	Sex-combined
3817_18	NA	overall	Sex-combined
3822_54	positive	overall	Sex-combined
3831_21	NA	overall	Sex-combined
3835_11	negative	overall	Sex-combined
3836_51	NA	overall	Sex-combined
3839_60	NA	overall	Sex-combined
3845_51	negative	overall	Sex-combined
3860_7	NA	overall	Sex-combined
3864_5	positive	overall	Sex-combined
3866_7	negative	overall	Sex-combined
3867_49	NA	overall	Sex-combined
3875_62	NA	overall	Sex-combined
3887_90	positive	overall	Sex-combined
3888_8	NA	overall	Sex-combined
3889_64	NA	overall	Sex-combined
3890_8	NA	overall	Sex-combined
3894_15	negative	overall	Sex-combined
3896_5	NA	overall	Sex-combined
3902_21	negative	overall	Sex-combined
4122_12	NA	overall	Sex-combined
4124_24	negative	overall	Sex-combined
4126_22	negative	overall	Sex-combined
4127_75	positive	overall	Sex-combined
4128_27	negative	overall	Sex-combined
4129_72	negative	overall	Sex-combined
4130_71	NA	overall	Sex-combined
4133_54	negative	overall	Sex-combined
4137_57	NA	overall	Sex-combined
4141_79	negative	overall	Sex-combined
4143_74	negative	overall	Sex-combined
4144_13	NA	overall	Sex-combined
4150_75	negative	overall	Sex-combined
4151_6	positive	overall	Sex-combined
4155_3	positive	overall	Sex-combined
4156_74	NA	overall	Sex-combined
4159_130	negative	overall	Sex-combined
4160_49	negative	overall	Sex-combined
4162_54	NA	overall	Sex-combined
4163_5	NA	overall	Sex-combined
4184_43	NA	overall	Sex-combined
4187_49	positive	overall	Sex-combined
4188_1	positive	overall	Sex-combined
4192_10	positive	overall	Sex-combined
4203_50	positive	overall	Sex-combined
4209_60	NA	overall	Sex-combined
4212_5	positive	overall	Sex-combined
4224_7	negative	overall	Sex-combined
4230_1	NA	overall	Sex-combined
4232_19	negative	overall	Sex-combined
4234_8	negative	overall	Sex-combined
4237_70	positive	overall	Sex-combined
4240_31	negative	overall	Sex-combined
4249_64	NA	overall	Sex-combined
4250_23	NA	overall	Sex-combined
4261_55	NA	overall	Sex-combined
4276_10	positive	overall	Sex-combined
4278_14	positive	overall	Sex-combined
4292_5	NA	overall	Sex-combined
4294_16	positive	overall	Sex-combined
4297_62	negative	overall	Sex-combined
4309_59	NA	overall	Sex-combined
4328_2	positive	overall	Sex-combined
4332_6	negative	overall	Sex-combined
4355_13	negative	overall	Sex-combined
4374_45	positive	overall	Sex-combined
4389_2	positive	overall	Sex-combined
4393_3	NA	overall	Sex-combined
4396_54	NA	overall	Sex-combined
4397_26	NA	overall	Sex-combined
4420_7	NA	overall	Sex-combined
4437_56	negative	overall	Sex-combined
4440_15	positive	overall	Sex-combined
4453_83	negative	overall	Sex-combined
4455_89	positive	overall	Sex-combined
4459_68	negative	overall	Sex-combined
4460_8	positive	overall	Sex-combined
4467_49	positive	overall	Sex-combined
4469_78	negative	overall	Sex-combined
4471_50	negative	overall	Sex-combined
4476_22	negative	overall	Sex-combined
4479_14	negative	overall	Sex-combined
4480_59	negative	overall	Sex-combined
4487_1	positive	overall	Sex-combined
4496_60	positive	overall	Sex-combined
4500_50	positive	overall	Sex-combined
4533_76	NA	overall	Sex-combined
4534_10	positive	overall	Sex-combined
4535_50	positive	overall	Sex-combined
4541_49	negative	overall	Sex-combined
4542_24	negative	overall	Sex-combined
4546_27	negative	overall	Sex-combined
4548_4	negative	overall	Sex-combined
4549_78	negative	overall	Sex-combined
4551_72	negative	overall	Sex-combined
4553_65	negative	overall	Sex-combined
4557_61	negative	overall	Sex-combined
4559_64	negative	overall	Sex-combined
4560_34	NA	overall	Sex-combined
4562_1	negative	overall	Sex-combined
4567_82	negative	overall	Sex-combined
4588_1	negative	overall	Sex-combined
4693_72	NA	overall	Sex-combined
4708_3	NA	overall	Sex-combined
4712_28	negative	overall	Sex-combined
4717_55	NA	overall	Sex-combined
4718_5	negative	overall	Sex-combined
4721_54	negative	overall	Sex-combined
4763_31	positive	overall	Sex-combined
4769_10	NA	overall	Sex-combined
4771_10	negative	overall	Sex-combined
4775_34	positive	overall	Sex-combined
4801_13	positive	overall	Sex-combined
4811_33	negative	overall	Sex-combined
4831_4	negative	overall	Sex-combined
4834_61	negative	overall	Sex-combined
4840_73	positive	overall	Sex-combined
4842_62	positive	overall	Sex-combined
4862_63	negative	overall	Sex-combined
4866_59	positive	overall	Sex-combined
4876_32	negative	overall	Sex-combined
4878_3	negative	overall	Sex-combined
4886_3	negative	overall	Sex-combined
4890_10	NA	overall	Sex-combined
4905_63	negative	overall	Sex-combined
4906_35	positive	overall	Sex-combined
4908_6	negative	overall	Sex-combined
4910_21	NA	overall	Sex-combined
4911_49	NA	overall	Sex-combined
4912_17	negative	overall	Sex-combined
4913_78	positive	overall	Sex-combined
4922_13	negative	overall	Sex-combined
4924_32	negative	overall	Sex-combined
4925_54	negative	overall	Sex-combined
4929_55	negative	overall	Sex-combined
4931_59	positive	overall	Sex-combined
4956_2	NA	overall	Sex-combined
4959_2	negative	overall	Sex-combined
4960_72	NA	overall	Sex-combined
4961_17	negative	overall	Sex-combined
4962_52	negative	overall	Sex-combined
4965_27	negative	overall	Sex-combined
4968_50	negative	overall	Sex-combined
4969_2	negative	overall	Sex-combined
4978_54	NA	overall	Sex-combined
4979_34	negative	overall	Sex-combined
4982_54	positive	overall	Sex-combined
4984_83	positive	overall	Sex-combined
4987_17	NA	overall	Sex-combined
4989_7	positive	overall	Sex-combined
4991_12	negative	overall	Sex-combined
4992_49	negative	overall	Sex-combined
4995_16	negative	overall	Sex-combined
4996_66	positive	overall	Sex-combined
5000_52	negative	overall	Sex-combined
5001_6	negative	overall	Sex-combined
5006_71	NA	overall	Sex-combined
5008_51	negative	overall	Sex-combined
5009_11	NA	overall	Sex-combined
5015_15	negative	overall	Sex-combined
5019_16	negative	overall	Sex-combined
5021_13	NA	overall	Sex-combined
5026_66	negative	overall	Sex-combined
5029_3	positive	overall	Sex-combined
5031_10	NA	overall	Sex-combined
5033_27	NA	overall	Sex-combined
5034_79	negative	overall	Sex-combined
5035_7	positive	overall	Sex-combined
5061_27	negative	overall	Sex-combined
5062_60	negative	overall	Sex-combined
5063_12	NA	overall	Sex-combined
5069_9	negative	overall	Sex-combined
5070_76	negative	overall	Sex-combined
5078_82	positive	overall	Sex-combined
5088_175	negative	overall	Sex-combined
5089_11	negative	overall	Sex-combined
5091_28	positive	overall	Sex-combined
5092_51	negative	overall	Sex-combined
5095_21	positive	overall	Sex-combined
5097_14	NA	overall	Sex-combined
5098_79	NA	overall	Sex-combined
5100_53	negative	overall	Sex-combined
5102_55	negative	overall	Sex-combined
5107_7	negative	overall	Sex-combined
5114_65	negative	overall	Sex-combined
5117_14	NA	overall	Sex-combined
5124_69	negative	overall	Sex-combined
5129_12	negative	overall	Sex-combined
5131_15	NA	overall	Sex-combined
5133_17	negative	overall	Sex-combined
5134_52	positive	overall	Sex-combined
5178_5	NA	overall	Sex-combined
5202_4	negative	overall	Sex-combined
5229_90	positive	overall	Sex-combined
5230_99	NA	overall	Sex-combined
5236_2	negative	overall	Sex-combined
5238_26	positive	overall	Sex-combined
5242_37	positive	overall	Sex-combined
5250_53	positive	overall	Sex-combined
5256_86	positive	overall	Sex-combined
5260_80	NA	overall	Sex-combined
5261_13	negative	overall	Sex-combined
5264_65	NA	overall	Sex-combined
5272_55	positive	overall	Sex-combined
5275_28	positive	overall	Sex-combined
5307_12	NA	overall	Sex-combined
5315_22	NA	overall	Sex-combined
5316_54	negative	overall	Sex-combined
5339_49	NA	overall	Sex-combined
5340_24	negative	overall	Sex-combined
5350_14	negative	overall	Sex-combined
5352_11	NA	overall	Sex-combined
5353_89	negative	overall	Sex-combined
5355_69	NA	overall	Sex-combined
5357_60	positive	overall	Sex-combined
5358_3	positive	overall	Sex-combined
5359_65	negative	overall	Sex-combined
5360_9	NA	overall	Sex-combined
5363_51	negative	overall	Sex-combined
5383_14	positive	overall	Sex-combined
5412_53	positive	overall	Sex-combined
5430_66	negative	overall	Sex-combined
5440_26	positive	overall	Sex-combined
5443_62	negative	overall	Sex-combined
5451_1	negative	overall	Sex-combined
5463_22	negative	overall	Sex-combined
5464_52	NA	overall	Sex-combined
5467_15	NA	overall	Sex-combined
5468_67	NA	overall	Sex-combined
5475_10	NA	overall	Sex-combined
5476_66	negative	overall	Sex-combined
5478_50	positive	overall	Sex-combined
5483_1	positive	overall	Sex-combined
5487_7	negative	overall	Sex-combined
5490_53	NA	overall	Sex-combined
5491_12	negative	overall	Sex-combined
5493_17	NA	overall	Sex-combined
5494_52	negative	overall	Sex-combined
5526_53	NA	overall	Sex-combined
5534_49	NA	overall	Sex-combined
5584_21	negative	overall	Sex-combined
5590_11	NA	overall	Sex-combined
5593_11	positive	overall	Sex-combined
5599_88	NA	overall	Sex-combined
5604_30	negative	overall	Sex-combined
5605_77	NA	overall	Sex-combined
5609_92	NA	overall	Sex-combined
5611_56	NA	overall	Sex-combined
5612_16	NA	overall	Sex-combined
5615_62	NA	overall	Sex-combined
5618_50	positive	overall	Sex-combined
5620_13	negative	overall	Sex-combined
5621_64	negative	overall	Sex-combined
5626_20	negative	overall	Sex-combined
5627_53	positive	overall	Sex-combined
5628_21	negative	overall	Sex-combined
5634_39	positive	overall	Sex-combined
5638_23	positive	overall	Sex-combined
5639_49	negative	overall	Sex-combined
5643_2	positive	overall	Sex-combined
5644_60	negative	overall	Sex-combined
5648_28	negative	overall	Sex-combined
5654_70	negative	overall	Sex-combined
5656_53	NA	overall	Sex-combined
5657_28	negative	overall	Sex-combined
5658_64	negative	overall	Sex-combined
5663_18	negative	overall	Sex-combined
5667_3	negative	overall	Sex-combined
5669_26	NA	overall	Sex-combined
5671_1	positive	overall	Sex-combined
5679_16	NA	overall	Sex-combined
5688_65	positive	overall	Sex-combined
5690_49	negative	overall	Sex-combined
5698_60	positive	overall	Sex-combined
5701_81	positive	overall	Sex-combined
5703_26	negative	overall	Sex-combined
5707_55	negative	overall	Sex-combined
5708_1	negative	overall	Sex-combined
5713_9	negative	overall	Sex-combined
5716_49	negative	overall	Sex-combined
5719_66	NA	overall	Sex-combined
5722_78	positive	overall	Sex-combined
5723_4	negative	overall	Sex-combined
5724_58	NA	overall	Sex-combined
5727_35	NA	overall	Sex-combined
5728_60	negative	overall	Sex-combined
5731_1	negative	overall	Sex-combined
5735_54	positive	overall	Sex-combined
5739_75	positive	overall	Sex-combined
5740_17	negative	overall	Sex-combined
5742_14	negative	overall	Sex-combined
5745_64	negative	overall	Sex-combined
5748_20	negative	overall	Sex-combined
5752_63	NA	overall	Sex-combined
5753_21	negative	overall	Sex-combined
5755_29	NA	overall	Sex-combined
5756_66	NA	overall	Sex-combined
5762_35	negative	overall	Sex-combined
5763_67	negative	overall	Sex-combined
5764_4	NA	overall	Sex-combined
5765_53	NA	overall	Sex-combined
5792_8	NA	overall	Sex-combined
5803_24	NA	overall	Sex-combined
5807_77	negative	overall	Sex-combined
5837_49	negative	overall	Sex-combined
5867_60	negative	overall	Sex-combined
5870_23	NA	overall	Sex-combined
5879_51	NA	overall	Sex-combined
5885_55	positive	overall	Sex-combined
5897_58	NA	overall	Sex-combined
5900_11	NA	overall	Sex-combined
5909_51	NA	overall	Sex-combined
5915_58	NA	overall	Sex-combined
5918_5	negative	overall	Sex-combined
5927_4	negative	overall	Sex-combined
5936_53	NA	overall	Sex-combined
5939_42	negative	overall	Sex-combined
5954_62	negative	overall	Sex-combined
5957_30	negative	overall	Sex-combined
5963_9	negative	overall	Sex-combined
6020_52	negative	overall	Sex-combined
6022_57	positive	overall	Sex-combined
6027_31	negative	overall	Sex-combined
6039_24	negative	overall	Sex-combined
6064_4	negative	overall	Sex-combined
6077_63	positive	overall	Sex-combined
6081_52	positive	overall	Sex-combined
6086_15	positive	overall	Sex-combined
6119_14	NA	overall	Sex-combined
6123_69	positive	overall	Sex-combined
6151_18	negative	overall	Sex-combined
6168_11	negative	overall	Sex-combined
6213_10	negative	overall	Sex-combined
6226_69	NA	overall	Sex-combined
6228_58	NA	overall	Sex-combined
6237_11	negative	overall	Sex-combined
6240_70	NA	overall	Sex-combined
6247_9	negative	overall	Sex-combined
6262_14	negative	overall	Sex-combined
6273_58	negative	overall	Sex-combined
6276_16	positive	overall	Sex-combined
6283_60	negative	overall	Sex-combined
6284_7	NA	overall	Sex-combined
6289_78	positive	overall	Sex-combined
6296_36	NA	overall	Sex-combined
6315_58	NA	overall	Sex-combined
6321_65	positive	overall	Sex-combined
6326_20	negative	overall	Sex-combined
6350_43	NA	overall	Sex-combined
6354_13	negative	overall	Sex-combined
6357_83	NA	overall	Sex-combined
6359_50	negative	overall	Sex-combined
6360_7	NA	overall	Sex-combined
6362_6	negative	overall	Sex-combined
6366_38	positive	overall	Sex-combined
6367_66	positive	overall	Sex-combined
6371_50	positive	overall	Sex-combined
6372_7	positive	overall	Sex-combined
6373_54	negative	overall	Sex-combined
6375_75	positive	overall	Sex-combined
6378_2	positive	overall	Sex-combined
6380_23	negative	overall	Sex-combined
6382_17	positive	overall	Sex-combined
6383_90	negative	overall	Sex-combined
6384_19	negative	overall	Sex-combined
6385_63	negative	overall	Sex-combined
6388_21	positive	overall	Sex-combined
6391_52	positive	overall	Sex-combined
6392_7	positive	overall	Sex-combined
6393_63	positive	overall	Sex-combined
6395_58	negative	overall	Sex-combined
6398_12	negative	overall	Sex-combined
6402_8	negative	overall	Sex-combined
6404_20	positive	overall	Sex-combined
6407_63	NA	overall	Sex-combined
6409_57	negative	overall	Sex-combined
6415_90	positive	overall	Sex-combined
6421_52	negative	overall	Sex-combined
6425_87	negative	overall	Sex-combined
6430_36	positive	overall	Sex-combined
6431_68	negative	overall	Sex-combined
6434_18	NA	overall	Sex-combined
6441_62	NA	overall	Sex-combined
6444_15	negative	overall	Sex-combined
6447_73	negative	overall	Sex-combined
6451_64	positive	overall	Sex-combined
6453_70	negative	overall	Sex-combined
6454_38	NA	overall	Sex-combined
6455_52	positive	overall	Sex-combined
6457_50	positive	overall	Sex-combined
6462_12	negative	overall	Sex-combined
6463_59	negative	overall	Sex-combined
6464_40	NA	overall	Sex-combined
6467_65	positive	overall	Sex-combined
6470_19	negative	overall	Sex-combined
6471_53	negative	overall	Sex-combined
6472_40	positive	overall	Sex-combined
6473_55	negative	overall	Sex-combined
6485_59	negative	overall	Sex-combined
6491_59	NA	overall	Sex-combined
6493_9	NA	overall	Sex-combined
6494_60	NA	overall	Sex-combined
6496_60	negative	overall	Sex-combined
6497_10	NA	overall	Sex-combined
6506_54	negative	overall	Sex-combined
6507_16	positive	overall	Sex-combined
6511_17	NA	overall	Sex-combined
6517_14	NA	overall	Sex-combined
6520_87	positive	overall	Sex-combined
6521_35	positive	overall	Sex-combined
6525_17	negative	overall	Sex-combined
6527_1	negative	overall	Sex-combined
6528_95	negative	overall	Sex-combined
6533_20	NA	overall	Sex-combined
6536_54	negative	overall	Sex-combined
6544_33	positive	overall	Sex-combined
6545_58	negative	overall	Sex-combined
6555_58	positive	overall	Sex-combined
6556_5	negative	overall	Sex-combined
6572_10	positive	overall	Sex-combined
6576_1	negative	overall	Sex-combined
6578_29	NA	overall	Sex-combined
6586_19	negative	overall	Sex-combined
6594_64	negative	overall	Sex-combined
6597_24	positive	overall	Sex-combined
6599_5	NA	overall	Sex-combined
6600_70	negative	overall	Sex-combined
6603_18	positive	overall	Sex-combined
6604_59	negative	overall	Sex-combined
6606_61	negative	overall	Sex-combined
6609_22	NA	overall	Sex-combined
6611_8	negative	overall	Sex-combined
6617_12	negative	overall	Sex-combined
6621_10	negative	overall	Sex-combined
6624_94	negative	overall	Sex-combined
6626_81	positive	overall	Sex-combined
6627_25	negative	overall	Sex-combined
6631_17	NA	overall	Sex-combined
6641_60	NA	overall	Sex-combined
6647_55	NA	overall	Sex-combined
6649_51	positive	overall	Sex-combined
6651_74	negative	overall	Sex-combined
6706_18	NA	overall	Sex-combined
6713_4	negative	overall	Sex-combined
6715_63	negative	overall	Sex-combined
6895_1	positive	overall	Sex-combined
6899_37	NA	overall	Sex-combined
6900_30	NA	overall	Sex-combined
6904_14	negative	overall	Sex-combined
6918_183	positive	overall	Sex-combined
6919_3	positive	overall	Sex-combined
6920_1	negative	overall	Sex-combined
6923_1	positive	overall	Sex-combined
6925_26	NA	overall	Sex-combined
6927_7	positive	overall	Sex-combined
6929_10	NA	overall	Sex-combined
6930_95	negative	overall	Sex-combined
6936_7	NA	overall	Sex-combined
6938_21	NA	overall	Sex-combined
6941_11	positive	overall	Sex-combined
6947_4	negative	overall	Sex-combined
6951_26	negative	overall	Sex-combined
6955_68	negative	overall	Sex-combined
6966_144	NA	overall	Sex-combined
6969_14	negative	overall	Sex-combined
6984_6	negative	overall	Sex-combined
6986_17	negative	overall	Sex-combined
6998_106	positive	overall	Sex-combined
7006_4	NA	overall	Sex-combined
7007_24	NA	overall	Sex-combined
7011_8	negative	overall	Sex-combined
7016_12	NA	overall	Sex-combined
7019_13	negative	overall	Sex-combined
7045_4	negative	overall	Sex-combined
7048_4	negative	overall	Sex-combined
7054_87	negative	overall	Sex-combined
7060_2	NA	overall	Sex-combined
7064_2	negative	overall	Sex-combined
7065_1	NA	overall	Sex-combined
7069_9	positive	overall	Sex-combined
7070_25	NA	overall	Sex-combined
7071_23	positive	overall	Sex-combined
7076_17	negative	overall	Sex-combined
7081_2	negative	overall	Sex-combined
7082_2	NA	overall	Sex-combined
7083_74	positive	overall	Sex-combined
7090_17	positive	overall	Sex-combined
7096_30	negative	overall	Sex-combined
7104_71	negative	overall	Sex-combined
7110_2	positive	overall	Sex-combined
7117_21	negative	overall	Sex-combined
7123_25	negative	overall	Sex-combined
7127_3	negative	overall	Sex-combined
7128_9	positive	overall	Sex-combined
7132_55	NA	overall	Sex-combined
7139_14	NA	overall	Sex-combined
7142_5	negative	overall	Sex-combined
7143_9	NA	overall	Sex-combined
7146_16	negative	overall	Sex-combined
7147_35	NA	overall	Sex-combined
7148_42	NA	overall	Sex-combined
7153_66	NA	overall	Sex-combined
7156_2	negative	overall	Sex-combined
7167_102	NA	overall	Sex-combined
7173_141	negative	overall	Sex-combined
7178_59	positive	overall	Sex-combined
7179_69	negative	overall	Sex-combined
7184_13	positive	overall	Sex-combined
7185_29	negative	overall	Sex-combined
7189_55	NA	overall	Sex-combined
7191_32	NA	overall	Sex-combined
7192_37	negative	overall	Sex-combined
7193_98	negative	overall	Sex-combined
7194_36	negative	overall	Sex-combined
7197_2	NA	overall	Sex-combined
7199_3	NA	overall	Sex-combined
7208_60	negative	overall	Sex-combined
7211_2	positive	overall	Sex-combined
7215_18	NA	overall	Sex-combined
7223_60	positive	overall	Sex-combined
7224_11	negative	overall	Sex-combined
7225_51	NA	overall	Sex-combined
7231_37	NA	overall	Sex-combined
7233_73	negative	overall	Sex-combined
7234_12	NA	overall	Sex-combined
7244_16	positive	overall	Sex-combined
7246_4	NA	overall	Sex-combined
7247_1	negative	overall	Sex-combined
7249_307	negative	overall	Sex-combined
7253_6	NA	overall	Sex-combined
7257_18	NA	overall	Sex-combined
7262_191	NA	overall	Sex-combined
7266_4	positive	overall	Sex-combined
7267_2	negative	overall	Sex-combined
7551_33	negative	overall	Sex-combined
7624_19	positive	overall	Sex-combined
7625_27	NA	overall	Sex-combined
7628_40	positive	overall	Sex-combined
7696_3	positive	overall	Sex-combined
7713_102	positive	overall	Sex-combined
7737_76	NA	overall	Sex-combined
7738_299	negative	overall	Sex-combined
7740_33	NA	overall	Sex-combined
7742_11	negative	overall	Sex-combined
7745_3	negative	overall	Sex-combined
7751_121	negative	overall	Sex-combined
7757_5	positive	overall	Sex-combined
7761_125	positive	overall	Sex-combined
7762_30	negative	overall	Sex-combined
7766_25	negative	overall	Sex-combined
7769_29	positive	overall	Sex-combined
7773_20	negative	overall	Sex-combined
7778_104	negative	overall	Sex-combined
7779_86	positive	overall	Sex-combined
7782_34	NA	overall	Sex-combined
7785_1	NA	overall	Sex-combined
7789_182	negative	overall	Sex-combined
7790_21	NA	overall	Sex-combined
7792_58	NA	overall	Sex-combined
7796_10	positive	overall	Sex-combined
7797_11	NA	overall	Sex-combined
7805_52	negative	overall	Sex-combined
7806_33	negative	overall	Sex-combined
7808_5	negative	overall	Sex-combined
7810_20	negative	overall	Sex-combined
7815_49	NA	overall	Sex-combined
7821_6	negative	overall	Sex-combined
7827_20	NA	overall	Sex-combined
7841_84	positive	overall	Sex-combined
7842_52	negative	overall	Sex-combined
7850_1	negative	overall	Sex-combined
7853_19	NA	overall	Sex-combined
7854_38	positive	overall	Sex-combined
7856_51	negative	overall	Sex-combined
7857_22	positive	overall	Sex-combined
7863_50	negative	overall	Sex-combined
7864_3	negative	overall	Sex-combined
7866_11	positive	overall	Sex-combined
7871_16	negative	overall	Sex-combined
7875_86	negative	overall	Sex-combined
7880_9	negative	overall	Sex-combined
7886_26	positive	overall	Sex-combined
7888_58	negative	overall	Sex-combined
7891_45	negative	overall	Sex-combined
7892_132	NA	overall	Sex-combined
7894_155	NA	overall	Sex-combined
7895_108	negative	overall	Sex-combined
7897_75	positive	overall	Sex-combined
7898_29	positive	overall	Sex-combined
7916_10	negative	overall	Sex-combined
7917_17	negative	overall	Sex-combined
7918_114	negative	overall	Sex-combined
7923_41	negative	overall	Sex-combined
7924_7	NA	overall	Sex-combined
7928_183	positive	overall	Sex-combined
7939_1	NA	overall	Sex-combined
7943_16	positive	overall	Sex-combined
7945_10	negative	overall	Sex-combined
7948_129	positive	overall	Sex-combined
7950_142	negative	overall	Sex-combined
7952_2	NA	overall	Sex-combined
7959_34	negative	overall	Sex-combined
7970_315	positive	overall	Sex-combined
7980_72	negative	overall	Sex-combined
7981_230	negative	overall	Sex-combined
7986_98	negative	overall	Sex-combined
7989_5	negative	overall	Sex-combined
7991_54	negative	overall	Sex-combined
7994_41	negative	overall	Sex-combined
7995_16	NA	overall	Sex-combined
7997_118	NA	overall	Sex-combined
7999_23	negative	overall	Sex-combined
8000_17	positive	overall	Sex-combined
8002_27	negative	overall	Sex-combined
8005_1	negative	overall	Sex-combined
8006_12	negative	overall	Sex-combined
8009_121	positive	overall	Sex-combined
8014_359	positive	overall	Sex-combined
8016_19	negative	overall	Sex-combined
8024_64	positive	overall	Sex-combined
8028_22	negative	overall	Sex-combined
8033_1	NA	overall	Sex-combined
8034_6	negative	overall	Sex-combined
8035_6	positive	overall	Sex-combined
8036_75	NA	overall	Sex-combined
8038_41	negative	overall	Sex-combined
8039_41	negative	overall	Sex-combined
8040_9	NA	overall	Sex-combined
8042_88	negative	overall	Sex-combined
8046_9	NA	overall	Sex-combined
8048_9	negative	overall	Sex-combined
8053_16	NA	overall	Sex-combined
8055_33	negative	overall	Sex-combined
8064_125	NA	overall	Sex-combined
8065_245	NA	overall	Sex-combined
8066_38	NA	overall	Sex-combined
8067_21	NA	overall	Sex-combined
8069_85	positive	overall	Sex-combined
8070_88	NA	overall	Sex-combined
8076_4	NA	overall	Sex-combined
8087_250	positive	overall	Sex-combined
8089_173	NA	overall	Sex-combined
8094_20	NA	overall	Sex-combined
8097_77	positive	overall	Sex-combined
8099_42	positive	overall	Sex-combined
8102_239	NA	overall	Sex-combined
8104_21	negative	overall	Sex-combined
8106_15	NA	overall	Sex-combined
8220_15	negative	overall	Sex-combined
8221_19	NA	overall	Sex-combined
8222_49	negative	overall	Sex-combined
8229_1	negative	overall	Sex-combined
8231_122	negative	overall	Sex-combined
8245_27	negative	overall	Sex-combined
8248_222	positive	overall	Sex-combined
8249_124	NA	overall	Sex-combined
8250_2	negative	overall	Sex-combined
8253_2	NA	overall	Sex-combined
8255_34	negative	overall	Sex-combined
8261_51	negative	overall	Sex-combined
8268_98	positive	overall	Sex-combined
8273_84	negative	overall	Sex-combined
8275_31	negative	overall	Sex-combined
8288_27	positive	overall	Sex-combined
8289_8	negative	overall	Sex-combined
8296_117	negative	overall	Sex-combined
8299_66	negative	overall	Sex-combined
8304_50	positive	overall	Sex-combined
8305_18	negative	overall	Sex-combined
8306_54	negative	overall	Sex-combined
8307_47	NA	overall	Sex-combined
8309_12	negative	overall	Sex-combined
8310_6	NA	overall	Sex-combined
8315_5	NA	overall	Sex-combined
8318_13	negative	overall	Sex-combined
8323_163	negative	overall	Sex-combined
8325_37	negative	overall	Sex-combined
8328_9	negative	overall	Sex-combined
8334_65	negative	overall	Sex-combined
8337_65	negative	overall	Sex-combined
8340_9	NA	overall	Sex-combined
8343_224	positive	overall	Sex-combined
8346_9	positive	overall	Sex-combined
8347_222	NA	overall	Sex-combined
8351_17	negative	overall	Sex-combined
8356_88	negative	overall	Sex-combined
8357_43	NA	overall	Sex-combined
8360_169	negative	overall	Sex-combined
8363_18	positive	overall	Sex-combined
8367_142	NA	overall	Sex-combined
8368_102	positive	overall	Sex-combined
8369_102	NA	overall	Sex-combined
8372_29	NA	overall	Sex-combined
8374_5	positive	overall	Sex-combined
8380_244	negative	overall	Sex-combined
8383_20	NA	overall	Sex-combined
8386_11	NA	overall	Sex-combined
8390_25	negative	overall	Sex-combined
8394_56	NA	overall	Sex-combined
8396_42	NA	overall	Sex-combined
8397_147	positive	overall	Sex-combined
8400_74	negative	overall	Sex-combined
8402_22	negative	overall	Sex-combined
8403_18	positive	overall	Sex-combined
8404_102	NA	overall	Sex-combined
8409_3	NA	overall	Sex-combined
8427_118	positive	overall	Sex-combined
8429_16	negative	overall	Sex-combined
8450_36	NA	overall	Sex-combined
8458_111	negative	overall	Sex-combined
8465_52	positive	overall	Sex-combined
8480_29	negative	overall	Sex-combined
8484_24	negative	overall	Sex-combined
8485_7	NA	overall	Sex-combined
8520_8	NA	overall	Sex-combined
8535_102	NA	overall	Sex-combined
8556_5	NA	overall	Sex-combined
8565_160	NA	overall	Sex-combined
8587_21	negative	overall	Sex-combined
8601_167	NA	overall	Sex-combined
8631_13	positive	overall	Sex-combined
8633_18	negative	overall	Sex-combined
8635_283	negative	overall	Sex-combined
8646_61	negative	overall	Sex-combined
8654_13	negative	overall	Sex-combined
8660_5	positive	overall	Sex-combined
8687_26	NA	overall	Sex-combined
8696_15	negative	overall	Sex-combined
8697_38	positive	overall	Sex-combined
8699_43	negative	overall	Sex-combined
8700_325	negative	overall	Sex-combined
8748_45	NA	overall	Sex-combined
8749_194	NA	overall	Sex-combined
8754_5	negative	overall	Sex-combined
8758_2	NA	overall	Sex-combined
8759_29	positive	overall	Sex-combined
8768_4	NA	overall	Sex-combined
8773_172	negative	overall	Sex-combined
8780_2	negative	overall	Sex-combined
8785_1	negative	overall	Sex-combined
8786_6	positive	overall	Sex-combined
8794_13	positive	overall	Sex-combined
8800_14	NA	overall	Sex-combined
8803_61	NA	overall	Sex-combined
8804_39	NA	overall	Sex-combined
8807_13	NA	overall	Sex-combined
8814_33	positive	overall	Sex-combined
8815_1	negative	overall	Sex-combined
8825_4	negative	overall	Sex-combined
8828_21	NA	overall	Sex-combined
8833_20	negative	overall	Sex-combined
8837_8	NA	overall	Sex-combined
8838_10	NA	overall	Sex-combined
8840_61	positive	overall	Sex-combined
8841_65	positive	overall	Sex-combined
8842_16	positive	overall	Sex-combined
8843_34	negative	overall	Sex-combined
