sequence_id	direction_group	outcome	group
16597_11	NA	distal	Male
16605_2	NA	distal	Male
16607_78	positive	distal	Male
16609_106	negative	distal	Male
16612_28	positive	distal	Male
16614_27	positive	distal	Male
16620_26	positive	distal	Male
16746_12	positive	distal	Male
16749_79	positive	distal	Male
16755_195	positive	distal	Male
16760_2	positive	distal	Male
16763_11	negative	distal	Male
16765_52	negative	distal	Male
16773_29	positive	distal	Male
16781_2	negative	distal	Male
16785_45	negative	distal	Male
16802_31	positive	distal	Male
16805_5	positive	distal	Male
16807_35	positive	distal	Male
16809_1	NA	distal	Male
16825_20	positive	distal	Male
16828_8	negative	distal	Male
16836_1	NA	distal	Male
16850_5	positive	distal	Male
16852_10	positive	distal	Male
16853_5	positive	distal	Male
16854_17	positive	distal	Male
16856_79	positive	distal	Male
16857_2	NA	distal	Male
16858_384	positive	distal	Male
16859_100	positive	distal	Male
16872_248	negative	distal	Male
16877_19	positive	distal	Male
16882_27	negative	distal	Male
16883_57	NA	distal	Male
16899_59	NA	distal	Male
16914_104	negative	distal	Male
16915_153	positive	distal	Male
16919_1	NA	distal	Male
16922_53	positive	distal	Male
16932_5	NA	distal	Male
17137_160	positive	distal	Male
17138_8	positive	distal	Male
17151_84	NA	distal	Male
17153_46	negative	distal	Male
17154_2	positive	distal	Male
17155_1	positive	distal	Male
17156_72	positive	distal	Male
17161_1	NA	distal	Male
17163_117	NA	distal	Male
17164_15	positive	distal	Male
17165_1	negative	distal	Male
17170_15	negative	distal	Male
17175_5	positive	distal	Male
17195_43	NA	distal	Male
17199_43	positive	distal	Male
17200_50	positive	distal	Male
17204_17	NA	distal	Male
17209_27	positive	distal	Male
17210_2	negative	distal	Male
17224_12	positive	distal	Male
17231_1	negative	distal	Male
17319_1	positive	distal	Male
17325_10	positive	distal	Male
17327_3	negative	distal	Male
17329_2	positive	distal	Male
17332_3	positive	distal	Male
17342_13	positive	distal	Male
17345_12	NA	distal	Male
17348_5	positive	distal	Male
17350_13	positive	distal	Male
17356_34	NA	distal	Male
17366_6	negative	distal	Male
17377_1	positive	distal	Male
17384_110	positive	distal	Male
17387_27	NA	distal	Male
17391_10	negative	distal	Male
17396_23	negative	distal	Male
17404_5	positive	distal	Male
17410_5	positive	distal	Male
17419_17	positive	distal	Male
17432_25	positive	distal	Male
17435_43	positive	distal	Male
17441_4	positive	distal	Male
17451_13	NA	distal	Male
17453_34	positive	distal	Male
17455_42	positive	distal	Male
17456_53	positive	distal	Male
17460_51	positive	distal	Male
17462_19	NA	distal	Male
17467_1	negative	distal	Male
17468_1	positive	distal	Male
17474_106	NA	distal	Male
17475_18	positive	distal	Male
17490_4	positive	distal	Male
17495_141	negative	distal	Male
17509_6	NA	distal	Male
17511_10	positive	distal	Male
17513_11	negative	distal	Male
17514_48	NA	distal	Male
17516_7	positive	distal	Male
17671_58	negative	distal	Male
17672_184	negative	distal	Male
17673_34	positive	distal	Male
17675_17	positive	distal	Male
17677_47	positive	distal	Male
17682_1	negative	distal	Male
17683_2	NA	distal	Male
17685_9	positive	distal	Male
17686_27	negative	distal	Male
17692_2	negative	distal	Male
17694_32	positive	distal	Male
17696_1	positive	distal	Male
17697_2	positive	distal	Male
17698_15	positive	distal	Male
17702_53	negative	distal	Male
17703_40	positive	distal	Male
17706_4	NA	distal	Male
17710_40	positive	distal	Male
17721_82	positive	distal	Male
17722_5	negative	distal	Male
17724_3	NA	distal	Male
17736_105	negative	distal	Male
17737_7	negative	distal	Male
17738_7	positive	distal	Male
17742_2	negative	distal	Male
17743_14	positive	distal	Male
17746_77	positive	distal	Male
17747_45	positive	distal	Male
17748_21	negative	distal	Male
17751_68	negative	distal	Male
17755_5	positive	distal	Male
17758_79	positive	distal	Male
17760_128	NA	distal	Male
17761_2	NA	distal	Male
17765_3	positive	distal	Male
17769_28	NA	distal	Male
17770_42	negative	distal	Male
17772_7	positive	distal	Male
17773_26	negative	distal	Male
17774_38	NA	distal	Male
17776_15	NA	distal	Male
17778_19	NA	distal	Male
17783_9	negative	distal	Male
17789_1	NA	distal	Male
17797_1	NA	distal	Male
17799_9	positive	distal	Male
17802_4	NA	distal	Male
17805_35	NA	distal	Male
17806_6	positive	distal	Male
17808_37	negative	distal	Male
17811_78	positive	distal	Male
17812_2	negative	distal	Male
17813_21	positive	distal	Male
17814_8	NA	distal	Male
17816_58	NA	distal	Male
17817_22	positive	distal	Male
17818_22	NA	distal	Male
17819_30	NA	distal	Male
17820_170	positive	distal	Male
17821_20	positive	distal	Male
17822_57	positive	distal	Male
17827_53	NA	distal	Male
17828_3	positive	distal	Male
17829_2	NA	distal	Male
17832_12	positive	distal	Male
17835_28	NA	distal	Male
17837_5	negative	distal	Male
17843_30	NA	distal	Male
17850_42	NA	distal	Male
17854_33	NA	distal	Male
17855_28	positive	distal	Male
18160_2	positive	distal	Male
18162_167	NA	distal	Male
18166_4	negative	distal	Male
18170_46	NA	distal	Male
18172_71	negative	distal	Male
18173_11	positive	distal	Male
18174_79	NA	distal	Male
18175_65	positive	distal	Male
18177_49	NA	distal	Male
18178_13	NA	distal	Male
18179_56	NA	distal	Male
18180_58	NA	distal	Male
18181_2	positive	distal	Male
18182_24	positive	distal	Male
18185_118	positive	distal	Male
18186_15	negative	distal	Male
18187_16	positive	distal	Male
18189_12	NA	distal	Male
18192_69	positive	distal	Male
18194_18	positive	distal	Male
18195_3	positive	distal	Male
18197_97	positive	distal	Male
18198_51	negative	distal	Male
18205_123	negative	distal	Male
18208_3	positive	distal	Male
18210_12	positive	distal	Male
18213_30	positive	distal	Male
18214_2	negative	distal	Male
18215_5	negative	distal	Male
18218_48	negative	distal	Male
18220_141	negative	distal	Male
18222_34	negative	distal	Male
18225_13	positive	distal	Male
18228_30	NA	distal	Male
18235_16	positive	distal	Male
18236_3	positive	distal	Male
18237_29	NA	distal	Male
18242_8	negative	distal	Male
18243_9	negative	distal	Male
18244_1	negative	distal	Male
18255_6	positive	distal	Male
18257_64	NA	distal	Male
18259_15	positive	distal	Male
18264_12	NA	distal	Male
18267_74	NA	distal	Male
18270_10	positive	distal	Male
18271_43	positive	distal	Male
18274_2	NA	distal	Male
18276_34	positive	distal	Male
18277_28	positive	distal	Male
18280_29	negative	distal	Male
18282_1	positive	distal	Male
18285_6	positive	distal	Male
18289_16	positive	distal	Male
18290_6	positive	distal	Male
18294_26	NA	distal	Male
18297_8	positive	distal	Male
18299_13	negative	distal	Male
18300_39	negative	distal	Male
18301_10	positive	distal	Male
18302_204	positive	distal	Male
18306_1	positive	distal	Male
18307_71	positive	distal	Male
18308_30	negative	distal	Male
18310_26	positive	distal	Male
18311_44	positive	distal	Male
18312_68	negative	distal	Male
18315_38	positive	distal	Male
18316_75	negative	distal	Male
18317_111	NA	distal	Male
18318_98	negative	distal	Male
18319_7	NA	distal	Male
18322_15	negative	distal	Male
18324_61	positive	distal	Male
18326_50	positive	distal	Male
18327_6	positive	distal	Male
18328_36	positive	distal	Male
18343_10	negative	distal	Male
18375_28	positive	distal	Male
18376_19	negative	distal	Male
18380_78	negative	distal	Male
18382_109	NA	distal	Male
18383_9	NA	distal	Male
18387_7	NA	distal	Male
18389_11	NA	distal	Male
18396_10	positive	distal	Male
18397_5	negative	distal	Male
18398_1	NA	distal	Male
18399_1	positive	distal	Male
18401_18	positive	distal	Male
18403_25	NA	distal	Male
18404_22	positive	distal	Male
18405_117	NA	distal	Male
18408_26	negative	distal	Male
18410_26	positive	distal	Male
18411_83	NA	distal	Male
18413_24	NA	distal	Male
18414_26	NA	distal	Male
18417_3	positive	distal	Male
18429_10	NA	distal	Male
18432_32	positive	distal	Male
18434_141	positive	distal	Male
18435_40	NA	distal	Male
18449_33	positive	distal	Male
18458_4	positive	distal	Male
18483_36	positive	distal	Male
18813_15	NA	distal	Male
18819_21	positive	distal	Male
18823_52	negative	distal	Male
18830_1	positive	distal	Male
18831_6	positive	distal	Male
18832_65	positive	distal	Male
18837_9	positive	distal	Male
18839_24	positive	distal	Male
18841_1	negative	distal	Male
18842_24	positive	distal	Male
18866_8	positive	distal	Male
18870_1	positive	distal	Male
18873_8	positive	distal	Male
18875_125	positive	distal	Male
18876_77	NA	distal	Male
18878_15	positive	distal	Male
18880_81	positive	distal	Male
18882_7	positive	distal	Male
18884_22	negative	distal	Male
18888_37	positive	distal	Male
18891_98	positive	distal	Male
18893_26	positive	distal	Male
18895_54	positive	distal	Male
18897_31	positive	distal	Male
18899_82	positive	distal	Male
18900_37	NA	distal	Male
18901_26	negative	distal	Male
18904_23	NA	distal	Male
18905_5	negative	distal	Male
18909_11	NA	distal	Male
18913_3	NA	distal	Male
18914_188	NA	distal	Male
18916_25	positive	distal	Male
18917_53	negative	distal	Male
18918_86	positive	distal	Male
18921_30	positive	distal	Male
18931_40	positive	distal	Male
18932_84	positive	distal	Male
18933_4	positive	distal	Male
18934_50	negative	distal	Male
18935_14	negative	distal	Male
18938_3	positive	distal	Male
18942_11	positive	distal	Male
18943_4	positive	distal	Male
18945_11	NA	distal	Male
18947_3	positive	distal	Male
18950_13	negative	distal	Male
19109_32	positive	distal	Male
19110_6	negative	distal	Male
19116_1	positive	distal	Male
19123_6	NA	distal	Male
19124_9	negative	distal	Male
19125_26	NA	distal	Male
19129_15	negative	distal	Male
19135_5	positive	distal	Male
19136_22	positive	distal	Male
19141_22	negative	distal	Male
19143_38	positive	distal	Male
19145_4	positive	distal	Male
19148_58	NA	distal	Male
19152_4	NA	distal	Male
19153_53	negative	distal	Male
19154_41	positive	distal	Male
19158_1	negative	distal	Male
19161_1	negative	distal	Male
19163_26	NA	distal	Male
19166_15	positive	distal	Male
19169_88	negative	distal	Male
19176_27	NA	distal	Male
19177_7	NA	distal	Male
19180_38	positive	distal	Male
19188_21	negative	distal	Male
19190_4	NA	distal	Male
19193_18	positive	distal	Male
19194_9	NA	distal	Male
19206_20	positive	distal	Male
19213_1	positive	distal	Male
19215_7	NA	distal	Male
19222_124	NA	distal	Male
19225_11	NA	distal	Male
19228_11	NA	distal	Male
19229_92	positive	distal	Male
19230_12	negative	distal	Male
19239_5	negative	distal	Male
19242_21	NA	distal	Male
19247_1	positive	distal	Male
19250_50	negative	distal	Male
19251_56	positive	distal	Male
19252_67	NA	distal	Male
19254_125	negative	distal	Male
19259_176	negative	distal	Male
19260_4	NA	distal	Male
19264_6	positive	distal	Male
19265_9	positive	distal	Male
19272_9	positive	distal	Male
19273_3	positive	distal	Male
19274_80	negative	distal	Male
19276_124	NA	distal	Male
19278_19	NA	distal	Male
19279_42	positive	distal	Male
19280_29	NA	distal	Male
19282_3	negative	distal	Male
19286_30	NA	distal	Male
19289_29	negative	distal	Male
19296_51	positive	distal	Male
19303_64	positive	distal	Male
19311_15	NA	distal	Male
19316_2	positive	distal	Male
19327_31	positive	distal	Male
19338_3	negative	distal	Male
19341_36	positive	distal	Male
19347_37	NA	distal	Male
19353_25	positive	distal	Male
19356_20	positive	distal	Male
19357_11	NA	distal	Male
19360_22	positive	distal	Male
19361_78	negative	distal	Male
19370_30	positive	distal	Male
19372_7	positive	distal	Male
19374_72	positive	distal	Male
19376_74	NA	distal	Male
19383_131	positive	distal	Male
19392_6	negative	distal	Male
19446_1	positive	distal	Male
19448_104	NA	distal	Male
19467_3	NA	distal	Male
19482_11	negative	distal	Male
19483_16	positive	distal	Male
19491_11	positive	distal	Male
19496_1	negative	distal	Male
19503_2	NA	distal	Male
19504_22	positive	distal	Male
19518_12	positive	distal	Male
19523_215	NA	distal	Male
19553_14	negative	distal	Male
19555_1	NA	distal	Male
19556_12	positive	distal	Male
19560_23	NA	distal	Male
19561_216	negative	distal	Male
19568_17	negative	distal	Male
19572_10	positive	distal	Male
19575_4	NA	distal	Male
19601_15	negative	distal	Male
19612_3	positive	distal	Male
19614_8	positive	distal	Male
19615_213	positive	distal	Male
19616_100	negative	distal	Male
19617_5	negative	distal	Male
19620_16	negative	distal	Male
19631_13	positive	distal	Male
19636_23	negative	distal	Male
19639_53	positive	distal	Male
2190_55	positive	distal	Male
2192_63	NA	distal	Male
2201_17	positive	distal	Male
2211_9	positive	distal	Male
2212_69	negative	distal	Male
2278_61	negative	distal	Male
2381_52	negative	distal	Male
2431_17	negative	distal	Male
2436_49	positive	distal	Male
2443_10	positive	distal	Male
2447_7	NA	distal	Male
2500_2	NA	distal	Male
2505_49	NA	distal	Male
2514_65	NA	distal	Male
2515_14	positive	distal	Male
2516_57	positive	distal	Male
2524_56	negative	distal	Male
2558_51	positive	distal	Male
2580_83	positive	distal	Male
2590_69	positive	distal	Male
2597_8	positive	distal	Male
2605_49	positive	distal	Male
2609_59	negative	distal	Male
2611_72	positive	distal	Male
2614_28	NA	distal	Male
2617_56	positive	distal	Male
2631_50	positive	distal	Male
2632_5	positive	distal	Male
2634_2	NA	distal	Male
2635_61	positive	distal	Male
2636_10	positive	distal	Male
2637_77	negative	distal	Male
2640_3	positive	distal	Male
2644_11	NA	distal	Male
2645_54	NA	distal	Male
2647_66	NA	distal	Male
2649_77	positive	distal	Male
2652_15	positive	distal	Male
2654_19	negative	distal	Male
2665_26	negative	distal	Male
2683_1	NA	distal	Male
2687_2	positive	distal	Male
2692_74	negative	distal	Male
2693_20	positive	distal	Male
2695_25	positive	distal	Male
2700_56	positive	distal	Male
2704_74	positive	distal	Male
2706_69	positive	distal	Male
2708_54	positive	distal	Male
2723_9	positive	distal	Male
2730_58	negative	distal	Male
2732_58	NA	distal	Male
2734_49	positive	distal	Male
2737_22	positive	distal	Male
2741_22	negative	distal	Male
2742_68	negative	distal	Male
2747_3	NA	distal	Male
2760_2	positive	distal	Male
2770_51	positive	distal	Male
2780_35	negative	distal	Male
2781_63	NA	distal	Male
2783_18	positive	distal	Male
2789_26	negative	distal	Male
2790_54	negative	distal	Male
2797_56	positive	distal	Male
2806_49	positive	distal	Male
2813_11	positive	distal	Male
2816_50	positive	distal	Male
2819_23	negative	distal	Male
2823_7	positive	distal	Male
2826_53	positive	distal	Male
2827_23	positive	distal	Male
2831_29	positive	distal	Male
2833_20	NA	distal	Male
2834_54	negative	distal	Male
2836_68	positive	distal	Male
2837_3	negative	distal	Male
2838_53	positive	distal	Male
2844_53	negative	distal	Male
2849_49	negative	distal	Male
2851_63	positive	distal	Male
2853_68	positive	distal	Male
2859_69	positive	distal	Male
2864_2	positive	distal	Male
2871_73	positive	distal	Male
2876_74	NA	distal	Male
2878_66	NA	distal	Male
2889_37	positive	distal	Male
2900_53	negative	distal	Male
2906_55	NA	distal	Male
2911_27	negative	distal	Male
2913_1	positive	distal	Male
2939_10	positive	distal	Male
2942_50	NA	distal	Male
2943_5	positive	distal	Male
2944_66	positive	distal	Male
2946_52	positive	distal	Male
2948_58	positive	distal	Male
2949_6	positive	distal	Male
2950_57	positive	distal	Male
2960_66	positive	distal	Male
2961_1	negative	distal	Male
2962_50	positive	distal	Male
2968_61	NA	distal	Male
2970_60	negative	distal	Male
2972_57	positive	distal	Male
2974_61	positive	distal	Male
2976_58	positive	distal	Male
2977_7	negative	distal	Male
2982_82	NA	distal	Male
2991_9	positive	distal	Male
2993_1	positive	distal	Male
2997_8	positive	distal	Male
3003_29	negative	distal	Male
3004_67	negative	distal	Male
3005_5	NA	distal	Male
3007_7	negative	distal	Male
3010_53	NA	distal	Male
3024_18	positive	distal	Male
3025_50	negative	distal	Male
3026_5	positive	distal	Male
3029_52	negative	distal	Male
3030_3	positive	distal	Male
3033_57	negative	distal	Male
3034_1	negative	distal	Male
3040_59	positive	distal	Male
3046_31	negative	distal	Male
3050_7	positive	distal	Male
3052_8	negative	distal	Male
3054_3	negative	distal	Male
3057_55	positive	distal	Male
3065_65	NA	distal	Male
3070_1	negative	distal	Male
3072_4	positive	distal	Male
3073_51	negative	distal	Male
3077_66	negative	distal	Male
3078_1	NA	distal	Male
3081_70	NA	distal	Male
3091_70	positive	distal	Male
3122_6	negative	distal	Male
3151_6	NA	distal	Male
3166_92	positive	distal	Male
3168_8	negative	distal	Male
3169_70	positive	distal	Male
3170_6	positive	distal	Male
3171_57	negative	distal	Male
3172_28	positive	distal	Male
3173_49	positive	distal	Male
3174_2	NA	distal	Male
3175_51	negative	distal	Male
3178_5	positive	distal	Male
3181_50	negative	distal	Male
3182_38	positive	distal	Male
3189_61	positive	distal	Male
3192_3	positive	distal	Male
3194_36	negative	distal	Male
3195_50	positive	distal	Male
3197_70	NA	distal	Male
3198_4	negative	distal	Male
3199_54	positive	distal	Male
3202_28	NA	distal	Male
3206_4	positive	distal	Male
3209_69	NA	distal	Male
3212_30	negative	distal	Male
3213_65	positive	distal	Male
3216_2	positive	distal	Male
3221_54	negative	distal	Male
3222_11	NA	distal	Male
3232_28	negative	distal	Male
3280_49	positive	distal	Male
3283_21	negative	distal	Male
3290_50	negative	distal	Male
3291_30	positive	distal	Male
3296_92	positive	distal	Male
3298_52	negative	distal	Male
3299_29	positive	distal	Male
3305_6	negative	distal	Male
3313_21	negative	distal	Male
3320_49	negative	distal	Male
3323_37	positive	distal	Male
3327_27	negative	distal	Male
3329_14	positive	distal	Male
3331_8	positive	distal	Male
3332_57	positive	distal	Male
3339_33	positive	distal	Male
3340_53	negative	distal	Male
3342_76	negative	distal	Male
3343_1	negative	distal	Male
3346_72	positive	distal	Male
3350_53	NA	distal	Male
3351_1	NA	distal	Male
3352_80	positive	distal	Male
3361_26	positive	distal	Male
3363_31	NA	distal	Male
3365_7	positive	distal	Male
3366_51	positive	distal	Male
3367_8	positive	distal	Male
3373_5	positive	distal	Male
3374_49	NA	distal	Male
3376_49	negative	distal	Male
3378_49	negative	distal	Male
3381_24	negative	distal	Male
3387_1	positive	distal	Male
3388_58	positive	distal	Male
3391_10	positive	distal	Male
3394_81	NA	distal	Male
3399_31	positive	distal	Male
3401_8	NA	distal	Male
3413_50	negative	distal	Male
3415_61	negative	distal	Male
3418_12	positive	distal	Male
3420_21	negative	distal	Male
3423_59	positive	distal	Male
3431_54	positive	distal	Male
3435_53	positive	distal	Male
3438_10	positive	distal	Male
3445_53	positive	distal	Male
3447_64	positive	distal	Male
3448_13	negative	distal	Male
3449_58	positive	distal	Male
3450_4	positive	distal	Male
3453_87	negative	distal	Male
3459_49	positive	distal	Male
3469_74	negative	distal	Male
3471_49	positive	distal	Male
3472_40	positive	distal	Male
3477_63	negative	distal	Male
3480_7	NA	distal	Male
3484_60	positive	distal	Male
3485_28	negative	distal	Male
3486_58	NA	distal	Male
3489_9	positive	distal	Male
3494_71	positive	distal	Male
3497_13	positive	distal	Male
3499_77	positive	distal	Male
3504_58	positive	distal	Male
3508_78	positive	distal	Male
3518_54	positive	distal	Male
3534_14	NA	distal	Male
3535_84	positive	distal	Male
3554_24	negative	distal	Male
3581_53	positive	distal	Male
3587_53	NA	distal	Male
3592_4	positive	distal	Male
3603_60	NA	distal	Male
3616_3	positive	distal	Male
3617_80	positive	distal	Male
3623_84	NA	distal	Male
3627_71	NA	distal	Male
3640_14	positive	distal	Male
3685_53	NA	distal	Male
3708_62	positive	distal	Male
3710_49	positive	distal	Male
3727_35	positive	distal	Male
3730_81	NA	distal	Male
3758_68	NA	distal	Male
3797_1	positive	distal	Male
3799_11	positive	distal	Male
3803_10	positive	distal	Male
3805_16	negative	distal	Male
3809_1	positive	distal	Male
3817_18	NA	distal	Male
3825_18	positive	distal	Male
3831_21	NA	distal	Male
3835_11	negative	distal	Male
3836_51	NA	distal	Male
3837_6	positive	distal	Male
3839_60	NA	distal	Male
3860_7	NA	distal	Male
3866_7	negative	distal	Male
3867_49	NA	distal	Male
3873_51	positive	distal	Male
3874_8	negative	distal	Male
3875_62	NA	distal	Male
3888_8	NA	distal	Male
3889_64	NA	distal	Male
3890_8	NA	distal	Male
3894_15	negative	distal	Male
3896_5	NA	distal	Male
3897_61	negative	distal	Male
4122_12	NA	distal	Male
4124_24	positive	distal	Male
4126_22	negative	distal	Male
4128_27	positive	distal	Male
4129_72	negative	distal	Male
4130_71	NA	distal	Male
4133_54	negative	distal	Male
4137_57	NA	distal	Male
4140_3	positive	distal	Male
4141_79	negative	distal	Male
4143_74	positive	distal	Male
4144_13	NA	distal	Male
4148_49	negative	distal	Male
4150_75	positive	distal	Male
4151_6	positive	distal	Male
4152_58	positive	distal	Male
4153_11	negative	distal	Male
4155_3	positive	distal	Male
4156_74	NA	distal	Male
4157_2	positive	distal	Male
4158_54	positive	distal	Male
4160_49	negative	distal	Male
4162_54	NA	distal	Male
4163_5	NA	distal	Male
4184_43	NA	distal	Male
4187_49	positive	distal	Male
4192_10	positive	distal	Male
4209_60	NA	distal	Male
4220_39	positive	distal	Male
4224_7	positive	distal	Male
4230_1	NA	distal	Male
4232_19	negative	distal	Male
4234_8	negative	distal	Male
4237_70	positive	distal	Male
4240_31	positive	distal	Male
4246_40	negative	distal	Male
4249_64	NA	distal	Male
4250_23	NA	distal	Male
4261_55	NA	distal	Male
4271_75	positive	distal	Male
4276_10	positive	distal	Male
4278_14	positive	distal	Male
4280_47	positive	distal	Male
4292_5	NA	distal	Male
4294_16	positive	distal	Male
4297_62	positive	distal	Male
4301_58	positive	distal	Male
4309_59	NA	distal	Male
4314_12	positive	distal	Male
4324_33	negative	distal	Male
4328_2	positive	distal	Male
4355_13	negative	distal	Male
4374_45	positive	distal	Male
4389_2	negative	distal	Male
4393_3	NA	distal	Male
4396_54	NA	distal	Male
4397_26	NA	distal	Male
4407_10	positive	distal	Male
4413_3	negative	distal	Male
4420_7	NA	distal	Male
4423_77	positive	distal	Male
4430_44	positive	distal	Male
4436_1	positive	distal	Male
4459_68	negative	distal	Male
4467_49	positive	distal	Male
4468_21	positive	distal	Male
4469_78	negative	distal	Male
4471_50	negative	distal	Male
4472_5	positive	distal	Male
4476_22	positive	distal	Male
4479_14	negative	distal	Male
4480_59	positive	distal	Male
4496_60	positive	distal	Male
4498_62	positive	distal	Male
4499_21	negative	distal	Male
4533_76	NA	distal	Male
4534_10	positive	distal	Male
4540_11	positive	distal	Male
4541_49	negative	distal	Male
4543_65	positive	distal	Male
4544_4	negative	distal	Male
4547_59	positive	distal	Male
4548_4	negative	distal	Male
4549_78	positive	distal	Male
4551_72	positive	distal	Male
4553_65	positive	distal	Male
4556_10	positive	distal	Male
4560_34	NA	distal	Male
4562_1	positive	distal	Male
4563_61	positive	distal	Male
4567_82	negative	distal	Male
4568_17	negative	distal	Male
4588_1	negative	distal	Male
4693_72	NA	distal	Male
4708_3	NA	distal	Male
4717_55	NA	distal	Male
4721_54	negative	distal	Male
4763_31	positive	distal	Male
4769_10	NA	distal	Male
4771_10	negative	distal	Male
4775_34	positive	distal	Male
4831_4	negative	distal	Male
4834_61	negative	distal	Male
4840_73	positive	distal	Male
4842_62	positive	distal	Male
4862_63	positive	distal	Male
4866_59	positive	distal	Male
4876_32	negative	distal	Male
4878_3	negative	distal	Male
4880_21	negative	distal	Male
4886_3	negative	distal	Male
4890_10	NA	distal	Male
4906_35	positive	distal	Male
4908_6	negative	distal	Male
4910_21	NA	distal	Male
4911_49	NA	distal	Male
4912_17	negative	distal	Male
4913_78	positive	distal	Male
4922_13	negative	distal	Male
4923_79	positive	distal	Male
4925_54	negative	distal	Male
4929_55	positive	distal	Male
4930_21	negative	distal	Male
4931_59	positive	distal	Male
4956_2	NA	distal	Male
4959_2	positive	distal	Male
4960_72	NA	distal	Male
4961_17	negative	distal	Male
4964_67	positive	distal	Male
4965_27	positive	distal	Male
4967_1	negative	distal	Male
4968_50	negative	distal	Male
4969_2	negative	distal	Male
4971_1	negative	distal	Male
4978_54	NA	distal	Male
4979_34	negative	distal	Male
4982_54	positive	distal	Male
4984_83	positive	distal	Male
4987_17	NA	distal	Male
4990_87	negative	distal	Male
4991_12	negative	distal	Male
4992_49	positive	distal	Male
4995_16	negative	distal	Male
4996_66	positive	distal	Male
5000_52	positive	distal	Male
5006_71	NA	distal	Male
5009_11	NA	distal	Male
5015_15	negative	distal	Male
5019_16	negative	distal	Male
5021_13	NA	distal	Male
5024_67	positive	distal	Male
5026_66	negative	distal	Male
5028_59	positive	distal	Male
5029_3	positive	distal	Male
5031_10	NA	distal	Male
5033_27	NA	distal	Male
5035_7	positive	distal	Male
5060_62	positive	distal	Male
5063_12	NA	distal	Male
5069_9	negative	distal	Male
5087_5	negative	distal	Male
5088_175	positive	distal	Male
5089_11	positive	distal	Male
5092_51	negative	distal	Male
5097_14	NA	distal	Male
5098_79	NA	distal	Male
5107_7	negative	distal	Male
5109_24	negative	distal	Male
5111_15	negative	distal	Male
5112_73	negative	distal	Male
5114_65	positive	distal	Male
5117_14	NA	distal	Male
5121_3	negative	distal	Male
5124_69	negative	distal	Male
5128_53	negative	distal	Male
5129_12	negative	distal	Male
5131_15	NA	distal	Male
5132_71	negative	distal	Male
5133_17	positive	distal	Male
5134_52	positive	distal	Male
5139_32	negative	distal	Male
5178_5	NA	distal	Male
5202_4	positive	distal	Male
5223_59	positive	distal	Male
5229_90	positive	distal	Male
5230_99	NA	distal	Male
5242_37	positive	distal	Male
5246_64	positive	distal	Male
5249_31	positive	distal	Male
5250_53	positive	distal	Male
5255_22	positive	distal	Male
5256_86	positive	distal	Male
5260_80	NA	distal	Male
5261_13	positive	distal	Male
5262_57	positive	distal	Male
5264_65	NA	distal	Male
5275_28	positive	distal	Male
5307_12	NA	distal	Male
5315_22	NA	distal	Male
5316_54	negative	distal	Male
5337_64	negative	distal	Male
5339_49	NA	distal	Male
5343_74	positive	distal	Male
5345_51	negative	distal	Male
5346_24	negative	distal	Male
5347_59	positive	distal	Male
5350_14	negative	distal	Male
5352_11	NA	distal	Male
5353_89	negative	distal	Male
5355_69	NA	distal	Male
5357_60	positive	distal	Male
5359_65	negative	distal	Male
5360_9	NA	distal	Male
5363_51	negative	distal	Male
5364_7	negative	distal	Male
5383_14	positive	distal	Male
5392_73	negative	distal	Male
5400_52	negative	distal	Male
5412_53	positive	distal	Male
5437_63	positive	distal	Male
5440_26	positive	distal	Male
5459_33	negative	distal	Male
5464_52	NA	distal	Male
5467_15	NA	distal	Male
5468_67	NA	distal	Male
5475_10	NA	distal	Male
5478_50	negative	distal	Male
5486_73	negative	distal	Male
5490_53	NA	distal	Male
5493_17	NA	distal	Male
5508_62	positive	distal	Male
5509_7	positive	distal	Male
5526_53	NA	distal	Male
5534_49	NA	distal	Male
5542_22	positive	distal	Male
5581_28	negative	distal	Male
5586_66	positive	distal	Male
5590_11	NA	distal	Male
5598_3	negative	distal	Male
5599_88	NA	distal	Male
5602_62	positive	distal	Male
5605_77	NA	distal	Male
5609_92	NA	distal	Male
5611_56	NA	distal	Male
5612_16	NA	distal	Male
5614_44	positive	distal	Male
5615_62	NA	distal	Male
5618_50	positive	distal	Male
5620_13	positive	distal	Male
5621_64	negative	distal	Male
5627_53	positive	distal	Male
5628_21	negative	distal	Male
5630_48	negative	distal	Male
5631_83	negative	distal	Male
5632_6	positive	distal	Male
5634_39	negative	distal	Male
5636_10	negative	distal	Male
5638_23	positive	distal	Male
5639_49	positive	distal	Male
5643_2	positive	distal	Male
5644_60	negative	distal	Male
5646_20	positive	distal	Male
5649_83	positive	distal	Male
5656_53	NA	distal	Male
5657_28	negative	distal	Male
5658_64	negative	distal	Male
5664_57	negative	distal	Male
5667_3	positive	distal	Male
5669_26	NA	distal	Male
5671_1	positive	distal	Male
5676_54	negative	distal	Male
5679_16	NA	distal	Male
5688_65	positive	distal	Male
5691_2	negative	distal	Male
5698_60	negative	distal	Male
5701_81	negative	distal	Male
5703_26	negative	distal	Male
5708_1	positive	distal	Male
5713_9	positive	distal	Male
5716_49	negative	distal	Male
5719_66	NA	distal	Male
5723_4	positive	distal	Male
5724_58	NA	distal	Male
5727_35	NA	distal	Male
5728_60	negative	distal	Male
5731_1	negative	distal	Male
5735_54	positive	distal	Male
5739_75	positive	distal	Male
