sequence_id	direction_group	outcome	group
10000_28	positive	proximal	Sex-combined
10003_15	positive	proximal	Sex-combined
10008_43	positive	proximal	Sex-combined
10011_65	positive	proximal	Sex-combined
10015_119	NA	proximal	Sex-combined
10023_32	positive	proximal	Sex-combined
10041_3	positive	proximal	Sex-combined
10042_8	NA	proximal	Sex-combined
10044_12	positive	proximal	Sex-combined
10046_55	negative	proximal	Sex-combined
10053_5	NA	proximal	Sex-combined
10056_5	positive	proximal	Sex-combined
10063_10	NA	proximal	Sex-combined
10073_22	negative	proximal	Sex-combined
10074_128	NA	proximal	Sex-combined
10078_5	NA	proximal	Sex-combined
10080_9	NA	proximal	Sex-combined
10081_17	positive	proximal	Sex-combined
10082_251	positive	proximal	Sex-combined
10085_25	positive	proximal	Sex-combined
10339_48	negative	proximal	Sex-combined
10342_55	NA	proximal	Sex-combined
10346_5	negative	proximal	Sex-combined
10361_25	NA	proximal	Sex-combined
10362_35	NA	proximal	Sex-combined
10363_13	negative	proximal	Sex-combined
10364_6	NA	proximal	Sex-combined
10366_11	negative	proximal	Sex-combined
10372_18	negative	proximal	Sex-combined
10418_36	positive	proximal	Sex-combined
10419_1	negative	proximal	Sex-combined
10425_3	NA	proximal	Sex-combined
10426_21	positive	proximal	Sex-combined
10430_31	positive	proximal	Sex-combined
10435_2	positive	proximal	Sex-combined
10442_1	positive	proximal	Sex-combined
10447_18	NA	proximal	Sex-combined
10449_31	positive	proximal	Sex-combined
10454_99	NA	proximal	Sex-combined
10455_196	positive	proximal	Sex-combined
10462_14	NA	proximal	Sex-combined
10464_6	positive	proximal	Sex-combined
10490_3	NA	proximal	Sex-combined
10506_53	NA	proximal	Sex-combined
10510_62	NA	proximal	Sex-combined
10511_10	negative	proximal	Sex-combined
10514_5	negative	proximal	Sex-combined
10527_22	positive	proximal	Sex-combined
10531_18	NA	proximal	Sex-combined
10534_40	NA	proximal	Sex-combined
10553_8	NA	proximal	Sex-combined
10554_23	positive	proximal	Sex-combined
10557_6	positive	proximal	Sex-combined
10561_5	positive	proximal	Sex-combined
10562_42	NA	proximal	Sex-combined
10563_13	NA	proximal	Sex-combined
10572_65	negative	proximal	Sex-combined
10574_10	negative	proximal	Sex-combined
10580_14	NA	proximal	Sex-combined
10582_36	positive	proximal	Sex-combined
10600_24	negative	proximal	Sex-combined
10605_22	positive	proximal	Sex-combined
10606_34	negative	proximal	Sex-combined
10608_9	negative	proximal	Sex-combined
10612_18	negative	proximal	Sex-combined
10613_33	negative	proximal	Sex-combined
10615_18	positive	proximal	Sex-combined
10618_190	NA	proximal	Sex-combined
10620_21	negative	proximal	Sex-combined
10623_19	NA	proximal	Sex-combined
10627_87	negative	proximal	Sex-combined
10637_50	NA	proximal	Sex-combined
10638_1	NA	proximal	Sex-combined
10643_16	positive	proximal	Sex-combined
10647_18	negative	proximal	Sex-combined
10668_5	NA	proximal	Sex-combined
10672_75	positive	proximal	Sex-combined
10675_223	positive	proximal	Sex-combined
10677_9	positive	proximal	Sex-combined
10695_12	NA	proximal	Sex-combined
10700_10	NA	proximal	Sex-combined
10704_91	NA	proximal	Sex-combined
10708_3	negative	proximal	Sex-combined
10710_23	NA	proximal	Sex-combined
10713_151	NA	proximal	Sex-combined
10714_7	negative	proximal	Sex-combined
10716_35	positive	proximal	Sex-combined
10722_13	NA	proximal	Sex-combined
10731_10	positive	proximal	Sex-combined
10734_339	positive	proximal	Sex-combined
10737_96	NA	proximal	Sex-combined
10752_8	positive	proximal	Sex-combined
10753_31	positive	proximal	Sex-combined
10754_113	negative	proximal	Sex-combined
10760_107	positive	proximal	Sex-combined
10761_5	NA	proximal	Sex-combined
10762_2	positive	proximal	Sex-combined
10772_21	negative	proximal	Sex-combined
10785_8	NA	proximal	Sex-combined
10798_4	NA	proximal	Sex-combined
10800_15	positive	proximal	Sex-combined
10814_7	positive	proximal	Sex-combined
10815_2	positive	proximal	Sex-combined
10816_150	negative	proximal	Sex-combined
10817_26	positive	proximal	Sex-combined
10818_36	positive	proximal	Sex-combined
10833_64	positive	proximal	Sex-combined
10835_25	positive	proximal	Sex-combined
10842_7	positive	proximal	Sex-combined
10847_1	positive	proximal	Sex-combined
10852_114	positive	proximal	Sex-combined
10866_60	negative	proximal	Sex-combined
10880_38	negative	proximal	Sex-combined
10885_36	positive	proximal	Sex-combined
10890_135	negative	proximal	Sex-combined
10903_50	positive	proximal	Sex-combined
10907_116	negative	proximal	Sex-combined
10916_44	positive	proximal	Sex-combined
10924_258	negative	proximal	Sex-combined
10938_13	negative	proximal	Sex-combined
10939_16	positive	proximal	Sex-combined
10953_14	positive	proximal	Sex-combined
10956_82	NA	proximal	Sex-combined
10961_15	positive	proximal	Sex-combined
10977_55	positive	proximal	Sex-combined
10981_56	NA	proximal	Sex-combined
10990_21	positive	proximal	Sex-combined
11067_13	NA	proximal	Sex-combined
11071_1	NA	proximal	Sex-combined
11096_57	negative	proximal	Sex-combined
11103_24	positive	proximal	Sex-combined
11107_25	NA	proximal	Sex-combined
11109_56	negative	proximal	Sex-combined
11112_18	NA	proximal	Sex-combined
11118_107	positive	proximal	Sex-combined
11120_49	negative	proximal	Sex-combined
11122_97	NA	proximal	Sex-combined
11126_102	NA	proximal	Sex-combined
11128_29	positive	proximal	Sex-combined
11130_158	negative	proximal	Sex-combined
11134_30	positive	proximal	Sex-combined
11135_5	NA	proximal	Sex-combined
11140_56	positive	proximal	Sex-combined
11142_11	negative	proximal	Sex-combined
11143_32	positive	proximal	Sex-combined
11144_10	NA	proximal	Sex-combined
11145_72	negative	proximal	Sex-combined
11146_4	NA	proximal	Sex-combined
11147_17	NA	proximal	Sex-combined
11149_3	NA	proximal	Sex-combined
11152_46	positive	proximal	Sex-combined
11154_3	NA	proximal	Sex-combined
11155_16	NA	proximal	Sex-combined
11160_56	positive	proximal	Sex-combined
11163_7	NA	proximal	Sex-combined
11167_6	positive	proximal	Sex-combined
11168_3	NA	proximal	Sex-combined
11174_8	NA	proximal	Sex-combined
11177_16	positive	proximal	Sex-combined
11178_21	negative	proximal	Sex-combined
11179_7	NA	proximal	Sex-combined
11201_19	NA	proximal	Sex-combined
11205_10	NA	proximal	Sex-combined
11207_3	positive	proximal	Sex-combined
11208_15	positive	proximal	Sex-combined
11211_7	positive	proximal	Sex-combined
11212_7	negative	proximal	Sex-combined
11218_84	negative	proximal	Sex-combined
11219_95	negative	proximal	Sex-combined
11226_16	negative	proximal	Sex-combined
11237_49	positive	proximal	Sex-combined
11239_49	positive	proximal	Sex-combined
11241_8	negative	proximal	Sex-combined
11242_33	NA	proximal	Sex-combined
11243_90	positive	proximal	Sex-combined
11254_13	positive	proximal	Sex-combined
11257_1	negative	proximal	Sex-combined
11260_47	negative	proximal	Sex-combined
11262_39	positive	proximal	Sex-combined
11265_8	NA	proximal	Sex-combined
11266_8	positive	proximal	Sex-combined
11270_17	NA	proximal	Sex-combined
11273_176	positive	proximal	Sex-combined
11275_94	positive	proximal	Sex-combined
11277_23	positive	proximal	Sex-combined
11278_4	positive	proximal	Sex-combined
11280_6	NA	proximal	Sex-combined
11283_13	positive	proximal	Sex-combined
11284_24	NA	proximal	Sex-combined
11286_78	positive	proximal	Sex-combined
11287_14	positive	proximal	Sex-combined
11288_26	negative	proximal	Sex-combined
11289_31	NA	proximal	Sex-combined
11292_13	positive	proximal	Sex-combined
11293_14	negative	proximal	Sex-combined
11300_32	positive	proximal	Sex-combined
11302_237	positive	proximal	Sex-combined
11303_7	positive	proximal	Sex-combined
11308_8	positive	proximal	Sex-combined
11313_100	positive	proximal	Sex-combined
11319_106	NA	proximal	Sex-combined
11320_29	positive	proximal	Sex-combined
11325_8	positive	proximal	Sex-combined
11327_56	positive	proximal	Sex-combined
11330_15	negative	proximal	Sex-combined
11336_9	NA	proximal	Sex-combined
11347_9	negative	proximal	Sex-combined
11350_30	NA	proximal	Sex-combined
11352_42	NA	proximal	Sex-combined
11354_21	NA	proximal	Sex-combined
11360_39	negative	proximal	Sex-combined
11361_73	NA	proximal	Sex-combined
11369_23	positive	proximal	Sex-combined
11377_19	negative	proximal	Sex-combined
11378_37	NA	proximal	Sex-combined
11390_24	positive	proximal	Sex-combined
11391_69	positive	proximal	Sex-combined
11396_39	positive	proximal	Sex-combined
11402_17	NA	proximal	Sex-combined
11406_82	positive	proximal	Sex-combined
11407_57	NA	proximal	Sex-combined
11421_10	positive	proximal	Sex-combined
11422_2	NA	proximal	Sex-combined
11424_4	positive	proximal	Sex-combined
11425_31	positive	proximal	Sex-combined
11430_49	positive	proximal	Sex-combined
11431_235	positive	proximal	Sex-combined
11439_88	positive	proximal	Sex-combined
11440_58	negative	proximal	Sex-combined
11444_49	NA	proximal	Sex-combined
11448_34	positive	proximal	Sex-combined
11454_87	negative	proximal	Sex-combined
11456_2	positive	proximal	Sex-combined
11457_53	positive	proximal	Sex-combined
11468_15	positive	proximal	Sex-combined
11476_43	NA	proximal	Sex-combined
11486_26	NA	proximal	Sex-combined
11490_42	NA	proximal	Sex-combined
11514_196	negative	proximal	Sex-combined
11530_37	positive	proximal	Sex-combined
11531_24	negative	proximal	Sex-combined
11534_6	positive	proximal	Sex-combined
11536_9	negative	proximal	Sex-combined
11542_11	positive	proximal	Sex-combined
11546_7	NA	proximal	Sex-combined
11547_84	positive	proximal	Sex-combined
11549_6	positive	proximal	Sex-combined
11551_16	negative	proximal	Sex-combined
11556_19	positive	proximal	Sex-combined
11557_3	negative	proximal	Sex-combined
11565_58	NA	proximal	Sex-combined
11567_23	NA	proximal	Sex-combined
11568_2	negative	proximal	Sex-combined
11572_4	NA	proximal	Sex-combined
11573_3	NA	proximal	Sex-combined
11591_43	NA	proximal	Sex-combined
11593_21	NA	proximal	Sex-combined
11601_26	negative	proximal	Sex-combined
11617_1	NA	proximal	Sex-combined
11636_33	NA	proximal	Sex-combined
11643_73	positive	proximal	Sex-combined
11646_4	negative	proximal	Sex-combined
11649_3	negative	proximal	Sex-combined
11654_77	NA	proximal	Sex-combined
11656_110	positive	proximal	Sex-combined
11657_86	NA	proximal	Sex-combined
11659_31	positive	proximal	Sex-combined
11664_32	NA	proximal	Sex-combined
11666_72	positive	proximal	Sex-combined
11667_29	NA	proximal	Sex-combined
11671_19	NA	proximal	Sex-combined
11682_7	positive	proximal	Sex-combined
11683_19	NA	proximal	Sex-combined
11692_21	negative	proximal	Sex-combined
11696_7	negative	proximal	Sex-combined
11716_28	NA	proximal	Sex-combined
11837_7	NA	proximal	Sex-combined
11838_130	positive	proximal	Sex-combined
11926_23	positive	proximal	Sex-combined
11955_1	negative	proximal	Sex-combined
11969_5	negative	proximal	Sex-combined
12008_3	positive	proximal	Sex-combined
12020_39	NA	proximal	Sex-combined
12022_12	negative	proximal	Sex-combined
12030_82	positive	proximal	Sex-combined
12034_28	NA	proximal	Sex-combined
12041_33	positive	proximal	Sex-combined
12329_21	negative	proximal	Sex-combined
12333_87	positive	proximal	Sex-combined
12338_27	negative	proximal	Sex-combined
12340_17	NA	proximal	Sex-combined
12341_8	positive	proximal	Sex-combined
12343_14	NA	proximal	Sex-combined
12347_29	positive	proximal	Sex-combined
12350_86	negative	proximal	Sex-combined
12357_41	NA	proximal	Sex-combined
12363_70	positive	proximal	Sex-combined
12366_16	positive	proximal	Sex-combined
12370_30	positive	proximal	Sex-combined
12381_26	negative	proximal	Sex-combined
12384_92	positive	proximal	Sex-combined
12385_4	positive	proximal	Sex-combined
12386_11	negative	proximal	Sex-combined
12396_19	positive	proximal	Sex-combined
12400_25	NA	proximal	Sex-combined
12401_3	negative	proximal	Sex-combined
12408_333	negative	proximal	Sex-combined
12411_60	positive	proximal	Sex-combined
12415_122	positive	proximal	Sex-combined
12423_38	NA	proximal	Sex-combined
12427_8	positive	proximal	Sex-combined
12428_2	NA	proximal	Sex-combined
12430_78	NA	proximal	Sex-combined
12431_13	positive	proximal	Sex-combined
12432_23	negative	proximal	Sex-combined
12436_84	positive	proximal	Sex-combined
12437_18	positive	proximal	Sex-combined
12438_127	NA	proximal	Sex-combined
12439_67	NA	proximal	Sex-combined
12444_39	NA	proximal	Sex-combined
12449_16	NA	proximal	Sex-combined
12450_42	negative	proximal	Sex-combined
12451_62	positive	proximal	Sex-combined
12452_32	positive	proximal	Sex-combined
12459_13	positive	proximal	Sex-combined
12461_8	positive	proximal	Sex-combined
12462_20	NA	proximal	Sex-combined
12463_7	positive	proximal	Sex-combined
12471_47	positive	proximal	Sex-combined
12473_48	positive	proximal	Sex-combined
12475_48	positive	proximal	Sex-combined
12478_15	NA	proximal	Sex-combined
12480_9	positive	proximal	Sex-combined
12484_67	positive	proximal	Sex-combined
12486_8	positive	proximal	Sex-combined
12490_92	positive	proximal	Sex-combined
12497_29	NA	proximal	Sex-combined
12500_88	positive	proximal	Sex-combined
12503_5	negative	proximal	Sex-combined
12510_3	positive	proximal	Sex-combined
12511_83	positive	proximal	Sex-combined
12513_8	NA	proximal	Sex-combined
12514_16	positive	proximal	Sex-combined
12515_45	positive	proximal	Sex-combined
12521_3	positive	proximal	Sex-combined
12522_6	negative	proximal	Sex-combined
12529_32	positive	proximal	Sex-combined
12530_14	positive	proximal	Sex-combined
12537_88	negative	proximal	Sex-combined
12538_19	NA	proximal	Sex-combined
12540_25	negative	proximal	Sex-combined
12551_3	positive	proximal	Sex-combined
12553_5	NA	proximal	Sex-combined
12554_10	negative	proximal	Sex-combined
12556_7	NA	proximal	Sex-combined
12558_3	positive	proximal	Sex-combined
12560_9	positive	proximal	Sex-combined
12563_2	NA	proximal	Sex-combined
12569_25	NA	proximal	Sex-combined
12571_14	negative	proximal	Sex-combined
12572_236	positive	proximal	Sex-combined
12573_80	positive	proximal	Sex-combined
12577_100	NA	proximal	Sex-combined
12580_7	positive	proximal	Sex-combined
12583_77	NA	proximal	Sex-combined
12591_27	NA	proximal	Sex-combined
12593_33	positive	proximal	Sex-combined
12594_5	negative	proximal	Sex-combined
12605_1	positive	proximal	Sex-combined
12612_37	negative	proximal	Sex-combined
12616_45	positive	proximal	Sex-combined
12618_50	positive	proximal	Sex-combined
12630_8	positive	proximal	Sex-combined
12633_3	positive	proximal	Sex-combined
12635_9	positive	proximal	Sex-combined
12636_113	NA	proximal	Sex-combined
12637_7	NA	proximal	Sex-combined
12641_3	negative	proximal	Sex-combined
12647_52	NA	proximal	Sex-combined
12652_37	NA	proximal	Sex-combined
12653_13	positive	proximal	Sex-combined
12655_30	positive	proximal	Sex-combined
12657_2	positive	proximal	Sex-combined
12659_13	NA	proximal	Sex-combined
12661_44	NA	proximal	Sex-combined
12662_82	NA	proximal	Sex-combined
12664_19	NA	proximal	Sex-combined
12667_2	negative	proximal	Sex-combined
12669_30	NA	proximal	Sex-combined
12675_14	positive	proximal	Sex-combined
12676_1	positive	proximal	Sex-combined
12681_63	positive	proximal	Sex-combined
12683_156	NA	proximal	Sex-combined
12684_5	NA	proximal	Sex-combined
12685_57	negative	proximal	Sex-combined
12686_15	NA	proximal	Sex-combined
12687_2	negative	proximal	Sex-combined
12688_115	positive	proximal	Sex-combined
12689_56	NA	proximal	Sex-combined
12692_56	NA	proximal	Sex-combined
12696_166	NA	proximal	Sex-combined
12698_72	NA	proximal	Sex-combined
12700_9	NA	proximal	Sex-combined
12702_13	negative	proximal	Sex-combined
12704_26	positive	proximal	Sex-combined
12705_9	NA	proximal	Sex-combined
12706_2	positive	proximal	Sex-combined
12708_91	negative	proximal	Sex-combined
12711_19	NA	proximal	Sex-combined
12712_9	NA	proximal	Sex-combined
12713_365	positive	proximal	Sex-combined
12714_38	negative	proximal	Sex-combined
12715_30	negative	proximal	Sex-combined
12717_65	negative	proximal	Sex-combined
12718_43	NA	proximal	Sex-combined
12721_4	NA	proximal	Sex-combined
12727_7	negative	proximal	Sex-combined
12729_12	NA	proximal	Sex-combined
12731_12	negative	proximal	Sex-combined
12734_112	NA	proximal	Sex-combined
12735_39	NA	proximal	Sex-combined
12743_18	NA	proximal	Sex-combined
12746_4	negative	proximal	Sex-combined
12754_14	positive	proximal	Sex-combined
12758_47	positive	proximal	Sex-combined
12761_12	NA	proximal	Sex-combined
12764_3	positive	proximal	Sex-combined
12779_30	NA	proximal	Sex-combined
12781_2	NA	proximal	Sex-combined
12784_10	NA	proximal	Sex-combined
12786_61	positive	proximal	Sex-combined
12793_4	NA	proximal	Sex-combined
12795_2	NA	proximal	Sex-combined
12798_46	NA	proximal	Sex-combined
12799_65	NA	proximal	Sex-combined
12801_33	NA	proximal	Sex-combined
12807_89	NA	proximal	Sex-combined
12808_103	NA	proximal	Sex-combined
12811_55	NA	proximal	Sex-combined
12813_18	positive	proximal	Sex-combined
12817_1	positive	proximal	Sex-combined
12821_6	NA	proximal	Sex-combined
12826_5	positive	proximal	Sex-combined
12827_37	positive	proximal	Sex-combined
12842_43	NA	proximal	Sex-combined
12844_10	NA	proximal	Sex-combined
12845_18	positive	proximal	Sex-combined
12848_9	NA	proximal	Sex-combined
12859_33	positive	proximal	Sex-combined
12867_40	NA	proximal	Sex-combined
12873_11	NA	proximal	Sex-combined
12881_17	positive	proximal	Sex-combined
12891_1	positive	proximal	Sex-combined
12892_10	positive	proximal	Sex-combined
12894_3	positive	proximal	Sex-combined
12895_28	positive	proximal	Sex-combined
12904_180	NA	proximal	Sex-combined
12925_105	positive	proximal	Sex-combined
12931_16	NA	proximal	Sex-combined
12934_1	positive	proximal	Sex-combined
12936_38	positive	proximal	Sex-combined
12939_1	positive	proximal	Sex-combined
12940_35	positive	proximal	Sex-combined
12945_33	positive	proximal	Sex-combined
12954_71	positive	proximal	Sex-combined
12957_62	NA	proximal	Sex-combined
12968_2	positive	proximal	Sex-combined
12986_12	positive	proximal	Sex-combined
12990_39	NA	proximal	Sex-combined
12991_49	positive	proximal	Sex-combined
13007_66	positive	proximal	Sex-combined
13011_20	positive	proximal	Sex-combined
13027_20	NA	proximal	Sex-combined
13041_47	NA	proximal	Sex-combined
13062_4	NA	proximal	Sex-combined
13066_42	positive	proximal	Sex-combined
13067_5	positive	proximal	Sex-combined
13068_139	positive	proximal	Sex-combined
13073_14	positive	proximal	Sex-combined
13082_9	negative	proximal	Sex-combined
13083_18	positive	proximal	Sex-combined
13085_18	NA	proximal	Sex-combined
13088_397	negative	proximal	Sex-combined
13094_75	negative	proximal	Sex-combined
13098_93	negative	proximal	Sex-combined
13101_60	NA	proximal	Sex-combined
13102_1	positive	proximal	Sex-combined
13114_50	positive	proximal	Sex-combined
13116_25	positive	proximal	Sex-combined
13118_5	positive	proximal	Sex-combined
13119_26	negative	proximal	Sex-combined
13122_19	positive	proximal	Sex-combined
13123_3	positive	proximal	Sex-combined
13125_45	negative	proximal	Sex-combined
13130_150	NA	proximal	Sex-combined
13132_14	positive	proximal	Sex-combined
13133_73	positive	proximal	Sex-combined
13229_20	positive	proximal	Sex-combined
13231_90	positive	proximal	Sex-combined
13242_134	positive	proximal	Sex-combined
13268_45	negative	proximal	Sex-combined
13374_4	negative	proximal	Sex-combined
13378_80	positive	proximal	Sex-combined
13381_49	negative	proximal	Sex-combined
13384_110	NA	proximal	Sex-combined
13387_55	positive	proximal	Sex-combined
13388_57	negative	proximal	Sex-combined
13397_88	negative	proximal	Sex-combined
13399_33	negative	proximal	Sex-combined
13405_61	negative	proximal	Sex-combined
13412_5	NA	proximal	Sex-combined
13416_8	negative	proximal	Sex-combined
13422_66	positive	proximal	Sex-combined
13423_94	positive	proximal	Sex-combined
13430_50	NA	proximal	Sex-combined
13431_74	NA	proximal	Sex-combined
13434_172	NA	proximal	Sex-combined
13435_31	negative	proximal	Sex-combined
13436_54	NA	proximal	Sex-combined
13439_6	positive	proximal	Sex-combined
13447_42	negative	proximal	Sex-combined
13449_25	NA	proximal	Sex-combined
13450_49	positive	proximal	Sex-combined
13451_2	NA	proximal	Sex-combined
13465_5	positive	proximal	Sex-combined
13468_5	NA	proximal	Sex-combined
13470_43	positive	proximal	Sex-combined
13472_35	negative	proximal	Sex-combined
13474_40	NA	proximal	Sex-combined
13476_16	NA	proximal	Sex-combined
13479_8	positive	proximal	Sex-combined
13481_24	NA	proximal	Sex-combined
13482_14	positive	proximal	Sex-combined
13485_20	positive	proximal	Sex-combined
13488_3	negative	proximal	Sex-combined
13492_44	NA	proximal	Sex-combined
13495_48	negative	proximal	Sex-combined
13498_1	positive	proximal	Sex-combined
13501_10	positive	proximal	Sex-combined
13503_19	NA	proximal	Sex-combined
13506_10	positive	proximal	Sex-combined
13509_5	NA	proximal	Sex-combined
13512_28	NA	proximal	Sex-combined
13513_174	NA	proximal	Sex-combined
13515_8	positive	proximal	Sex-combined
13517_3	positive	proximal	Sex-combined
13518_5	positive	proximal	Sex-combined
13519_112	negative	proximal	Sex-combined
13525_17	positive	proximal	Sex-combined
13529_39	positive	proximal	Sex-combined
13530_5	NA	proximal	Sex-combined
13532_25	NA	proximal	Sex-combined
13539_131	positive	proximal	Sex-combined
13541_1	positive	proximal	Sex-combined
13544_9	NA	proximal	Sex-combined
13545_97	negative	proximal	Sex-combined
13547_5	NA	proximal	Sex-combined
13548_53	positive	proximal	Sex-combined
13561_5	NA	proximal	Sex-combined
13563_259	NA	proximal	Sex-combined
13565_2	positive	proximal	Sex-combined
13566_2	negative	proximal	Sex-combined
13568_30	positive	proximal	Sex-combined
13573_5	NA	proximal	Sex-combined
13587_10	positive	proximal	Sex-combined
13588_11	NA	proximal	Sex-combined
13589_10	positive	proximal	Sex-combined
13590_1	negative	proximal	Sex-combined
13594_158	NA	proximal	Sex-combined
13595_20	positive	proximal	Sex-combined
13597_20	negative	proximal	Sex-combined
13599_15	positive	proximal	Sex-combined
13603_7	negative	proximal	Sex-combined
13604_27	positive	proximal	Sex-combined
13605_16	positive	proximal	Sex-combined
13612_7	NA	proximal	Sex-combined
13614_6	positive	proximal	Sex-combined
13621_31	negative	proximal	Sex-combined
13622_16	NA	proximal	Sex-combined
13625_19	NA	proximal	Sex-combined
13628_58	positive	proximal	Sex-combined
13639_101	negative	proximal	Sex-combined
13642_90	negative	proximal	Sex-combined
13645_14	positive	proximal	Sex-combined
13650_11	positive	proximal	Sex-combined
13653_335	positive	proximal	Sex-combined
13654_1	NA	proximal	Sex-combined
13659_36	positive	proximal	Sex-combined
13665_35	positive	proximal	Sex-combined
13669_6	negative	proximal	Sex-combined
13673_21	positive	proximal	Sex-combined
13681_173	positive	proximal	Sex-combined
13686_2	negative	proximal	Sex-combined
13692_154	positive	proximal	Sex-combined
13713_164	NA	proximal	Sex-combined
13717_15	positive	proximal	Sex-combined
13720_95	positive	proximal	Sex-combined
13724_27	negative	proximal	Sex-combined
13726_4	NA	proximal	Sex-combined
13727_44	NA	proximal	Sex-combined
13728_19	NA	proximal	Sex-combined
13748_4	negative	proximal	Sex-combined
13926_1	positive	proximal	Sex-combined
13929_27	positive	proximal	Sex-combined
13930_3	positive	proximal	Sex-combined
13931_22	NA	proximal	Sex-combined
13932_45	positive	proximal	Sex-combined
13933_276	negative	proximal	Sex-combined
13934_3	negative	proximal	Sex-combined
13936_24	NA	proximal	Sex-combined
13946_8	positive	proximal	Sex-combined
13947_371	positive	proximal	Sex-combined
13948_50	NA	proximal	Sex-combined
13954_9	NA	proximal	Sex-combined
13959_7	negative	proximal	Sex-combined
13963_7	NA	proximal	Sex-combined
13969_24	NA	proximal	Sex-combined
13972_4	positive	proximal	Sex-combined
13973_62	positive	proximal	Sex-combined
13975_56	NA	proximal	Sex-combined
13977_28	positive	proximal	Sex-combined
13983_27	positive	proximal	Sex-combined
13986_6	positive	proximal	Sex-combined
13991_47	NA	proximal	Sex-combined
13992_12	NA	proximal	Sex-combined
13998_26	positive	proximal	Sex-combined
14002_18	positive	proximal	Sex-combined
14007_22	negative	proximal	Sex-combined
14011_17	positive	proximal	Sex-combined
14013_11	NA	proximal	Sex-combined
14024_196	negative	proximal	Sex-combined
14025_18	positive	proximal	Sex-combined
14026_24	positive	proximal	Sex-combined
14039_33	NA	proximal	Sex-combined
14043_12	positive	proximal	Sex-combined
14047_78	negative	proximal	Sex-combined
14048_7	negative	proximal	Sex-combined
14060_67	positive	proximal	Sex-combined
14063_17	NA	proximal	Sex-combined
14067_6	positive	proximal	Sex-combined
14069_61	positive	proximal	Sex-combined
14076_74	positive	proximal	Sex-combined
14079_14	negative	proximal	Sex-combined
14082_56	positive	proximal	Sex-combined
14090_23	NA	proximal	Sex-combined
14091_42	positive	proximal	Sex-combined
14100_63	positive	proximal	Sex-combined
14101_2	negative	proximal	Sex-combined
14107_1	positive	proximal	Sex-combined
14111_15	NA	proximal	Sex-combined
14115_34	NA	proximal	Sex-combined
14116_129	positive	proximal	Sex-combined
14120_2	positive	proximal	Sex-combined
14122_132	positive	proximal	Sex-combined
14123_34	negative	proximal	Sex-combined
14131_37	positive	proximal	Sex-combined
14132_21	NA	proximal	Sex-combined
14136_234	negative	proximal	Sex-combined
14146_92	NA	proximal	Sex-combined
14149_9	positive	proximal	Sex-combined
14151_4	negative	proximal	Sex-combined
14156_33	positive	proximal	Sex-combined
14157_21	NA	proximal	Sex-combined
14158_17	positive	proximal	Sex-combined
14175_78	negative	proximal	Sex-combined
14192_31	NA	proximal	Sex-combined
14203_3	negative	proximal	Sex-combined
14205_6	NA	proximal	Sex-combined
14216_35	positive	proximal	Sex-combined
14226_120	positive	proximal	Sex-combined
14245_195	positive	proximal	Sex-combined
14246_50	negative	proximal	Sex-combined
14249_68	NA	proximal	Sex-combined
14250_115	negative	proximal	Sex-combined
14254_27	positive	proximal	Sex-combined
14260_112	negative	proximal	Sex-combined
14268_4	positive	proximal	Sex-combined
14283_12	NA	proximal	Sex-combined
14284_23	NA	proximal	Sex-combined
14286_2	positive	proximal	Sex-combined
14287_6	positive	proximal	Sex-combined
14291_53	NA	proximal	Sex-combined
14294_61	negative	proximal	Sex-combined
14309_8	positive	proximal	Sex-combined
14314_6	positive	proximal	Sex-combined
14326_4	negative	proximal	Sex-combined
14329_4	NA	proximal	Sex-combined
14331_262	positive	proximal	Sex-combined
14332_3	NA	proximal	Sex-combined
14341_8	positive	proximal	Sex-combined
14583_49	positive	proximal	Sex-combined
14593_152	positive	proximal	Sex-combined
14614_41	positive	proximal	Sex-combined
14615_46	NA	proximal	Sex-combined
14616_16	NA	proximal	Sex-combined
14618_26	positive	proximal	Sex-combined
14619_8	positive	proximal	Sex-combined
14624_51	NA	proximal	Sex-combined
14633_26	positive	proximal	Sex-combined
14634_13	negative	proximal	Sex-combined
14645_253	positive	proximal	Sex-combined
14655_1	negative	proximal	Sex-combined
14662_6	positive	proximal	Sex-combined
14663_44	positive	proximal	Sex-combined
14688_6	NA	proximal	Sex-combined
14689_3	negative	proximal	Sex-combined
14692_3	positive	proximal	Sex-combined
14705_1	NA	proximal	Sex-combined
14708_59	negative	proximal	Sex-combined
14711_27	negative	proximal	Sex-combined
14747_9	negative	proximal	Sex-combined
15295_81	negative	proximal	Sex-combined
15297_3	positive	proximal	Sex-combined
15298_199	NA	proximal	Sex-combined
15299_102	NA	proximal	Sex-combined
15300_66	NA	proximal	Sex-combined
15303_63	NA	proximal	Sex-combined
15304_1	negative	proximal	Sex-combined
15312_14	NA	proximal	Sex-combined
15316_262	negative	proximal	Sex-combined
15318_75	positive	proximal	Sex-combined
15319_226	NA	proximal	Sex-combined
15321_8	NA	proximal	Sex-combined
15329_167	NA	proximal	Sex-combined
15333_11	positive	proximal	Sex-combined
15343_337	positive	proximal	Sex-combined
15358_28	positive	proximal	Sex-combined
15361_37	positive	proximal	Sex-combined
15363_32	negative	proximal	Sex-combined
15367_38	negative	proximal	Sex-combined
15368_3	positive	proximal	Sex-combined
15372_43	NA	proximal	Sex-combined
15375_49	positive	proximal	Sex-combined
15381_45	NA	proximal	Sex-combined
15384_15	negative	proximal	Sex-combined
