sequence_id	direction_group	outcome	group
15476_6	negative	colon	Sex-combined
15480_2	negative	colon	Sex-combined
15481_45	positive	colon	Sex-combined
15482_12	NA	colon	Sex-combined
15486_126	negative	colon	Sex-combined
15495_9	negative	colon	Sex-combined
15499_11	negative	colon	Sex-combined
15503_15	positive	colon	Sex-combined
15504_39	negative	colon	Sex-combined
15506_34	negative	colon	Sex-combined
15509_2	positive	colon	Sex-combined
15511_37	negative	colon	Sex-combined
15514_26	positive	colon	Sex-combined
15515_2	positive	colon	Sex-combined
15516_12	negative	colon	Sex-combined
15521_4	negative	colon	Sex-combined
15522_2	positive	colon	Sex-combined
15523_9	negative	colon	Sex-combined
15526_33	positive	colon	Sex-combined
15530_33	negative	colon	Sex-combined
15533_97	positive	colon	Sex-combined
15535_3	positive	colon	Sex-combined
15556_49	negative	colon	Sex-combined
15558_63	positive	colon	Sex-combined
15559_5	positive	colon	Sex-combined
15565_102	negative	colon	Sex-combined
15566_10	positive	colon	Sex-combined
15567_2	NA	colon	Sex-combined
15569_15	positive	colon	Sex-combined
15570_99	negative	colon	Sex-combined
15573_110	positive	colon	Sex-combined
15574_37	NA	colon	Sex-combined
15576_158	positive	colon	Sex-combined
15580_2	positive	colon	Sex-combined
15582_25	positive	colon	Sex-combined
15583_18	negative	colon	Sex-combined
15584_9	negative	colon	Sex-combined
15589_1	positive	colon	Sex-combined
15591_28	NA	colon	Sex-combined
15596_7	NA	colon	Sex-combined
15603_20	NA	colon	Sex-combined
15604_18	negative	colon	Sex-combined
15606_19	positive	colon	Sex-combined
15607_56	positive	colon	Sex-combined
15610_72	positive	colon	Sex-combined
15613_16	negative	colon	Sex-combined
15622_13	negative	colon	Sex-combined
15626_223	negative	colon	Sex-combined
15627_83	NA	colon	Sex-combined
15635_4	positive	colon	Sex-combined
15637_38	NA	colon	Sex-combined
15640_54	NA	colon	Sex-combined
15666_21	NA	colon	Sex-combined
15667_39	positive	colon	Sex-combined
15669_7	positive	colon	Sex-combined
15670_15	negative	colon	Sex-combined
15674_3	negative	colon	Sex-combined
15675_3	positive	colon	Sex-combined
15678_71	negative	colon	Sex-combined
15686_49	negative	colon	Sex-combined
15698_6	positive	colon	Sex-combined
16015_19	positive	colon	Sex-combined
16021_30	positive	colon	Sex-combined
16035_8	negative	colon	Sex-combined
16043_30	positive	colon	Sex-combined
16055_3	positive	colon	Sex-combined
16057_6	positive	colon	Sex-combined
16060_99	positive	colon	Sex-combined
16070_7	positive	colon	Sex-combined
16074_12	positive	colon	Sex-combined
16079_2	negative	colon	Sex-combined
16081_38	positive	colon	Sex-combined
16288_17	negative	colon	Sex-combined
16293_1	negative	colon	Sex-combined
16296_43	negative	colon	Sex-combined
16297_14	NA	colon	Sex-combined
16298_84	NA	colon	Sex-combined
16300_4	positive	colon	Sex-combined
16302_11	positive	colon	Sex-combined
16305_10	negative	colon	Sex-combined
16308_14	NA	colon	Sex-combined
16312_45	positive	colon	Sex-combined
16315_105	negative	colon	Sex-combined
16317_20	negative	colon	Sex-combined
16318_12	negative	colon	Sex-combined
16322_10	positive	colon	Sex-combined
16536_3	NA	colon	Sex-combined
16558_2	positive	colon	Sex-combined
16561_9	negative	colon	Sex-combined
16585_16	positive	colon	Sex-combined
16587_1	positive	colon	Sex-combined
16588_10	negative	colon	Sex-combined
16593_3	positive	colon	Sex-combined
16596_25	positive	colon	Sex-combined
16597_11	NA	colon	Sex-combined
16599_38	negative	colon	Sex-combined
16605_2	NA	colon	Sex-combined
16606_85	negative	colon	Sex-combined
16607_78	positive	colon	Sex-combined
16609_106	negative	colon	Sex-combined
16612_28	positive	colon	Sex-combined
16613_3	negative	colon	Sex-combined
16749_79	positive	colon	Sex-combined
16755_195	positive	colon	Sex-combined
16760_2	positive	colon	Sex-combined
16770_3	negative	colon	Sex-combined
16773_29	negative	colon	Sex-combined
16781_2	negative	colon	Sex-combined
16785_45	negative	colon	Sex-combined
16792_4	positive	colon	Sex-combined
16802_31	positive	colon	Sex-combined
16805_5	positive	colon	Sex-combined
16807_35	positive	colon	Sex-combined
16809_1	NA	colon	Sex-combined
16818_200	negative	colon	Sex-combined
16825_20	positive	colon	Sex-combined
16828_8	negative	colon	Sex-combined
16836_1	NA	colon	Sex-combined
16845_15	negative	colon	Sex-combined
16852_10	positive	colon	Sex-combined
16853_5	positive	colon	Sex-combined
16854_17	positive	colon	Sex-combined
16856_79	negative	colon	Sex-combined
16857_2	NA	colon	Sex-combined
16859_100	negative	colon	Sex-combined
16867_76	negative	colon	Sex-combined
16872_248	negative	colon	Sex-combined
16877_19	positive	colon	Sex-combined
16882_27	negative	colon	Sex-combined
16883_57	NA	colon	Sex-combined
16890_37	negative	colon	Sex-combined
16899_59	NA	colon	Sex-combined
16914_104	negative	colon	Sex-combined
16915_153	positive	colon	Sex-combined
16919_1	NA	colon	Sex-combined
16922_53	positive	colon	Sex-combined
16926_44	positive	colon	Sex-combined
16932_5	NA	colon	Sex-combined
17148_7	negative	colon	Sex-combined
17151_84	NA	colon	Sex-combined
17152_10	negative	colon	Sex-combined
17153_46	negative	colon	Sex-combined
17154_2	positive	colon	Sex-combined
17155_1	positive	colon	Sex-combined
17156_72	positive	colon	Sex-combined
17161_1	NA	colon	Sex-combined
17163_117	NA	colon	Sex-combined
17164_15	positive	colon	Sex-combined
17170_15	negative	colon	Sex-combined
17195_43	NA	colon	Sex-combined
17200_50	positive	colon	Sex-combined
17204_17	NA	colon	Sex-combined
17205_21	positive	colon	Sex-combined
17210_2	positive	colon	Sex-combined
17224_12	positive	colon	Sex-combined
17325_10	positive	colon	Sex-combined
17327_3	positive	colon	Sex-combined
17331_138	positive	colon	Sex-combined
17341_89	negative	colon	Sex-combined
17342_13	negative	colon	Sex-combined
17345_12	NA	colon	Sex-combined
17346_61	positive	colon	Sex-combined
17350_13	negative	colon	Sex-combined
17356_34	NA	colon	Sex-combined
17357_33	negative	colon	Sex-combined
17366_6	negative	colon	Sex-combined
17377_1	positive	colon	Sex-combined
17383_4	positive	colon	Sex-combined
17384_110	positive	colon	Sex-combined
17387_27	NA	colon	Sex-combined
17393_13	negative	colon	Sex-combined
17396_23	negative	colon	Sex-combined
17397_8	negative	colon	Sex-combined
17403_14	positive	colon	Sex-combined
17404_5	positive	colon	Sex-combined
17408_2	positive	colon	Sex-combined
17410_5	positive	colon	Sex-combined
17419_17	positive	colon	Sex-combined
17432_25	positive	colon	Sex-combined
17436_193	positive	colon	Sex-combined
17441_4	negative	colon	Sex-combined
17447_52	positive	colon	Sex-combined
17451_13	NA	colon	Sex-combined
17454_15	negative	colon	Sex-combined
17455_42	positive	colon	Sex-combined
17462_19	NA	colon	Sex-combined
17467_1	negative	colon	Sex-combined
17474_106	NA	colon	Sex-combined
17490_4	positive	colon	Sex-combined
17505_125	positive	colon	Sex-combined
17509_6	NA	colon	Sex-combined
17511_10	negative	colon	Sex-combined
17513_11	negative	colon	Sex-combined
17514_48	NA	colon	Sex-combined
17516_7	positive	colon	Sex-combined
17671_58	negative	colon	Sex-combined
17675_17	positive	colon	Sex-combined
17677_47	positive	colon	Sex-combined
17680_12	positive	colon	Sex-combined
17682_1	negative	colon	Sex-combined
17683_2	NA	colon	Sex-combined
17685_9	negative	colon	Sex-combined
17686_27	negative	colon	Sex-combined
17692_2	negative	colon	Sex-combined
17696_1	negative	colon	Sex-combined
17697_2	positive	colon	Sex-combined
17702_53	negative	colon	Sex-combined
17703_40	negative	colon	Sex-combined
17706_4	NA	colon	Sex-combined
17724_3	NA	colon	Sex-combined
17725_37	positive	colon	Sex-combined
17726_3	positive	colon	Sex-combined
17735_130	positive	colon	Sex-combined
17736_105	negative	colon	Sex-combined
17737_7	negative	colon	Sex-combined
17746_77	positive	colon	Sex-combined
17748_21	positive	colon	Sex-combined
17750_8	negative	colon	Sex-combined
17751_68	negative	colon	Sex-combined
17752_24	negative	colon	Sex-combined
17755_5	positive	colon	Sex-combined
17758_79	positive	colon	Sex-combined
17760_128	NA	colon	Sex-combined
17761_2	NA	colon	Sex-combined
17764_108	negative	colon	Sex-combined
17765_3	positive	colon	Sex-combined
17769_28	NA	colon	Sex-combined
17771_35	positive	colon	Sex-combined
17772_7	positive	colon	Sex-combined
17773_26	negative	colon	Sex-combined
17774_38	NA	colon	Sex-combined
17776_15	NA	colon	Sex-combined
17778_19	NA	colon	Sex-combined
17781_191	positive	colon	Sex-combined
17783_9	negative	colon	Sex-combined
17785_11	positive	colon	Sex-combined
17789_1	NA	colon	Sex-combined
17794_6	negative	colon	Sex-combined
17797_1	NA	colon	Sex-combined
17799_9	positive	colon	Sex-combined
17802_4	NA	colon	Sex-combined
17805_35	NA	colon	Sex-combined
17813_21	positive	colon	Sex-combined
17814_8	NA	colon	Sex-combined
17816_58	NA	colon	Sex-combined
17818_22	NA	colon	Sex-combined
17819_30	NA	colon	Sex-combined
17820_170	positive	colon	Sex-combined
17822_57	positive	colon	Sex-combined
17826_341	negative	colon	Sex-combined
17827_53	NA	colon	Sex-combined
17829_2	NA	colon	Sex-combined
17835_28	NA	colon	Sex-combined
17837_5	positive	colon	Sex-combined
17843_30	NA	colon	Sex-combined
17850_42	NA	colon	Sex-combined
17854_33	NA	colon	Sex-combined
17857_6	negative	colon	Sex-combined
18158_45	positive	colon	Sex-combined
18160_2	negative	colon	Sex-combined
18162_167	NA	colon	Sex-combined
18166_4	negative	colon	Sex-combined
18170_46	NA	colon	Sex-combined
18173_11	positive	colon	Sex-combined
18174_79	NA	colon	Sex-combined
18175_65	positive	colon	Sex-combined
18177_49	NA	colon	Sex-combined
18178_13	NA	colon	Sex-combined
18179_56	NA	colon	Sex-combined
18180_58	NA	colon	Sex-combined
18182_24	positive	colon	Sex-combined
18183_3	negative	colon	Sex-combined
18185_118	positive	colon	Sex-combined
18186_15	negative	colon	Sex-combined
18189_12	NA	colon	Sex-combined
18192_69	positive	colon	Sex-combined
18194_18	positive	colon	Sex-combined
18195_3	positive	colon	Sex-combined
18198_51	negative	colon	Sex-combined
18202_22	positive	colon	Sex-combined
18208_3	positive	colon	Sex-combined
18213_30	positive	colon	Sex-combined
18215_5	negative	colon	Sex-combined
18218_48	negative	colon	Sex-combined
18220_141	positive	colon	Sex-combined
18222_34	positive	colon	Sex-combined
18225_13	negative	colon	Sex-combined
18228_30	NA	colon	Sex-combined
18235_16	positive	colon	Sex-combined
18236_3	positive	colon	Sex-combined
18237_29	NA	colon	Sex-combined
18241_18	positive	colon	Sex-combined
18243_9	positive	colon	Sex-combined
18244_1	negative	colon	Sex-combined
18257_64	NA	colon	Sex-combined
18264_12	NA	colon	Sex-combined
18267_74	NA	colon	Sex-combined
18274_2	NA	colon	Sex-combined
18277_28	positive	colon	Sex-combined
18282_1	positive	colon	Sex-combined
18285_6	positive	colon	Sex-combined
18289_16	positive	colon	Sex-combined
18294_26	NA	colon	Sex-combined
18300_39	negative	colon	Sex-combined
18301_10	positive	colon	Sex-combined
18302_204	positive	colon	Sex-combined
18307_71	positive	colon	Sex-combined
18308_30	negative	colon	Sex-combined
18310_26	negative	colon	Sex-combined
18311_44	positive	colon	Sex-combined
18312_68	negative	colon	Sex-combined
18313_4	negative	colon	Sex-combined
18315_38	positive	colon	Sex-combined
18317_111	NA	colon	Sex-combined
18318_98	negative	colon	Sex-combined
18319_7	NA	colon	Sex-combined
18326_50	negative	colon	Sex-combined
18328_36	positive	colon	Sex-combined
18332_17	negative	colon	Sex-combined
18338_26	negative	colon	Sex-combined
18339_207	positive	colon	Sex-combined
18340_2	negative	colon	Sex-combined
18343_10	negative	colon	Sex-combined
18375_28	positive	colon	Sex-combined
18376_19	negative	colon	Sex-combined
18380_78	negative	colon	Sex-combined
18381_16	negative	colon	Sex-combined
18382_109	NA	colon	Sex-combined
18383_9	NA	colon	Sex-combined
18386_36	positive	colon	Sex-combined
18387_7	NA	colon	Sex-combined
18389_11	NA	colon	Sex-combined
18395_5	negative	colon	Sex-combined
18397_5	negative	colon	Sex-combined
18398_1	NA	colon	Sex-combined
18399_1	positive	colon	Sex-combined
18401_18	positive	colon	Sex-combined
18403_25	NA	colon	Sex-combined
18405_117	NA	colon	Sex-combined
18408_26	negative	colon	Sex-combined
18409_61	negative	colon	Sex-combined
18411_83	NA	colon	Sex-combined
18413_24	NA	colon	Sex-combined
18414_26	NA	colon	Sex-combined
18429_10	NA	colon	Sex-combined
18432_32	positive	colon	Sex-combined
18435_40	NA	colon	Sex-combined
18458_4	positive	colon	Sex-combined
18813_15	NA	colon	Sex-combined
18823_52	negative	colon	Sex-combined
18831_6	positive	colon	Sex-combined
18832_65	positive	colon	Sex-combined
18837_9	positive	colon	Sex-combined
18839_24	negative	colon	Sex-combined
18841_1	positive	colon	Sex-combined
18842_24	positive	colon	Sex-combined
18859_7	negative	colon	Sex-combined
18866_8	positive	colon	Sex-combined
18870_1	positive	colon	Sex-combined
18871_24	negative	colon	Sex-combined
18876_77	NA	colon	Sex-combined
18878_15	positive	colon	Sex-combined
18880_81	positive	colon	Sex-combined
18881_7	positive	colon	Sex-combined
18884_22	negative	colon	Sex-combined
18890_227	negative	colon	Sex-combined
18891_98	positive	colon	Sex-combined
18893_26	positive	colon	Sex-combined
18895_54	positive	colon	Sex-combined
18896_23	positive	colon	Sex-combined
18899_82	positive	colon	Sex-combined
18900_37	NA	colon	Sex-combined
18901_26	negative	colon	Sex-combined
18904_23	NA	colon	Sex-combined
18905_5	negative	colon	Sex-combined
18907_97	positive	colon	Sex-combined
18909_11	NA	colon	Sex-combined
18913_3	NA	colon	Sex-combined
18914_188	NA	colon	Sex-combined
18921_30	positive	colon	Sex-combined
18930_28	positive	colon	Sex-combined
18931_40	positive	colon	Sex-combined
18935_14	negative	colon	Sex-combined
18942_11	positive	colon	Sex-combined
18943_4	negative	colon	Sex-combined
18945_11	NA	colon	Sex-combined
19109_32	positive	colon	Sex-combined
19110_6	negative	colon	Sex-combined
19113_66	negative	colon	Sex-combined
19116_1	positive	colon	Sex-combined
19121_3	positive	colon	Sex-combined
19123_6	NA	colon	Sex-combined
19125_26	NA	colon	Sex-combined
19129_15	negative	colon	Sex-combined
19130_81	negative	colon	Sex-combined
19131_184	positive	colon	Sex-combined
19135_5	positive	colon	Sex-combined
19136_22	positive	colon	Sex-combined
19141_22	negative	colon	Sex-combined
19148_58	NA	colon	Sex-combined
19152_4	NA	colon	Sex-combined
19153_53	negative	colon	Sex-combined
19158_1	negative	colon	Sex-combined
19161_1	positive	colon	Sex-combined
19163_26	NA	colon	Sex-combined
19166_15	positive	colon	Sex-combined
19170_25	negative	colon	Sex-combined
19173_5	negative	colon	Sex-combined
19175_18	negative	colon	Sex-combined
19176_27	NA	colon	Sex-combined
19177_7	NA	colon	Sex-combined
19180_38	positive	colon	Sex-combined
19187_21	positive	colon	Sex-combined
19188_21	negative	colon	Sex-combined
19190_4	NA	colon	Sex-combined
19193_18	positive	colon	Sex-combined
19194_9	NA	colon	Sex-combined
19195_85	positive	colon	Sex-combined
19196_73	negative	colon	Sex-combined
19197_95	negative	colon	Sex-combined
19206_20	positive	colon	Sex-combined
19207_119	positive	colon	Sex-combined
19213_1	negative	colon	Sex-combined
19215_7	NA	colon	Sex-combined
19222_124	NA	colon	Sex-combined
19224_5	positive	colon	Sex-combined
19225_11	NA	colon	Sex-combined
19227_18	negative	colon	Sex-combined
19228_11	NA	colon	Sex-combined
19229_92	negative	colon	Sex-combined
19230_12	positive	colon	Sex-combined
19238_12	negative	colon	Sex-combined
19239_5	negative	colon	Sex-combined
19242_21	NA	colon	Sex-combined
19247_1	positive	colon	Sex-combined
19249_18	positive	colon	Sex-combined
19250_50	positive	colon	Sex-combined
19251_56	positive	colon	Sex-combined
19252_67	NA	colon	Sex-combined
19254_125	negative	colon	Sex-combined
19259_176	negative	colon	Sex-combined
19260_4	NA	colon	Sex-combined
19261_12	positive	colon	Sex-combined
19272_9	positive	colon	Sex-combined
19273_3	positive	colon	Sex-combined
19274_80	positive	colon	Sex-combined
19276_124	NA	colon	Sex-combined
19277_4	positive	colon	Sex-combined
19278_19	NA	colon	Sex-combined
19280_29	NA	colon	Sex-combined
19281_86	negative	colon	Sex-combined
19286_30	NA	colon	Sex-combined
19289_29	negative	colon	Sex-combined
19297_4	negative	colon	Sex-combined
19303_64	positive	colon	Sex-combined
19311_15	NA	colon	Sex-combined
19316_2	positive	colon	Sex-combined
19323_1	negative	colon	Sex-combined
19332_1	negative	colon	Sex-combined
19338_3	positive	colon	Sex-combined
19347_37	NA	colon	Sex-combined
19356_20	positive	colon	Sex-combined
19357_11	NA	colon	Sex-combined
19364_163	negative	colon	Sex-combined
19367_34	positive	colon	Sex-combined
19372_7	positive	colon	Sex-combined
19374_72	positive	colon	Sex-combined
19376_74	NA	colon	Sex-combined
19379_154	positive	colon	Sex-combined
19383_131	positive	colon	Sex-combined
19392_6	negative	colon	Sex-combined
19437_61	positive	colon	Sex-combined
19446_1	positive	colon	Sex-combined
19448_104	NA	colon	Sex-combined
19467_3	NA	colon	Sex-combined
19482_11	positive	colon	Sex-combined
19491_11	positive	colon	Sex-combined
19492_5	negative	colon	Sex-combined
19503_2	NA	colon	Sex-combined
19504_22	positive	colon	Sex-combined
19506_6	positive	colon	Sex-combined
19523_215	NA	colon	Sex-combined
19555_1	NA	colon	Sex-combined
19557_3	negative	colon	Sex-combined
19558_10	negative	colon	Sex-combined
19560_23	NA	colon	Sex-combined
19561_216	negative	colon	Sex-combined
19563_3	positive	colon	Sex-combined
19568_17	negative	colon	Sex-combined
19572_10	negative	colon	Sex-combined
19575_4	NA	colon	Sex-combined
19578_19	negative	colon	Sex-combined
19581_15	negative	colon	Sex-combined
19587_12	negative	colon	Sex-combined
19590_46	negative	colon	Sex-combined
19606_28	positive	colon	Sex-combined
19612_3	negative	colon	Sex-combined
19614_8	negative	colon	Sex-combined
19616_100	positive	colon	Sex-combined
19617_5	negative	colon	Sex-combined
19620_16	positive	colon	Sex-combined
19631_13	positive	colon	Sex-combined
19635_69	negative	colon	Sex-combined
19636_23	negative	colon	Sex-combined
19637_9	positive	colon	Sex-combined
19639_53	positive	colon	Sex-combined
2190_55	positive	colon	Sex-combined
2192_63	NA	colon	Sex-combined
2201_17	positive	colon	Sex-combined
2212_69	negative	colon	Sex-combined
2278_61	negative	colon	Sex-combined
2333_72	negative	colon	Sex-combined
2381_52	negative	colon	Sex-combined
2418_55	positive	colon	Sex-combined
2431_17	negative	colon	Sex-combined
2436_49	positive	colon	Sex-combined
2447_7	NA	colon	Sex-combined
2480_58	positive	colon	Sex-combined
2500_2	NA	colon	Sex-combined
2505_49	NA	colon	Sex-combined
2514_65	NA	colon	Sex-combined
2516_57	positive	colon	Sex-combined
2558_51	negative	colon	Sex-combined
2571_12	negative	colon	Sex-combined
2578_67	negative	colon	Sex-combined
2590_69	positive	colon	Sex-combined
2597_8	positive	colon	Sex-combined
2605_49	positive	colon	Sex-combined
2609_59	negative	colon	Sex-combined
2614_28	NA	colon	Sex-combined
2631_50	positive	colon	Sex-combined
2634_2	NA	colon	Sex-combined
2636_10	positive	colon	Sex-combined
2637_77	negative	colon	Sex-combined
2640_3	positive	colon	Sex-combined
2644_11	NA	colon	Sex-combined
2645_54	NA	colon	Sex-combined
2647_66	NA	colon	Sex-combined
2649_77	positive	colon	Sex-combined
2654_19	negative	colon	Sex-combined
2658_27	negative	colon	Sex-combined
2665_26	negative	colon	Sex-combined
2677_1	positive	colon	Sex-combined
2683_1	NA	colon	Sex-combined
2687_2	positive	colon	Sex-combined
2692_74	negative	colon	Sex-combined
2693_20	positive	colon	Sex-combined
2697_7	negative	colon	Sex-combined
2705_5	negative	colon	Sex-combined
2706_69	positive	colon	Sex-combined
2719_3	negative	colon	Sex-combined
2723_9	positive	colon	Sex-combined
2731_29	positive	colon	Sex-combined
2732_58	NA	colon	Sex-combined
2741_22	negative	colon	Sex-combined
2743_5	positive	colon	Sex-combined
2747_3	NA	colon	Sex-combined
2752_62	positive	colon	Sex-combined
2754_50	negative	colon	Sex-combined
2770_51	positive	colon	Sex-combined
2780_35	negative	colon	Sex-combined
2781_63	NA	colon	Sex-combined
2783_18	positive	colon	Sex-combined
2788_55	positive	colon	Sex-combined
2789_26	negative	colon	Sex-combined
2790_54	negative	colon	Sex-combined
2797_56	positive	colon	Sex-combined
2806_49	negative	colon	Sex-combined
2811_27	negative	colon	Sex-combined
2813_11	negative	colon	Sex-combined
2816_50	negative	colon	Sex-combined
2819_23	negative	colon	Sex-combined
2823_7	positive	colon	Sex-combined
2827_23	positive	colon	Sex-combined
2828_82	negative	colon	Sex-combined
2833_20	NA	colon	Sex-combined
2834_54	negative	colon	Sex-combined
2843_13	positive	colon	Sex-combined
2849_49	negative	colon	Sex-combined
2853_68	negative	colon	Sex-combined
2855_49	positive	colon	Sex-combined
2864_2	positive	colon	Sex-combined
2871_73	positive	colon	Sex-combined
2876_74	NA	colon	Sex-combined
2878_66	NA	colon	Sex-combined
2890_59	negative	colon	Sex-combined
2900_53	positive	colon	Sex-combined
2906_55	NA	colon	Sex-combined
2911_27	negative	colon	Sex-combined
2939_10	positive	colon	Sex-combined
2942_50	NA	colon	Sex-combined
2943_5	positive	colon	Sex-combined
2944_66	positive	colon	Sex-combined
2949_6	negative	colon	Sex-combined
2952_75	negative	colon	Sex-combined
2960_66	negative	colon	Sex-combined
2961_1	negative	colon	Sex-combined
2966_65	positive	colon	Sex-combined
2967_8	negative	colon	Sex-combined
2968_61	NA	colon	Sex-combined
2970_60	negative	colon	Sex-combined
2973_15	negative	colon	Sex-combined
2976_58	positive	colon	Sex-combined
2982_82	NA	colon	Sex-combined
2985_35	negative	colon	Sex-combined
2992_59	positive	colon	Sex-combined
2994_71	negative	colon	Sex-combined
3004_67	negative	colon	Sex-combined
3005_5	NA	colon	Sex-combined
3007_7	negative	colon	Sex-combined
3009_3	negative	colon	Sex-combined
3010_53	NA	colon	Sex-combined
3024_18	positive	colon	Sex-combined
3025_50	negative	colon	Sex-combined
3029_52	positive	colon	Sex-combined
3030_3	positive	colon	Sex-combined
3034_1	negative	colon	Sex-combined
3035_80	negative	colon	Sex-combined
3037_62	negative	colon	Sex-combined
3040_59	negative	colon	Sex-combined
3044_3	negative	colon	Sex-combined
3045_72	negative	colon	Sex-combined
3046_31	negative	colon	Sex-combined
3049_61	positive	colon	Sex-combined
3054_3	negative	colon	Sex-combined
3059_50	negative	colon	Sex-combined
3060_43	negative	colon	Sex-combined
3065_65	NA	colon	Sex-combined
3066_12	positive	colon	Sex-combined
3070_1	negative	colon	Sex-combined
3073_51	negative	colon	Sex-combined
3077_66	negative	colon	Sex-combined
3078_1	NA	colon	Sex-combined
3079_62	negative	colon	Sex-combined
3081_70	NA	colon	Sex-combined
3122_6	negative	colon	Sex-combined
3151_6	NA	colon	Sex-combined
3166_92	positive	colon	Sex-combined
3173_49	positive	colon	Sex-combined
3174_2	NA	colon	Sex-combined
3179_51	positive	colon	Sex-combined
3181_50	negative	colon	Sex-combined
3182_38	positive	colon	Sex-combined
3189_61	negative	colon	Sex-combined
3192_3	positive	colon	Sex-combined
3194_36	negative	colon	Sex-combined
3196_6	positive	colon	Sex-combined
3197_70	NA	colon	Sex-combined
3198_4	negative	colon	Sex-combined
3202_28	NA	colon	Sex-combined
3206_4	negative	colon	Sex-combined
3209_69	NA	colon	Sex-combined
3212_30	negative	colon	Sex-combined
3213_65	negative	colon	Sex-combined
3220_40	negative	colon	Sex-combined
3221_54	negative	colon	Sex-combined
3222_11	NA	colon	Sex-combined
3234_23	negative	colon	Sex-combined
3235_50	negative	colon	Sex-combined
3283_21	negative	colon	Sex-combined
3285_23	positive	colon	Sex-combined
3290_50	negative	colon	Sex-combined
3291_30	positive	colon	Sex-combined
3292_75	negative	colon	Sex-combined
3296_92	positive	colon	Sex-combined
3299_29	negative	colon	Sex-combined
3305_6	negative	colon	Sex-combined
3312_64	negative	colon	Sex-combined
3313_21	negative	colon	Sex-combined
3314_74	positive	colon	Sex-combined
3316_58	negative	colon	Sex-combined
3320_49	negative	colon	Sex-combined
3322_52	negative	colon	Sex-combined
3323_37	positive	colon	Sex-combined
3324_51	negative	colon	Sex-combined
3326_58	positive	colon	Sex-combined
3327_27	negative	colon	Sex-combined
3329_14	positive	colon	Sex-combined
3332_57	positive	colon	Sex-combined
3336_50	positive	colon	Sex-combined
3339_33	positive	colon	Sex-combined
3342_76	negative	colon	Sex-combined
3346_72	positive	colon	Sex-combined
3347_9	positive	colon	Sex-combined
3350_53	NA	colon	Sex-combined
3351_1	NA	colon	Sex-combined
3352_80	positive	colon	Sex-combined
3356_50	negative	colon	Sex-combined
3362_61	negative	colon	Sex-combined
3363_31	NA	colon	Sex-combined
3364_76	negative	colon	Sex-combined
3366_51	positive	colon	Sex-combined
3367_8	positive	colon	Sex-combined
3374_49	NA	colon	Sex-combined
3376_49	negative	colon	Sex-combined
3378_49	negative	colon	Sex-combined
3379_29	positive	colon	Sex-combined
3381_24	positive	colon	Sex-combined
3387_1	positive	colon	Sex-combined
3391_10	positive	colon	Sex-combined
3394_81	NA	colon	Sex-combined
3396_54	positive	colon	Sex-combined
3401_8	NA	colon	Sex-combined
3405_6	positive	colon	Sex-combined
3418_12	positive	colon	Sex-combined
3419_49	positive	colon	Sex-combined
3420_21	negative	colon	Sex-combined
3431_54	positive	colon	Sex-combined
3434_34	positive	colon	Sex-combined
3435_53	positive	colon	Sex-combined
3440_7	negative	colon	Sex-combined
3447_64	positive	colon	Sex-combined
3448_13	negative	colon	Sex-combined
3449_58	positive	colon	Sex-combined
3450_4	positive	colon	Sex-combined
3453_87	positive	colon	Sex-combined
3457_57	negative	colon	Sex-combined
3459_49	negative	colon	Sex-combined
3461_58	negative	colon	Sex-combined
3469_74	positive	colon	Sex-combined
3470_1	positive	colon	Sex-combined
3471_49	positive	colon	Sex-combined
3474_19	negative	colon	Sex-combined
3477_63	negative	colon	Sex-combined
3480_7	NA	colon	Sex-combined
3485_28	negative	colon	Sex-combined
3486_58	NA	colon	Sex-combined
3508_78	positive	colon	Sex-combined
3519_3	positive	colon	Sex-combined
3534_14	NA	colon	Sex-combined
3554_24	negative	colon	Sex-combined
3581_53	negative	colon	Sex-combined
3585_54	negative	colon	Sex-combined
3587_53	NA	colon	Sex-combined
3592_4	positive	colon	Sex-combined
3593_72	negative	colon	Sex-combined
3600_2	negative	colon	Sex-combined
3603_60	NA	colon	Sex-combined
3605_77	negative	colon	Sex-combined
3620_67	negative	colon	Sex-combined
3623_84	NA	colon	Sex-combined
3627_71	NA	colon	Sex-combined
3629_60	negative	colon	Sex-combined
3640_14	positive	colon	Sex-combined
3685_53	NA	colon	Sex-combined
3710_49	positive	colon	Sex-combined
3727_35	positive	colon	Sex-combined
3730_81	NA	colon	Sex-combined
3758_68	NA	colon	Sex-combined
3773_15	negative	colon	Sex-combined
3799_11	positive	colon	Sex-combined
3809_1	negative	colon	Sex-combined
3817_18	NA	colon	Sex-combined
3831_21	NA	colon	Sex-combined
3835_11	negative	colon	Sex-combined
3836_51	NA	colon	Sex-combined
3839_60	NA	colon	Sex-combined
3845_51	negative	colon	Sex-combined
3852_19	positive	colon	Sex-combined
3858_5	negative	colon	Sex-combined
3860_7	NA	colon	Sex-combined
3864_5	positive	colon	Sex-combined
3866_7	negative	colon	Sex-combined
3867_49	NA	colon	Sex-combined
3874_8	negative	colon	Sex-combined
3875_62	NA	colon	Sex-combined
3887_90	positive	colon	Sex-combined
3888_8	NA	colon	Sex-combined
3889_64	NA	colon	Sex-combined
3890_8	NA	colon	Sex-combined
3894_15	negative	colon	Sex-combined
3896_5	NA	colon	Sex-combined
3897_61	negative	colon	Sex-combined
3898_5	positive	colon	Sex-combined
3902_21	negative	colon	Sex-combined
4122_12	NA	colon	Sex-combined
