sequence_id	direction_group	outcome	group
4397_26	NA	distal	Sex-combined
4413_3	negative	distal	Sex-combined
4420_7	NA	distal	Sex-combined
4430_44	positive	distal	Sex-combined
4437_56	negative	distal	Sex-combined
4440_15	positive	distal	Sex-combined
4455_89	positive	distal	Sex-combined
4459_68	negative	distal	Sex-combined
4460_8	positive	distal	Sex-combined
4467_49	positive	distal	Sex-combined
4468_21	positive	distal	Sex-combined
4469_78	negative	distal	Sex-combined
4471_50	negative	distal	Sex-combined
4472_5	negative	distal	Sex-combined
4476_22	negative	distal	Sex-combined
4496_60	positive	distal	Sex-combined
4533_76	NA	distal	Sex-combined
4534_10	positive	distal	Sex-combined
4535_50	positive	distal	Sex-combined
4541_49	negative	distal	Sex-combined
4542_24	negative	distal	Sex-combined
4546_27	negative	distal	Sex-combined
4547_59	negative	distal	Sex-combined
4548_4	negative	distal	Sex-combined
4551_72	negative	distal	Sex-combined
4553_65	negative	distal	Sex-combined
4557_61	negative	distal	Sex-combined
4559_64	negative	distal	Sex-combined
4560_34	NA	distal	Sex-combined
4567_82	negative	distal	Sex-combined
4588_1	negative	distal	Sex-combined
4693_72	NA	distal	Sex-combined
4708_3	NA	distal	Sex-combined
4712_28	negative	distal	Sex-combined
4717_55	NA	distal	Sex-combined
4718_5	negative	distal	Sex-combined
4721_54	negative	distal	Sex-combined
4763_31	positive	distal	Sex-combined
4769_10	NA	distal	Sex-combined
4771_10	negative	distal	Sex-combined
4801_13	positive	distal	Sex-combined
4811_33	negative	distal	Sex-combined
4831_4	negative	distal	Sex-combined
4834_61	negative	distal	Sex-combined
4840_73	positive	distal	Sex-combined
4842_62	positive	distal	Sex-combined
4876_32	negative	distal	Sex-combined
4878_3	negative	distal	Sex-combined
4886_3	negative	distal	Sex-combined
4890_10	NA	distal	Sex-combined
4905_63	negative	distal	Sex-combined
4908_6	negative	distal	Sex-combined
4910_21	NA	distal	Sex-combined
4911_49	NA	distal	Sex-combined
4913_78	positive	distal	Sex-combined
4922_13	negative	distal	Sex-combined
4929_55	positive	distal	Sex-combined
4931_59	positive	distal	Sex-combined
4956_2	NA	distal	Sex-combined
4960_72	NA	distal	Sex-combined
4964_67	positive	distal	Sex-combined
4965_27	negative	distal	Sex-combined
4968_50	negative	distal	Sex-combined
4969_2	negative	distal	Sex-combined
4971_1	negative	distal	Sex-combined
4978_54	NA	distal	Sex-combined
4979_34	negative	distal	Sex-combined
4982_54	positive	distal	Sex-combined
4984_83	positive	distal	Sex-combined
4987_17	NA	distal	Sex-combined
4991_12	negative	distal	Sex-combined
4992_49	positive	distal	Sex-combined
4995_16	negative	distal	Sex-combined
4996_66	positive	distal	Sex-combined
5001_6	positive	distal	Sex-combined
5006_71	NA	distal	Sex-combined
5008_51	positive	distal	Sex-combined
5009_11	NA	distal	Sex-combined
5015_15	negative	distal	Sex-combined
5019_16	negative	distal	Sex-combined
5021_13	NA	distal	Sex-combined
5026_66	negative	distal	Sex-combined
5028_59	positive	distal	Sex-combined
5029_3	positive	distal	Sex-combined
5030_52	positive	distal	Sex-combined
5031_10	NA	distal	Sex-combined
5033_27	NA	distal	Sex-combined
5035_7	positive	distal	Sex-combined
5062_60	negative	distal	Sex-combined
5063_12	NA	distal	Sex-combined
5069_9	negative	distal	Sex-combined
5078_82	positive	distal	Sex-combined
5087_5	negative	distal	Sex-combined
5088_175	negative	distal	Sex-combined
5089_11	negative	distal	Sex-combined
5090_49	negative	distal	Sex-combined
5091_28	negative	distal	Sex-combined
5092_51	negative	distal	Sex-combined
5095_21	positive	distal	Sex-combined
5097_14	NA	distal	Sex-combined
5098_79	NA	distal	Sex-combined
5100_53	negative	distal	Sex-combined
5107_7	negative	distal	Sex-combined
5114_65	negative	distal	Sex-combined
5117_14	NA	distal	Sex-combined
5129_12	negative	distal	Sex-combined
5131_15	NA	distal	Sex-combined
5133_17	negative	distal	Sex-combined
5134_52	negative	distal	Sex-combined
5139_32	negative	distal	Sex-combined
5178_5	NA	distal	Sex-combined
5196_7	positive	distal	Sex-combined
5229_90	positive	distal	Sex-combined
5230_99	NA	distal	Sex-combined
5236_2	negative	distal	Sex-combined
5238_26	positive	distal	Sex-combined
5242_37	positive	distal	Sex-combined
5250_53	positive	distal	Sex-combined
5256_86	positive	distal	Sex-combined
5260_80	NA	distal	Sex-combined
5261_13	negative	distal	Sex-combined
5262_57	negative	distal	Sex-combined
5264_65	NA	distal	Sex-combined
5275_28	positive	distal	Sex-combined
5307_12	NA	distal	Sex-combined
5315_22	NA	distal	Sex-combined
5316_54	negative	distal	Sex-combined
5335_73	negative	distal	Sex-combined
5337_64	negative	distal	Sex-combined
5339_49	NA	distal	Sex-combined
5340_24	negative	distal	Sex-combined
5350_14	negative	distal	Sex-combined
5352_11	NA	distal	Sex-combined
5353_89	negative	distal	Sex-combined
5355_69	NA	distal	Sex-combined
5357_60	negative	distal	Sex-combined
5358_3	positive	distal	Sex-combined
5359_65	negative	distal	Sex-combined
5360_9	NA	distal	Sex-combined
5363_51	negative	distal	Sex-combined
5364_7	negative	distal	Sex-combined
5400_52	negative	distal	Sex-combined
5412_53	positive	distal	Sex-combined
5440_26	positive	distal	Sex-combined
5443_62	negative	distal	Sex-combined
5451_1	negative	distal	Sex-combined
5459_33	negative	distal	Sex-combined
5460_60	positive	distal	Sex-combined
5463_22	negative	distal	Sex-combined
5464_52	NA	distal	Sex-combined
5465_32	positive	distal	Sex-combined
5467_15	NA	distal	Sex-combined
5468_67	NA	distal	Sex-combined
5475_10	NA	distal	Sex-combined
5483_1	positive	distal	Sex-combined
5484_63	positive	distal	Sex-combined
5487_7	negative	distal	Sex-combined
5490_53	NA	distal	Sex-combined
5493_17	NA	distal	Sex-combined
5526_53	NA	distal	Sex-combined
5534_49	NA	distal	Sex-combined
5586_66	negative	distal	Sex-combined
5590_11	NA	distal	Sex-combined
5593_11	positive	distal	Sex-combined
5599_88	NA	distal	Sex-combined
5601_2	negative	distal	Sex-combined
5605_77	NA	distal	Sex-combined
5609_92	NA	distal	Sex-combined
5611_56	NA	distal	Sex-combined
5612_16	NA	distal	Sex-combined
5615_62	NA	distal	Sex-combined
5618_50	positive	distal	Sex-combined
5620_13	positive	distal	Sex-combined
5621_64	negative	distal	Sex-combined
5626_20	negative	distal	Sex-combined
5627_53	positive	distal	Sex-combined
5628_21	negative	distal	Sex-combined
5630_48	negative	distal	Sex-combined
5632_6	positive	distal	Sex-combined
5634_39	positive	distal	Sex-combined
5636_10	negative	distal	Sex-combined
5638_23	positive	distal	Sex-combined
5639_49	negative	distal	Sex-combined
5643_2	positive	distal	Sex-combined
5648_28	negative	distal	Sex-combined
5656_53	NA	distal	Sex-combined
5657_28	negative	distal	Sex-combined
5658_64	negative	distal	Sex-combined
5663_18	negative	distal	Sex-combined
5664_57	negative	distal	Sex-combined
5669_26	NA	distal	Sex-combined
5671_1	positive	distal	Sex-combined
5676_54	negative	distal	Sex-combined
5679_16	NA	distal	Sex-combined
5688_65	positive	distal	Sex-combined
5698_60	positive	distal	Sex-combined
5701_81	negative	distal	Sex-combined
5703_26	negative	distal	Sex-combined
5704_74	negative	distal	Sex-combined
5713_9	negative	distal	Sex-combined
5716_49	negative	distal	Sex-combined
5719_66	NA	distal	Sex-combined
5724_58	NA	distal	Sex-combined
5727_35	NA	distal	Sex-combined
5731_1	negative	distal	Sex-combined
5735_54	positive	distal	Sex-combined
5742_14	negative	distal	Sex-combined
5745_64	negative	distal	Sex-combined
5749_53	positive	distal	Sex-combined
5752_63	NA	distal	Sex-combined
5755_29	NA	distal	Sex-combined
5756_66	NA	distal	Sex-combined
5762_35	negative	distal	Sex-combined
5763_67	negative	distal	Sex-combined
5764_4	NA	distal	Sex-combined
5765_53	NA	distal	Sex-combined
5792_8	NA	distal	Sex-combined
5798_3	negative	distal	Sex-combined
5803_24	NA	distal	Sex-combined
5825_49	positive	distal	Sex-combined
5834_18	negative	distal	Sex-combined
5837_49	negative	distal	Sex-combined
5852_6	negative	distal	Sex-combined
5867_60	negative	distal	Sex-combined
5870_23	NA	distal	Sex-combined
5879_51	NA	distal	Sex-combined
5897_58	NA	distal	Sex-combined
5900_11	NA	distal	Sex-combined
5909_51	NA	distal	Sex-combined
5915_58	NA	distal	Sex-combined
5918_5	negative	distal	Sex-combined
5927_4	negative	distal	Sex-combined
5936_53	NA	distal	Sex-combined
5939_42	negative	distal	Sex-combined
5954_62	negative	distal	Sex-combined
5957_30	negative	distal	Sex-combined
5963_9	negative	distal	Sex-combined
6020_52	negative	distal	Sex-combined
6039_24	negative	distal	Sex-combined
6060_2	negative	distal	Sex-combined
6081_52	negative	distal	Sex-combined
6086_15	positive	distal	Sex-combined
6119_14	NA	distal	Sex-combined
6123_69	positive	distal	Sex-combined
6151_18	negative	distal	Sex-combined
6207_10	negative	distal	Sex-combined
6213_10	positive	distal	Sex-combined
6223_5	positive	distal	Sex-combined
6226_69	NA	distal	Sex-combined
6227_1	positive	distal	Sex-combined
6228_58	NA	distal	Sex-combined
6237_11	negative	distal	Sex-combined
6240_70	NA	distal	Sex-combined
6247_9	negative	distal	Sex-combined
6273_58	negative	distal	Sex-combined
6276_16	positive	distal	Sex-combined
6283_60	negative	distal	Sex-combined
6284_7	NA	distal	Sex-combined
6285_71	positive	distal	Sex-combined
6291_55	negative	distal	Sex-combined
6296_36	NA	distal	Sex-combined
6304_8	positive	distal	Sex-combined
6315_58	NA	distal	Sex-combined
6321_65	positive	distal	Sex-combined
6324_11	positive	distal	Sex-combined
6326_20	negative	distal	Sex-combined
6350_43	NA	distal	Sex-combined
6354_13	negative	distal	Sex-combined
6357_83	NA	distal	Sex-combined
6359_50	negative	distal	Sex-combined
6360_7	NA	distal	Sex-combined
6367_66	positive	distal	Sex-combined
6368_9	positive	distal	Sex-combined
6369_82	positive	distal	Sex-combined
6371_50	positive	distal	Sex-combined
6372_7	positive	distal	Sex-combined
6373_54	negative	distal	Sex-combined
6375_75	negative	distal	Sex-combined
6378_2	positive	distal	Sex-combined
6379_62	negative	distal	Sex-combined
6380_23	negative	distal	Sex-combined
6382_17	positive	distal	Sex-combined
6383_90	negative	distal	Sex-combined
6385_63	negative	distal	Sex-combined
6388_21	positive	distal	Sex-combined
6390_18	positive	distal	Sex-combined
6392_7	positive	distal	Sex-combined
6402_8	negative	distal	Sex-combined
6404_20	negative	distal	Sex-combined
6407_63	NA	distal	Sex-combined
6409_57	negative	distal	Sex-combined
6411_58	positive	distal	Sex-combined
6415_90	positive	distal	Sex-combined
6416_8	positive	distal	Sex-combined
6421_52	negative	distal	Sex-combined
6431_68	negative	distal	Sex-combined
6434_18	NA	distal	Sex-combined
6439_59	positive	distal	Sex-combined
6441_62	NA	distal	Sex-combined
6442_6	positive	distal	Sex-combined
6444_15	negative	distal	Sex-combined
6453_70	negative	distal	Sex-combined
6454_38	NA	distal	Sex-combined
6455_52	positive	distal	Sex-combined
6457_50	positive	distal	Sex-combined
6458_6	positive	distal	Sex-combined
6461_54	negative	distal	Sex-combined
6463_59	negative	distal	Sex-combined
6464_40	NA	distal	Sex-combined
6467_65	positive	distal	Sex-combined
6470_19	negative	distal	Sex-combined
6485_59	positive	distal	Sex-combined
6491_59	NA	distal	Sex-combined
6493_9	NA	distal	Sex-combined
6494_60	NA	distal	Sex-combined
6496_60	negative	distal	Sex-combined
6497_10	NA	distal	Sex-combined
6507_16	positive	distal	Sex-combined
6511_17	NA	distal	Sex-combined
6517_14	NA	distal	Sex-combined
6520_87	positive	distal	Sex-combined
6521_35	positive	distal	Sex-combined
6525_17	negative	distal	Sex-combined
6527_1	negative	distal	Sex-combined
6528_95	negative	distal	Sex-combined
6530_63	positive	distal	Sex-combined
6533_20	NA	distal	Sex-combined
6536_54	negative	distal	Sex-combined
6538_90	negative	distal	Sex-combined
6545_58	negative	distal	Sex-combined
6555_58	positive	distal	Sex-combined
6556_5	negative	distal	Sex-combined
6558_5	negative	distal	Sex-combined
6572_10	positive	distal	Sex-combined
6574_11	positive	distal	Sex-combined
6576_1	negative	distal	Sex-combined
6577_64	negative	distal	Sex-combined
6578_29	NA	distal	Sex-combined
6586_19	negative	distal	Sex-combined
6594_64	negative	distal	Sex-combined
6597_24	positive	distal	Sex-combined
6599_5	NA	distal	Sex-combined
6603_18	positive	distal	Sex-combined
6604_59	negative	distal	Sex-combined
6605_17	negative	distal	Sex-combined
6609_22	NA	distal	Sex-combined
6611_8	negative	distal	Sex-combined
6620_82	negative	distal	Sex-combined
6621_10	negative	distal	Sex-combined
6624_94	negative	distal	Sex-combined
6626_81	positive	distal	Sex-combined
6627_25	positive	distal	Sex-combined
6631_17	NA	distal	Sex-combined
6641_60	NA	distal	Sex-combined
6647_55	NA	distal	Sex-combined
6653_58	negative	distal	Sex-combined
6706_18	NA	distal	Sex-combined
6715_63	positive	distal	Sex-combined
6895_1	positive	distal	Sex-combined
6896_3	negative	distal	Sex-combined
6899_37	NA	distal	Sex-combined
6900_30	NA	distal	Sex-combined
6918_183	positive	distal	Sex-combined
6919_3	positive	distal	Sex-combined
6920_1	negative	distal	Sex-combined
6925_26	NA	distal	Sex-combined
6927_7	positive	distal	Sex-combined
6929_10	NA	distal	Sex-combined
6930_95	negative	distal	Sex-combined
6936_7	NA	distal	Sex-combined
6938_21	NA	distal	Sex-combined
6941_11	positive	distal	Sex-combined
6947_4	negative	distal	Sex-combined
6962_5	positive	distal	Sex-combined
6965_19	negative	distal	Sex-combined
6966_144	NA	distal	Sex-combined
6969_14	negative	distal	Sex-combined
6984_6	positive	distal	Sex-combined
6986_17	negative	distal	Sex-combined
6997_32	negative	distal	Sex-combined
6998_106	positive	distal	Sex-combined
7006_4	NA	distal	Sex-combined
7007_24	NA	distal	Sex-combined
7011_8	negative	distal	Sex-combined
7015_8	positive	distal	Sex-combined
7016_12	NA	distal	Sex-combined
7045_4	negative	distal	Sex-combined
7048_4	negative	distal	Sex-combined
7054_87	negative	distal	Sex-combined
7060_2	NA	distal	Sex-combined
7064_2	negative	distal	Sex-combined
7065_1	NA	distal	Sex-combined
7070_25	NA	distal	Sex-combined
7071_23	positive	distal	Sex-combined
7076_17	negative	distal	Sex-combined
7082_2	NA	distal	Sex-combined
7083_74	positive	distal	Sex-combined
7089_42	positive	distal	Sex-combined
7090_17	positive	distal	Sex-combined
7096_30	positive	distal	Sex-combined
7110_2	positive	distal	Sex-combined
7117_21	negative	distal	Sex-combined
7127_3	negative	distal	Sex-combined
7128_9	positive	distal	Sex-combined
7132_55	NA	distal	Sex-combined
7139_14	NA	distal	Sex-combined
7142_5	negative	distal	Sex-combined
7143_9	NA	distal	Sex-combined
7145_1	negative	distal	Sex-combined
7146_16	negative	distal	Sex-combined
7147_35	NA	distal	Sex-combined
7148_42	NA	distal	Sex-combined
7153_66	NA	distal	Sex-combined
7154_92	negative	distal	Sex-combined
7156_2	negative	distal	Sex-combined
7161_25	positive	distal	Sex-combined
7167_102	NA	distal	Sex-combined
7173_141	positive	distal	Sex-combined
7178_59	positive	distal	Sex-combined
7189_55	NA	distal	Sex-combined
7191_32	NA	distal	Sex-combined
7192_37	negative	distal	Sex-combined
7193_98	negative	distal	Sex-combined
7194_36	negative	distal	Sex-combined
7197_2	NA	distal	Sex-combined
7199_3	NA	distal	Sex-combined
7203_125	negative	distal	Sex-combined
7208_60	negative	distal	Sex-combined
7215_18	NA	distal	Sex-combined
7223_60	positive	distal	Sex-combined
7224_11	negative	distal	Sex-combined
7225_51	NA	distal	Sex-combined
7227_75	positive	distal	Sex-combined
7228_2	negative	distal	Sex-combined
7231_37	NA	distal	Sex-combined
7234_12	NA	distal	Sex-combined
7244_16	positive	distal	Sex-combined
7246_4	NA	distal	Sex-combined
7247_1	negative	distal	Sex-combined
7249_307	negative	distal	Sex-combined
7253_6	NA	distal	Sex-combined
7257_18	NA	distal	Sex-combined
7262_191	NA	distal	Sex-combined
7266_4	positive	distal	Sex-combined
7267_2	negative	distal	Sex-combined
7551_33	negative	distal	Sex-combined
7625_27	NA	distal	Sex-combined
7628_40	positive	distal	Sex-combined
7713_102	positive	distal	Sex-combined
7737_76	NA	distal	Sex-combined
7738_299	positive	distal	Sex-combined
7740_33	NA	distal	Sex-combined
7745_3	negative	distal	Sex-combined
7751_121	negative	distal	Sex-combined
7757_5	negative	distal	Sex-combined
7761_125	positive	distal	Sex-combined
7762_30	negative	distal	Sex-combined
7766_25	negative	distal	Sex-combined
7769_29	positive	distal	Sex-combined
7773_20	negative	distal	Sex-combined
7779_86	positive	distal	Sex-combined
7782_34	NA	distal	Sex-combined
7785_1	NA	distal	Sex-combined
7789_182	negative	distal	Sex-combined
7790_21	NA	distal	Sex-combined
7792_58	NA	distal	Sex-combined
7795_14	positive	distal	Sex-combined
7796_10	positive	distal	Sex-combined
7797_11	NA	distal	Sex-combined
7805_52	negative	distal	Sex-combined
7806_33	negative	distal	Sex-combined
7808_5	negative	distal	Sex-combined
7815_49	NA	distal	Sex-combined
7821_6	negative	distal	Sex-combined
7827_20	NA	distal	Sex-combined
7853_19	NA	distal	Sex-combined
7854_38	positive	distal	Sex-combined
7856_51	positive	distal	Sex-combined
7857_22	positive	distal	Sex-combined
7860_9	positive	distal	Sex-combined
7861_9	positive	distal	Sex-combined
7863_50	negative	distal	Sex-combined
7864_3	negative	distal	Sex-combined
7871_16	negative	distal	Sex-combined
7875_86	negative	distal	Sex-combined
7880_9	negative	distal	Sex-combined
7881_244	negative	distal	Sex-combined
7891_45	negative	distal	Sex-combined
7892_132	NA	distal	Sex-combined
7894_155	NA	distal	Sex-combined
7895_108	negative	distal	Sex-combined
7897_75	positive	distal	Sex-combined
7916_10	negative	distal	Sex-combined
7917_17	negative	distal	Sex-combined
7918_114	negative	distal	Sex-combined
7923_41	negative	distal	Sex-combined
7924_7	NA	distal	Sex-combined
7926_13	positive	distal	Sex-combined
7928_183	positive	distal	Sex-combined
7933_75	positive	distal	Sex-combined
7939_1	NA	distal	Sex-combined
7945_10	negative	distal	Sex-combined
7948_129	positive	distal	Sex-combined
7950_142	negative	distal	Sex-combined
7952_2	NA	distal	Sex-combined
7953_20	positive	distal	Sex-combined
7956_11	positive	distal	Sex-combined
7959_34	negative	distal	Sex-combined
7960_53	negative	distal	Sex-combined
7980_72	negative	distal	Sex-combined
7989_5	positive	distal	Sex-combined
7994_41	negative	distal	Sex-combined
7995_16	NA	distal	Sex-combined
7997_118	NA	distal	Sex-combined
7999_23	negative	distal	Sex-combined
8000_17	positive	distal	Sex-combined
8005_1	negative	distal	Sex-combined
8007_19	positive	distal	Sex-combined
8016_19	negative	distal	Sex-combined
8018_43	negative	distal	Sex-combined
8024_64	positive	distal	Sex-combined
8028_22	negative	distal	Sex-combined
8033_1	NA	distal	Sex-combined
8035_6	negative	distal	Sex-combined
8036_75	NA	distal	Sex-combined
8039_41	negative	distal	Sex-combined
8040_9	NA	distal	Sex-combined
8042_88	negative	distal	Sex-combined
8043_153	negative	distal	Sex-combined
8046_9	NA	distal	Sex-combined
8053_16	NA	distal	Sex-combined
8055_33	negative	distal	Sex-combined
8064_125	NA	distal	Sex-combined
8065_245	NA	distal	Sex-combined
8066_38	NA	distal	Sex-combined
8067_21	NA	distal	Sex-combined
8068_43	negative	distal	Sex-combined
8069_85	positive	distal	Sex-combined
8070_88	NA	distal	Sex-combined
8076_4	NA	distal	Sex-combined
8089_173	NA	distal	Sex-combined
8094_20	NA	distal	Sex-combined
8099_42	positive	distal	Sex-combined
8102_239	NA	distal	Sex-combined
8106_15	NA	distal	Sex-combined
8220_15	positive	distal	Sex-combined
8221_19	NA	distal	Sex-combined
8231_122	negative	distal	Sex-combined
8235_48	negative	distal	Sex-combined
8244_16	negative	distal	Sex-combined
8245_27	positive	distal	Sex-combined
8248_222	positive	distal	Sex-combined
8249_124	NA	distal	Sex-combined
8252_2	negative	distal	Sex-combined
8253_2	NA	distal	Sex-combined
8255_34	negative	distal	Sex-combined
8269_327	negative	distal	Sex-combined
8275_31	negative	distal	Sex-combined
8288_27	positive	distal	Sex-combined
8296_117	negative	distal	Sex-combined
8298_8	positive	distal	Sex-combined
8304_50	positive	distal	Sex-combined
8305_18	negative	distal	Sex-combined
8306_54	negative	distal	Sex-combined
8307_47	NA	distal	Sex-combined
8309_12	negative	distal	Sex-combined
8310_6	NA	distal	Sex-combined
8315_5	NA	distal	Sex-combined
8318_13	negative	distal	Sex-combined
8323_163	negative	distal	Sex-combined
8326_63	positive	distal	Sex-combined
8334_65	negative	distal	Sex-combined
8337_65	negative	distal	Sex-combined
8340_9	NA	distal	Sex-combined
8345_27	positive	distal	Sex-combined
8346_9	positive	distal	Sex-combined
8347_222	NA	distal	Sex-combined
8356_88	negative	distal	Sex-combined
8357_43	NA	distal	Sex-combined
8363_18	positive	distal	Sex-combined
8366_19	negative	distal	Sex-combined
8367_142	NA	distal	Sex-combined
8368_102	negative	distal	Sex-combined
8369_102	NA	distal	Sex-combined
8372_29	NA	distal	Sex-combined
8374_5	positive	distal	Sex-combined
8376_25	negative	distal	Sex-combined
8380_244	negative	distal	Sex-combined
8382_47	positive	distal	Sex-combined
8383_20	NA	distal	Sex-combined
8386_11	NA	distal	Sex-combined
8390_25	negative	distal	Sex-combined
8394_56	NA	distal	Sex-combined
8396_42	NA	distal	Sex-combined
8397_147	positive	distal	Sex-combined
8398_277	positive	distal	Sex-combined
8400_74	negative	distal	Sex-combined
8404_102	NA	distal	Sex-combined
8409_3	NA	distal	Sex-combined
8427_118	positive	distal	Sex-combined
8429_16	negative	distal	Sex-combined
8450_36	NA	distal	Sex-combined
8464_31	negative	distal	Sex-combined
8465_52	positive	distal	Sex-combined
8476_11	negative	distal	Sex-combined
8480_29	negative	distal	Sex-combined
8485_7	NA	distal	Sex-combined
8520_8	NA	distal	Sex-combined
8535_102	NA	distal	Sex-combined
8556_5	NA	distal	Sex-combined
8565_160	NA	distal	Sex-combined
8589_13	positive	distal	Sex-combined
8601_167	NA	distal	Sex-combined
8631_13	positive	distal	Sex-combined
8633_18	negative	distal	Sex-combined
8635_283	negative	distal	Sex-combined
8646_61	negative	distal	Sex-combined
8654_13	negative	distal	Sex-combined
8660_5	positive	distal	Sex-combined
8671_378	negative	distal	Sex-combined
8687_26	NA	distal	Sex-combined
8697_38	positive	distal	Sex-combined
8699_43	negative	distal	Sex-combined
8700_325	negative	distal	Sex-combined
8748_45	NA	distal	Sex-combined
8749_194	NA	distal	Sex-combined
8754_5	negative	distal	Sex-combined
8758_2	NA	distal	Sex-combined
8759_29	positive	distal	Sex-combined
8768_4	NA	distal	Sex-combined
8773_172	negative	distal	Sex-combined
8780_2	negative	distal	Sex-combined
8785_1	negative	distal	Sex-combined
8786_6	positive	distal	Sex-combined
8794_13	positive	distal	Sex-combined
8800_14	NA	distal	Sex-combined
8803_61	NA	distal	Sex-combined
8804_39	NA	distal	Sex-combined
8807_13	NA	distal	Sex-combined
8814_33	positive	distal	Sex-combined
8815_1	negative	distal	Sex-combined
8825_4	negative	distal	Sex-combined
8828_21	NA	distal	Sex-combined
8833_20	negative	distal	Sex-combined
8837_8	NA	distal	Sex-combined
8838_10	NA	distal	Sex-combined
8840_61	positive	distal	Sex-combined
8841_65	positive	distal	Sex-combined
8843_34	negative	distal	Sex-combined
8850_5	NA	distal	Sex-combined
8852_10	negative	distal	Sex-combined
8858_21	NA	distal	Sex-combined
8859_51	negative	distal	Sex-combined
8864_59	NA	distal	Sex-combined
8866_53	positive	distal	Sex-combined
8876_51	negative	distal	Sex-combined
8877_22	negative	distal	Sex-combined
8885_6	positive	distal	Sex-combined
8894_80	positive	distal	Sex-combined
8900_28	negative	distal	Sex-combined
8905_20	negative	distal	Sex-combined
8908_14	negative	distal	Sex-combined
8913_22	positive	distal	Sex-combined
8921_139	NA	distal	Sex-combined
8924_55	NA	distal	Sex-combined
8925_25	positive	distal	Sex-combined
8935_22	NA	distal	Sex-combined
8945_7	negative	distal	Sex-combined
8946_38	negative	distal	Sex-combined
8951_162	negative	distal	Sex-combined
8954_30	positive	distal	Sex-combined
8955_60	negative	distal	Sex-combined
8956_96	negative	distal	Sex-combined
8958_51	positive	distal	Sex-combined
8959_61	negative	distal	Sex-combined
8960_3	negative	distal	Sex-combined
8962_48	negative	distal	Sex-combined
8963_8	positive	distal	Sex-combined
8967_6	negative	distal	Sex-combined
8969_49	negative	distal	Sex-combined
8971_9	positive	distal	Sex-combined
8973_23	negative	distal	Sex-combined
8992_1	positive	distal	Sex-combined
8993_151	negative	distal	Sex-combined
8998_15	NA	distal	Sex-combined
8999_19	negative	distal	Sex-combined
9002_36	negative	distal	Sex-combined
9004_24	positive	distal	Sex-combined
9005_16	positive	distal	Sex-combined
9008_6	negative	distal	Sex-combined
9012_1	NA	distal	Sex-combined
9015_1	negative	distal	Sex-combined
9017_58	negative	distal	Sex-combined
9018_38	negative	distal	Sex-combined
9021_1	negative	distal	Sex-combined
9030_56	NA	distal	Sex-combined
9040_144	NA	distal	Sex-combined
9044_1	negative	distal	Sex-combined
9045_3	NA	distal	Sex-combined
9050_170	NA	distal	Sex-combined
9061_3	negative	distal	Sex-combined
9064_12	positive	distal	Sex-combined
9068_17	negative	distal	Sex-combined
9075_121	NA	distal	Sex-combined
9078_207	positive	distal	Sex-combined
9082_25	negative	distal	Sex-combined
9087_8	positive	distal	Sex-combined
9092_33	negative	distal	Sex-combined
9095_5	negative	distal	Sex-combined
9100_32	negative	distal	Sex-combined
9102_28	negative	distal	Sex-combined
9107_59	NA	distal	Sex-combined
9110_2	NA	distal	Sex-combined
9111_40	negative	distal	Sex-combined
9115_78	negative	distal	Sex-combined
9116_28	negative	distal	Sex-combined
9118_7	negative	distal	Sex-combined
9123_18	NA	distal	Sex-combined
9125_23	NA	distal	Sex-combined
9126_171	negative	distal	Sex-combined
9127_4	NA	distal	Sex-combined
9168_31	negative	distal	Sex-combined
9171_11	NA	distal	Sex-combined
9172_69	positive	distal	Sex-combined
9175_48	positive	distal	Sex-combined
9177_6	positive	distal	Sex-combined
9183_7	negative	distal	Sex-combined
9187_2	positive	distal	Sex-combined
9188_119	negative	distal	Sex-combined
9191_8	negative	distal	Sex-combined
9199_6	positive	distal	Sex-combined
9204_33	negative	distal	Sex-combined
9207_60	positive	distal	Sex-combined
9215_117	positive	distal	Sex-combined
9216_100	positive	distal	Sex-combined
9220_7	NA	distal	Sex-combined
9229_9	positive	distal	Sex-combined
9231_23	negative	distal	Sex-combined
9233_71	negative	distal	Sex-combined
9235_3	negative	distal	Sex-combined
9237_54	positive	distal	Sex-combined
9243_10	negative	distal	Sex-combined
9244_27	negative	distal	Sex-combined
9251_28	negative	distal	Sex-combined
9253_52	negative	distal	Sex-combined
9254_18	negative	distal	Sex-combined
9255_5	NA	distal	Sex-combined
9256_78	positive	distal	Sex-combined
9263_57	positive	distal	Sex-combined
9266_1	positive	distal	Sex-combined
9267_2	negative	distal	Sex-combined
9276_7	negative	distal	Sex-combined
9287_6	NA	distal	Sex-combined
9288_7	negative	distal	Sex-combined
9290_8	NA	distal	Sex-combined
9294_45	negative	distal	Sex-combined
9297_12	positive	distal	Sex-combined
9306_7	NA	distal	Sex-combined
9312_8	negative	distal	Sex-combined
9314_9	negative	distal	Sex-combined
9316_67	positive	distal	Sex-combined
9317_4	negative	distal	Sex-combined
9319_59	NA	distal	Sex-combined
9321_400	negative	distal	Sex-combined
9329_28	positive	distal	Sex-combined
9332_6	NA	distal	Sex-combined
9333_59	negative	distal	Sex-combined
9343_16	negative	distal	Sex-combined
9345_436	negative	distal	Sex-combined
9348_1	positive	distal	Sex-combined
9357_4	negative	distal	Sex-combined
9363_11	NA	distal	Sex-combined
9365_91	negative	distal	Sex-combined
9370_69	negative	distal	Sex-combined
9372_157	negative	distal	Sex-combined
9384_17	positive	distal	Sex-combined
