sequence_id	direction_group	outcome	group
15566_10	positive	proximal	Male
15567_2	NA	proximal	Male
15569_15	positive	proximal	Male
15570_99	negative	proximal	Male
15574_37	NA	proximal	Male
15576_158	positive	proximal	Male
15579_26	negative	proximal	Male
15580_2	positive	proximal	Male
15582_25	positive	proximal	Male
15583_18	positive	proximal	Male
15584_9	negative	proximal	Male
15591_28	NA	proximal	Male
15596_7	NA	proximal	Male
15602_43	positive	proximal	Male
15603_20	NA	proximal	Male
15604_18	negative	proximal	Male
15606_19	negative	proximal	Male
15610_72	negative	proximal	Male
15615_8	negative	proximal	Male
15620_4	positive	proximal	Male
15622_13	negative	proximal	Male
15626_223	negative	proximal	Male
15627_83	NA	proximal	Male
15633_6	negative	proximal	Male
15634_139	negative	proximal	Male
15637_38	NA	proximal	Male
15640_54	NA	proximal	Male
15644_1	negative	proximal	Male
15653_9	positive	proximal	Male
15666_21	NA	proximal	Male
15667_39	positive	proximal	Male
15668_19	negative	proximal	Male
15669_7	positive	proximal	Male
15670_15	negative	proximal	Male
15674_3	negative	proximal	Male
15675_3	negative	proximal	Male
15686_49	negative	proximal	Male
15688_30	negative	proximal	Male
15692_300	negative	proximal	Male
15698_6	negative	proximal	Male
16021_30	negative	proximal	Male
16035_8	negative	proximal	Male
16043_30	negative	proximal	Male
16049_43	negative	proximal	Male
16055_3	positive	proximal	Male
16057_6	positive	proximal	Male
16060_99	positive	proximal	Male
16074_12	positive	proximal	Male
16081_38	negative	proximal	Male
16288_17	negative	proximal	Male
16296_43	negative	proximal	Male
16297_14	NA	proximal	Male
16298_84	NA	proximal	Male
16300_4	positive	proximal	Male
16302_11	positive	proximal	Male
16305_10	negative	proximal	Male
16307_22	positive	proximal	Male
16308_14	NA	proximal	Male
16309_30	negative	proximal	Male
16312_45	positive	proximal	Male
16315_105	negative	proximal	Male
16317_20	negative	proximal	Male
16318_12	positive	proximal	Male
16323_8	positive	proximal	Male
16536_3	NA	proximal	Male
16551_14	negative	proximal	Male
16561_9	negative	proximal	Male
16583_8	positive	proximal	Male
16587_1	negative	proximal	Male
16591_71	negative	proximal	Male
16593_3	positive	proximal	Male
16594_44	negative	proximal	Male
16597_11	NA	proximal	Male
16605_2	NA	proximal	Male
16607_78	positive	proximal	Male
16609_106	negative	proximal	Male
16612_28	positive	proximal	Male
16613_3	negative	proximal	Male
16616_137	positive	proximal	Male
16618_7	negative	proximal	Male
16746_12	negative	proximal	Male
16748_1	negative	proximal	Male
16749_79	negative	proximal	Male
16753_46	positive	proximal	Male
16755_195	negative	proximal	Male
16760_2	positive	proximal	Male
16770_3	negative	proximal	Male
16773_29	positive	proximal	Male
16781_2	positive	proximal	Male
16785_45	negative	proximal	Male
16802_31	negative	proximal	Male
16807_35	negative	proximal	Male
16809_1	NA	proximal	Male
16814_13	negative	proximal	Male
16818_200	positive	proximal	Male
16823_75	negative	proximal	Male
16828_8	negative	proximal	Male
16836_1	NA	proximal	Male
16850_5	negative	proximal	Male
16852_10	negative	proximal	Male
16854_17	negative	proximal	Male
16856_79	negative	proximal	Male
16857_2	NA	proximal	Male
16859_100	negative	proximal	Male
16877_19	negative	proximal	Male
16882_27	negative	proximal	Male
16883_57	NA	proximal	Male
16890_37	negative	proximal	Male
16899_59	NA	proximal	Male
16900_29	positive	proximal	Male
16907_3	negative	proximal	Male
16908_5	negative	proximal	Male
16915_153	positive	proximal	Male
16916_19	negative	proximal	Male
16918_198	positive	proximal	Male
16919_1	NA	proximal	Male
16922_53	positive	proximal	Male
16926_44	positive	proximal	Male
16932_5	NA	proximal	Male
17138_8	negative	proximal	Male
17140_57	negative	proximal	Male
17148_7	negative	proximal	Male
17151_84	NA	proximal	Male
17152_10	negative	proximal	Male
17154_2	negative	proximal	Male
17155_1	negative	proximal	Male
17156_72	positive	proximal	Male
17161_1	NA	proximal	Male
17163_117	NA	proximal	Male
17170_15	negative	proximal	Male
17195_43	NA	proximal	Male
17196_5	negative	proximal	Male
17200_50	negative	proximal	Male
17204_17	NA	proximal	Male
17205_21	negative	proximal	Male
17224_12	positive	proximal	Male
17319_1	negative	proximal	Male
17320_19	negative	proximal	Male
17325_10	positive	proximal	Male
17327_3	positive	proximal	Male
17331_138	positive	proximal	Male
17332_3	negative	proximal	Male
17341_89	negative	proximal	Male
17345_12	NA	proximal	Male
17346_61	positive	proximal	Male
17348_5	negative	proximal	Male
17356_34	NA	proximal	Male
17357_33	negative	proximal	Male
17366_6	negative	proximal	Male
17367_5	negative	proximal	Male
17377_1	positive	proximal	Male
17383_4	positive	proximal	Male
17384_110	positive	proximal	Male
17387_27	NA	proximal	Male
17391_10	positive	proximal	Male
17393_13	negative	proximal	Male
17396_23	negative	proximal	Male
17397_8	negative	proximal	Male
17398_55	positive	proximal	Male
17400_71	positive	proximal	Male
17419_17	negative	proximal	Male
17435_43	negative	proximal	Male
17436_193	negative	proximal	Male
17441_4	negative	proximal	Male
17447_52	positive	proximal	Male
17449_23	negative	proximal	Male
17451_13	NA	proximal	Male
17453_34	negative	proximal	Male
17454_15	negative	proximal	Male
17455_42	positive	proximal	Male
17460_51	negative	proximal	Male
17462_19	NA	proximal	Male
17467_1	positive	proximal	Male
17474_106	NA	proximal	Male
17475_18	negative	proximal	Male
17490_4	negative	proximal	Male
17495_141	positive	proximal	Male
17505_125	positive	proximal	Male
17509_6	NA	proximal	Male
17510_7	negative	proximal	Male
17511_10	negative	proximal	Male
17513_11	negative	proximal	Male
17514_48	NA	proximal	Male
17516_7	negative	proximal	Male
17671_58	positive	proximal	Male
17672_184	positive	proximal	Male
17673_34	negative	proximal	Male
17675_17	negative	proximal	Male
17683_2	NA	proximal	Male
17685_9	negative	proximal	Male
17686_27	negative	proximal	Male
17694_32	negative	proximal	Male
17697_2	positive	proximal	Male
17698_15	negative	proximal	Male
17702_53	negative	proximal	Male
17703_40	negative	proximal	Male
17706_4	NA	proximal	Male
17710_40	negative	proximal	Male
17712_7	negative	proximal	Male
17721_82	negative	proximal	Male
17722_5	negative	proximal	Male
17724_3	NA	proximal	Male
17725_37	positive	proximal	Male
17726_3	positive	proximal	Male
17736_105	negative	proximal	Male
17737_7	positive	proximal	Male
17738_7	positive	proximal	Male
17742_2	positive	proximal	Male
17743_14	negative	proximal	Male
17744_31	negative	proximal	Male
17746_77	positive	proximal	Male
17747_45	negative	proximal	Male
17748_21	positive	proximal	Male
17751_68	negative	proximal	Male
17752_24	negative	proximal	Male
17756_69	positive	proximal	Male
17760_128	NA	proximal	Male
17761_2	NA	proximal	Male
17769_28	NA	proximal	Male
17772_7	negative	proximal	Male
17774_38	NA	proximal	Male
17776_15	NA	proximal	Male
17777_31	positive	proximal	Male
17778_19	NA	proximal	Male
17781_191	negative	proximal	Male
17785_11	positive	proximal	Male
17789_1	NA	proximal	Male
17792_158	positive	proximal	Male
17794_6	negative	proximal	Male
17797_1	NA	proximal	Male
17799_9	positive	proximal	Male
17802_4	NA	proximal	Male
17805_35	NA	proximal	Male
17806_6	positive	proximal	Male
17811_78	negative	proximal	Male
17812_2	positive	proximal	Male
17813_21	positive	proximal	Male
17814_8	NA	proximal	Male
17816_58	NA	proximal	Male
17817_22	negative	proximal	Male
17818_22	NA	proximal	Male
17819_30	NA	proximal	Male
17820_170	positive	proximal	Male
17821_20	negative	proximal	Male
17822_57	negative	proximal	Male
17826_341	negative	proximal	Male
17827_53	NA	proximal	Male
17829_2	NA	proximal	Male
17835_28	NA	proximal	Male
17843_30	NA	proximal	Male
17850_42	NA	proximal	Male
17854_33	NA	proximal	Male
17855_28	negative	proximal	Male
17857_6	negative	proximal	Male
18158_45	positive	proximal	Male
18162_167	NA	proximal	Male
18166_4	negative	proximal	Male
18170_46	NA	proximal	Male
18173_11	positive	proximal	Male
18174_79	NA	proximal	Male
18177_49	NA	proximal	Male
18178_13	NA	proximal	Male
18179_56	NA	proximal	Male
18180_58	NA	proximal	Male
18182_24	negative	proximal	Male
18185_118	negative	proximal	Male
18186_15	negative	proximal	Male
18187_16	negative	proximal	Male
18189_12	NA	proximal	Male
18190_15	negative	proximal	Male
18192_69	negative	proximal	Male
18194_18	negative	proximal	Male
18195_3	negative	proximal	Male
18206_18	positive	proximal	Male
18208_3	negative	proximal	Male
18210_12	negative	proximal	Male
18213_30	negative	proximal	Male
18218_48	positive	proximal	Male
18220_141	positive	proximal	Male
18222_34	negative	proximal	Male
18225_13	positive	proximal	Male
18228_30	NA	proximal	Male
18237_29	NA	proximal	Male
18255_6	negative	proximal	Male
18257_64	NA	proximal	Male
18259_15	negative	proximal	Male
18264_12	NA	proximal	Male
18267_74	NA	proximal	Male
18271_43	positive	proximal	Male
18274_2	NA	proximal	Male
18275_5	positive	proximal	Male
18276_34	negative	proximal	Male
18277_28	positive	proximal	Male
18280_29	negative	proximal	Male
18282_1	negative	proximal	Male
18285_6	negative	proximal	Male
18289_16	positive	proximal	Male
18290_6	negative	proximal	Male
18294_26	NA	proximal	Male
18297_8	negative	proximal	Male
18300_39	negative	proximal	Male
18301_10	positive	proximal	Male
18302_204	negative	proximal	Male
18306_1	negative	proximal	Male
18307_71	positive	proximal	Male
18308_30	negative	proximal	Male
18311_44	positive	proximal	Male
18312_68	negative	proximal	Male
18313_4	negative	proximal	Male
18316_75	positive	proximal	Male
18317_111	NA	proximal	Male
18319_7	NA	proximal	Male
18321_38	negative	proximal	Male
18324_61	negative	proximal	Male
18326_50	negative	proximal	Male
18327_6	positive	proximal	Male
18328_36	negative	proximal	Male
18332_17	negative	proximal	Male
18343_10	negative	proximal	Male
18348_89	negative	proximal	Male
18375_28	negative	proximal	Male
18376_19	negative	proximal	Male
18381_16	negative	proximal	Male
18382_109	NA	proximal	Male
18383_9	NA	proximal	Male
18385_4	negative	proximal	Male
18387_7	NA	proximal	Male
18389_11	NA	proximal	Male
18392_19	negative	proximal	Male
18395_5	negative	proximal	Male
18396_10	negative	proximal	Male
18397_5	negative	proximal	Male
18398_1	NA	proximal	Male
18399_1	negative	proximal	Male
18401_18	positive	proximal	Male
18402_1	positive	proximal	Male
18403_25	NA	proximal	Male
18404_22	negative	proximal	Male
18405_117	NA	proximal	Male
18410_26	negative	proximal	Male
18411_83	NA	proximal	Male
18413_24	NA	proximal	Male
18414_26	NA	proximal	Male
18417_3	negative	proximal	Male
18429_10	NA	proximal	Male
18432_32	positive	proximal	Male
18435_40	NA	proximal	Male
18449_33	negative	proximal	Male
18813_15	NA	proximal	Male
18823_52	negative	proximal	Male
18831_6	negative	proximal	Male
18837_9	negative	proximal	Male
18839_24	negative	proximal	Male
18841_1	positive	proximal	Male
18842_24	positive	proximal	Male
18859_7	negative	proximal	Male
18873_8	negative	proximal	Male
18875_125	negative	proximal	Male
18876_77	NA	proximal	Male
18878_15	positive	proximal	Male
18880_81	positive	proximal	Male
18882_7	positive	proximal	Male
18884_22	negative	proximal	Male
18888_37	negative	proximal	Male
18890_227	negative	proximal	Male
18893_26	negative	proximal	Male
18895_54	negative	proximal	Male
18896_23	positive	proximal	Male
18897_31	negative	proximal	Male
18899_82	positive	proximal	Male
18900_37	NA	proximal	Male
18901_26	positive	proximal	Male
18904_23	NA	proximal	Male
18909_11	NA	proximal	Male
18913_3	NA	proximal	Male
18914_188	NA	proximal	Male
18916_25	positive	proximal	Male
18917_53	negative	proximal	Male
18921_30	positive	proximal	Male
18930_28	positive	proximal	Male
18932_84	negative	proximal	Male
18933_4	negative	proximal	Male
18935_14	positive	proximal	Male
18938_3	negative	proximal	Male
18942_11	positive	proximal	Male
18943_4	negative	proximal	Male
18945_11	NA	proximal	Male
18947_3	negative	proximal	Male
19109_32	negative	proximal	Male
19110_6	negative	proximal	Male
19113_66	negative	proximal	Male
19121_3	negative	proximal	Male
19123_6	NA	proximal	Male
19125_26	NA	proximal	Male
19127_1	negative	proximal	Male
19130_81	negative	proximal	Male
19131_184	negative	proximal	Male
19135_5	positive	proximal	Male
19136_22	negative	proximal	Male
19141_22	negative	proximal	Male
19143_38	positive	proximal	Male
19145_4	positive	proximal	Male
19148_58	NA	proximal	Male
19152_4	NA	proximal	Male
19153_53	negative	proximal	Male
19154_41	negative	proximal	Male
19158_1	positive	proximal	Male
19163_26	NA	proximal	Male
19166_15	negative	proximal	Male
19170_25	positive	proximal	Male
19173_5	positive	proximal	Male
19176_27	NA	proximal	Male
19177_7	NA	proximal	Male
19183_164	negative	proximal	Male
19187_21	positive	proximal	Male
19188_21	negative	proximal	Male
19190_4	NA	proximal	Male
19193_18	positive	proximal	Male
19194_9	NA	proximal	Male
19195_85	negative	proximal	Male
19196_73	negative	proximal	Male
19197_95	negative	proximal	Male
19206_20	positive	proximal	Male
19207_119	positive	proximal	Male
19208_8	negative	proximal	Male
19213_1	negative	proximal	Male
19215_7	NA	proximal	Male
19222_124	NA	proximal	Male
19224_5	negative	proximal	Male
19225_11	NA	proximal	Male
19227_18	negative	proximal	Male
19228_11	NA	proximal	Male
19229_92	negative	proximal	Male
19230_12	negative	proximal	Male
19237_17	positive	proximal	Male
19238_12	positive	proximal	Male
19242_21	NA	proximal	Male
19243_2	negative	proximal	Male
19247_1	negative	proximal	Male
19249_18	negative	proximal	Male
19251_56	positive	proximal	Male
19252_67	NA	proximal	Male
19259_176	negative	proximal	Male
19260_4	NA	proximal	Male
19261_12	positive	proximal	Male
19264_6	negative	proximal	Male
19266_35	negative	proximal	Male
19273_3	positive	proximal	Male
19276_124	NA	proximal	Male
19277_4	positive	proximal	Male
19278_19	NA	proximal	Male
19280_29	NA	proximal	Male
19286_30	NA	proximal	Male
19289_29	negative	proximal	Male
19293_6	negative	proximal	Male
19294_26	negative	proximal	Male
19296_51	positive	proximal	Male
19297_4	negative	proximal	Male
19303_64	negative	proximal	Male
19310_81	negative	proximal	Male
19311_15	NA	proximal	Male
19316_2	negative	proximal	Male
19323_1	negative	proximal	Male
19327_31	negative	proximal	Male
19332_1	negative	proximal	Male
19335_2	negative	proximal	Male
19341_36	positive	proximal	Male
19347_37	NA	proximal	Male
19353_25	negative	proximal	Male
19356_20	negative	proximal	Male
19357_11	NA	proximal	Male
19360_22	negative	proximal	Male
19367_34	negative	proximal	Male
19372_7	negative	proximal	Male
19374_72	negative	proximal	Male
19376_74	NA	proximal	Male
19379_154	negative	proximal	Male
19383_131	positive	proximal	Male
19392_6	negative	proximal	Male
19437_61	positive	proximal	Male
19448_104	NA	proximal	Male
19467_3	NA	proximal	Male
19482_11	positive	proximal	Male
19483_16	negative	proximal	Male
19488_1	positive	proximal	Male
19491_11	positive	proximal	Male
19496_1	positive	proximal	Male
19503_2	NA	proximal	Male
19504_22	negative	proximal	Male
19518_12	negative	proximal	Male
19523_215	NA	proximal	Male
19545_145	negative	proximal	Male
19553_14	positive	proximal	Male
19555_1	NA	proximal	Male
19556_12	negative	proximal	Male
19557_3	negative	proximal	Male
19560_23	NA	proximal	Male
19563_3	positive	proximal	Male
19568_17	positive	proximal	Male
19572_10	negative	proximal	Male
19575_4	NA	proximal	Male
19578_19	negative	proximal	Male
19581_15	negative	proximal	Male
19587_12	negative	proximal	Male
19590_46	negative	proximal	Male
19596_18	negative	proximal	Male
19606_28	positive	proximal	Male
19612_3	negative	proximal	Male
19616_100	positive	proximal	Male
19617_5	negative	proximal	Male
19622_7	positive	proximal	Male
19631_13	positive	proximal	Male
19635_69	negative	proximal	Male
19636_23	negative	proximal	Male
19637_9	positive	proximal	Male
19638_9	negative	proximal	Male
19639_53	positive	proximal	Male
2190_55	positive	proximal	Male
2192_63	NA	proximal	Male
2212_69	positive	proximal	Male
2247_20	negative	proximal	Male
2333_72	negative	proximal	Male
2381_52	negative	proximal	Male
2418_55	positive	proximal	Male
2431_17	negative	proximal	Male
2443_10	negative	proximal	Male
2447_7	NA	proximal	Male
2474_54	positive	proximal	Male
2500_2	NA	proximal	Male
2505_49	NA	proximal	Male
2514_65	NA	proximal	Male
2516_57	positive	proximal	Male
2524_56	negative	proximal	Male
2571_12	positive	proximal	Male
2580_83	negative	proximal	Male
2590_69	negative	proximal	Male
2597_8	positive	proximal	Male
2605_49	negative	proximal	Male
2609_59	negative	proximal	Male
2612_5	negative	proximal	Male
2614_28	NA	proximal	Male
2618_10	negative	proximal	Male
2620_4	positive	proximal	Male
2631_50	negative	proximal	Male
2632_5	negative	proximal	Male
2634_2	NA	proximal	Male
2635_61	negative	proximal	Male
2636_10	negative	proximal	Male
2637_77	negative	proximal	Male
2640_3	negative	proximal	Male
2643_57	positive	proximal	Male
2644_11	NA	proximal	Male
2645_54	NA	proximal	Male
2647_66	NA	proximal	Male
2649_77	negative	proximal	Male
2654_19	negative	proximal	Male
2658_27	negative	proximal	Male
2665_26	negative	proximal	Male
2683_1	NA	proximal	Male
2687_2	positive	proximal	Male
2693_20	negative	proximal	Male
2695_25	negative	proximal	Male
2697_7	negative	proximal	Male
2700_56	positive	proximal	Male
2704_74	negative	proximal	Male
2705_5	negative	proximal	Male
2706_69	positive	proximal	Male
2708_54	negative	proximal	Male
2719_3	negative	proximal	Male
2723_9	negative	proximal	Male
2730_58	positive	proximal	Male
2731_29	positive	proximal	Male
2732_58	NA	proximal	Male
2734_49	negative	proximal	Male
2737_22	negative	proximal	Male
2743_5	positive	proximal	Male
2747_3	NA	proximal	Male
2750_3	negative	proximal	Male
2752_62	positive	proximal	Male
2760_2	negative	proximal	Male
2770_51	negative	proximal	Male
2774_10	negative	proximal	Male
2780_35	positive	proximal	Male
2781_63	NA	proximal	Male
2783_18	negative	proximal	Male
2788_55	positive	proximal	Male
2789_26	negative	proximal	Male
2797_56	negative	proximal	Male
2806_49	negative	proximal	Male
2811_27	negative	proximal	Male
2816_50	negative	proximal	Male
2819_23	negative	proximal	Male
2826_53	negative	proximal	Male
2827_23	negative	proximal	Male
2828_82	negative	proximal	Male
2833_20	NA	proximal	Male
2834_54	negative	proximal	Male
2836_68	negative	proximal	Male
2838_53	negative	proximal	Male
2843_13	positive	proximal	Male
2844_53	negative	proximal	Male
2849_49	negative	proximal	Male
2851_63	positive	proximal	Male
2853_68	negative	proximal	Male
2860_19	negative	proximal	Male
2871_73	negative	proximal	Male
2876_74	NA	proximal	Male
2878_66	NA	proximal	Male
2879_9	negative	proximal	Male
2889_37	negative	proximal	Male
2890_59	negative	proximal	Male
2906_55	NA	proximal	Male
2911_27	negative	proximal	Male
2913_1	negative	proximal	Male
2942_50	NA	proximal	Male
2946_52	negative	proximal	Male
2948_58	negative	proximal	Male
2949_6	negative	proximal	Male
2952_75	negative	proximal	Male
2960_66	negative	proximal	Male
2961_1	negative	proximal	Male
2962_50	positive	proximal	Male
2966_65	positive	proximal	Male
2967_8	negative	proximal	Male
2968_61	NA	proximal	Male
2970_60	negative	proximal	Male
2972_57	positive	proximal	Male
2973_15	negative	proximal	Male
2974_61	negative	proximal	Male
2976_58	negative	proximal	Male
2982_82	NA	proximal	Male
2985_35	negative	proximal	Male
2993_1	negative	proximal	Male
2994_71	negative	proximal	Male
2997_8	negative	proximal	Male
2998_53	negative	proximal	Male
3004_67	positive	proximal	Male
3005_5	NA	proximal	Male
3007_7	negative	proximal	Male
3009_3	negative	proximal	Male
3010_53	NA	proximal	Male
3025_50	negative	proximal	Male
3028_36	negative	proximal	Male
3029_52	negative	proximal	Male
3030_3	positive	proximal	Male
3034_1	negative	proximal	Male
3035_80	positive	proximal	Male
3037_62	negative	proximal	Male
3038_9	negative	proximal	Male
3040_59	positive	proximal	Male
3041_55	positive	proximal	Male
3042_7	negative	proximal	Male
3044_3	positive	proximal	Male
3045_72	negative	proximal	Male
3046_31	negative	proximal	Male
3049_61	positive	proximal	Male
3054_3	negative	proximal	Male
3059_50	negative	proximal	Male
3065_65	NA	proximal	Male
3066_12	positive	proximal	Male
3070_1	negative	proximal	Male
3072_4	negative	proximal	Male
3073_51	negative	proximal	Male
3077_66	negative	proximal	Male
3078_1	NA	proximal	Male
3079_62	positive	proximal	Male
3081_70	NA	proximal	Male
3091_70	negative	proximal	Male
3151_6	NA	proximal	Male
3166_92	positive	proximal	Male
3168_8	negative	proximal	Male
3169_70	negative	proximal	Male
3171_57	negative	proximal	Male
3172_28	negative	proximal	Male
3173_49	positive	proximal	Male
3174_2	NA	proximal	Male
3178_5	negative	proximal	Male
3181_50	negative	proximal	Male
3182_38	negative	proximal	Male
3184_25	negative	proximal	Male
3186_2	negative	proximal	Male
3189_61	negative	proximal	Male
3192_3	negative	proximal	Male
3194_36	negative	proximal	Male
3196_6	positive	proximal	Male
3197_70	NA	proximal	Male
3199_54	negative	proximal	Male
3202_28	NA	proximal	Male
3204_2	negative	proximal	Male
3206_4	positive	proximal	Male
3209_69	NA	proximal	Male
3220_40	negative	proximal	Male
3222_11	NA	proximal	Male
3232_28	negative	proximal	Male
3234_23	negative	proximal	Male
3235_50	negative	proximal	Male
3283_21	negative	proximal	Male
3284_75	positive	proximal	Male
3292_75	negative	proximal	Male
3299_29	negative	proximal	Male
3305_6	negative	proximal	Male
3309_2	positive	proximal	Male
3311_27	positive	proximal	Male
3313_21	negative	proximal	Male
3320_49	negative	proximal	Male
3322_52	negative	proximal	Male
3324_51	negative	proximal	Male
3325_2	negative	proximal	Male
3326_58	negative	proximal	Male
3327_27	negative	proximal	Male
3329_14	negative	proximal	Male
3331_8	negative	proximal	Male
3336_50	positive	proximal	Male
3342_76	negative	proximal	Male
3343_1	negative	proximal	Male
3346_72	negative	proximal	Male
3347_9	negative	proximal	Male
3350_53	NA	proximal	Male
3351_1	NA	proximal	Male
3356_50	negative	proximal	Male
3361_26	negative	proximal	Male
3363_31	NA	proximal	Male
3364_76	negative	proximal	Male
3366_51	positive	proximal	Male
3367_8	positive	proximal	Male
3374_49	NA	proximal	Male
3376_49	negative	proximal	Male
3378_49	negative	proximal	Male
3381_24	negative	proximal	Male
3387_1	negative	proximal	Male
3388_58	negative	proximal	Male
3389_7	positive	proximal	Male
3391_10	negative	proximal	Male
3394_81	NA	proximal	Male
3396_54	positive	proximal	Male
3399_31	negative	proximal	Male
3401_8	NA	proximal	Male
3405_6	negative	proximal	Male
3415_61	positive	proximal	Male
3418_12	negative	proximal	Male
3420_21	negative	proximal	Male
3423_59	negative	proximal	Male
3427_63	negative	proximal	Male
3431_54	negative	proximal	Male
3432_21	negative	proximal	Male
3434_34	positive	proximal	Male
3435_53	positive	proximal	Male
3437_80	negative	proximal	Male
3445_53	negative	proximal	Male
3447_64	negative	proximal	Male
3448_13	negative	proximal	Male
3449_58	positive	proximal	Male
3450_4	negative	proximal	Male
3453_87	negative	proximal	Male
3457_57	positive	proximal	Male
3459_49	negative	proximal	Male
3461_58	negative	proximal	Male
3471_49	negative	proximal	Male
3472_40	negative	proximal	Male
3474_19	negative	proximal	Male
3477_63	negative	proximal	Male
3480_7	NA	proximal	Male
3485_28	negative	proximal	Male
3486_58	NA	proximal	Male
3488_64	positive	proximal	Male
3489_9	negative	proximal	Male
3494_71	negative	proximal	Male
3497_13	negative	proximal	Male
3518_54	positive	proximal	Male
3520_58	negative	proximal	Male
3534_14	NA	proximal	Male
3554_24	negative	proximal	Male
3581_53	positive	proximal	Male
3585_54	negative	proximal	Male
3587_53	NA	proximal	Male
3600_2	negative	proximal	Male
3603_60	NA	proximal	Male
3605_77	negative	proximal	Male
3620_67	negative	proximal	Male
3623_84	NA	proximal	Male
3627_71	NA	proximal	Male
3628_3	negative	proximal	Male
3629_60	negative	proximal	Male
3640_14	positive	proximal	Male
3685_53	NA	proximal	Male
3710_49	positive	proximal	Male
3730_81	NA	proximal	Male
3758_68	NA	proximal	Male
3773_15	negative	proximal	Male
3799_11	positive	proximal	Male
3809_1	negative	proximal	Male
3817_18	NA	proximal	Male
3831_21	NA	proximal	Male
3836_51	NA	proximal	Male
3837_6	negative	proximal	Male
3839_60	NA	proximal	Male
3845_51	negative	proximal	Male
3852_19	negative	proximal	Male
3854_24	negative	proximal	Male
3858_5	negative	proximal	Male
3860_7	NA	proximal	Male
3864_5	negative	proximal	Male
3866_7	negative	proximal	Male
3867_49	NA	proximal	Male
3873_51	negative	proximal	Male
3874_8	negative	proximal	Male
3875_62	NA	proximal	Male
3887_90	negative	proximal	Male
3888_8	NA	proximal	Male
3889_64	NA	proximal	Male
3890_8	NA	proximal	Male
3894_15	negative	proximal	Male
3896_5	NA	proximal	Male
3897_61	negative	proximal	Male
3902_21	negative	proximal	Male
3903_49	positive	proximal	Male
4122_12	NA	proximal	Male
4125_52	positive	proximal	Male
4126_22	negative	proximal	Male
4128_27	negative	proximal	Male
4129_72	negative	proximal	Male
4130_71	NA	proximal	Male
4133_54	negative	proximal	Male
4137_57	NA	proximal	Male
4140_3	negative	proximal	Male
4141_79	negative	proximal	Male
4143_74	negative	proximal	Male
4144_13	NA	proximal	Male
4145_58	positive	proximal	Male
4148_49	positive	proximal	Male
4150_75	negative	proximal	Male
4151_6	positive	proximal	Male
4152_58	positive	proximal	Male
4153_11	negative	proximal	Male
4156_74	NA	proximal	Male
4158_54	negative	proximal	Male
4159_130	negative	proximal	Male
4162_54	NA	proximal	Male
4163_5	NA	proximal	Male
4184_43	NA	proximal	Male
4192_10	negative	proximal	Male
4209_60	NA	proximal	Male
4212_5	negative	proximal	Male
4224_7	negative	proximal	Male
4230_1	NA	proximal	Male
4234_8	positive	proximal	Male
4249_64	NA	proximal	Male
4250_23	NA	proximal	Male
4258_15	negative	proximal	Male
4261_55	NA	proximal	Male
4276_10	negative	proximal	Male
4280_47	negative	proximal	Male
4292_5	NA	proximal	Male
4294_16	positive	proximal	Male
4301_58	negative	proximal	Male
4309_59	NA	proximal	Male
4314_12	positive	proximal	Male
4328_2	positive	proximal	Male
4332_6	positive	proximal	Male
4337_49	negative	proximal	Male
4355_13	negative	proximal	Male
4359_87	negative	proximal	Male
4374_45	positive	proximal	Male
4389_2	negative	proximal	Male
4393_3	NA	proximal	Male
4396_54	NA	proximal	Male
4397_26	NA	proximal	Male
4420_7	NA	proximal	Male
4423_77	negative	proximal	Male
4435_66	positive	proximal	Male
4436_1	negative	proximal	Male
4453_83	negative	proximal	Male
4459_68	negative	proximal	Male
4460_8	negative	proximal	Male
4471_50	positive	proximal	Male
4472_5	negative	proximal	Male
4476_22	negative	proximal	Male
4479_14	negative	proximal	Male
4480_59	negative	proximal	Male
4487_1	negative	proximal	Male
4496_60	positive	proximal	Male
4498_62	positive	proximal	Male
4500_50	positive	proximal	Male
4533_76	NA	proximal	Male
4534_10	positive	proximal	Male
4535_50	negative	proximal	Male
4540_11	negative	proximal	Male
4541_49	negative	proximal	Male
4549_78	negative	proximal	Male
4551_72	negative	proximal	Male
4553_65	negative	proximal	Male
4556_10	negative	proximal	Male
4559_64	negative	proximal	Male
4560_34	NA	proximal	Male
4562_1	negative	proximal	Male
4563_61	negative	proximal	Male
4567_82	negative	proximal	Male
4693_72	NA	proximal	Male
4708_3	NA	proximal	Male
4712_28	negative	proximal	Male
4717_55	NA	proximal	Male
4718_5	negative	proximal	Male
4721_54	negative	proximal	Male
4769_10	NA	proximal	Male
4801_13	positive	proximal	Male
4831_4	negative	proximal	Male
4834_61	negative	proximal	Male
4842_62	positive	proximal	Male
4862_63	negative	proximal	Male
4867_15	positive	proximal	Male
4874_3	positive	proximal	Male
4876_32	negative	proximal	Male
4880_21	negative	proximal	Male
4890_10	NA	proximal	Male
4891_50	positive	proximal	Male
4906_35	positive	proximal	Male
4908_6	negative	proximal	Male
4910_21	NA	proximal	Male
4911_49	NA	proximal	Male
4912_17	positive	proximal	Male
4922_13	negative	proximal	Male
4929_55	negative	proximal	Male
4931_59	positive	proximal	Male
4956_2	NA	proximal	Male
4960_72	NA	proximal	Male
4961_17	negative	proximal	Male
4962_52	negative	proximal	Male
4964_67	positive	proximal	Male
4965_27	negative	proximal	Male
4967_1	positive	proximal	Male
4968_50	negative	proximal	Male
4969_2	negative	proximal	Male
