sequence_id	direction_group	outcome	group
17746_77	positive	colon	Male
17748_21	positive	colon	Male
17751_68	negative	colon	Male
17752_24	negative	colon	Male
17755_5	positive	colon	Male
17756_69	positive	colon	Male
17760_128	NA	colon	Male
17761_2	NA	colon	Male
17765_3	positive	colon	Male
17766_5	negative	colon	Male
17769_28	NA	colon	Male
17771_35	positive	colon	Male
17772_7	positive	colon	Male
17774_38	NA	colon	Male
17776_15	NA	colon	Male
17777_31	positive	colon	Male
17778_19	NA	colon	Male
17783_9	negative	colon	Male
17785_11	positive	colon	Male
17789_1	NA	colon	Male
17792_158	positive	colon	Male
17794_6	negative	colon	Male
17797_1	NA	colon	Male
17799_9	positive	colon	Male
17802_4	NA	colon	Male
17805_35	NA	colon	Male
17812_2	positive	colon	Male
17813_21	positive	colon	Male
17814_8	NA	colon	Male
17816_58	NA	colon	Male
17818_22	NA	colon	Male
17819_30	NA	colon	Male
17820_170	positive	colon	Male
17822_57	positive	colon	Male
17826_341	negative	colon	Male
17827_53	NA	colon	Male
17828_3	positive	colon	Male
17829_2	NA	colon	Male
17832_12	positive	colon	Male
17835_28	NA	colon	Male
17843_30	NA	colon	Male
17850_42	NA	colon	Male
17854_33	NA	colon	Male
17855_28	positive	colon	Male
17857_6	negative	colon	Male
18158_45	positive	colon	Male
18162_167	NA	colon	Male
18166_4	negative	colon	Male
18170_46	NA	colon	Male
18173_11	positive	colon	Male
18174_79	NA	colon	Male
18175_65	positive	colon	Male
18177_49	NA	colon	Male
18178_13	NA	colon	Male
18179_56	NA	colon	Male
18180_58	NA	colon	Male
18182_24	positive	colon	Male
18186_15	negative	colon	Male
18189_12	NA	colon	Male
18192_69	positive	colon	Male
18194_18	positive	colon	Male
18195_3	positive	colon	Male
18198_51	negative	colon	Male
18204_1	negative	colon	Male
18214_2	negative	colon	Male
18215_5	negative	colon	Male
18220_141	positive	colon	Male
18222_34	negative	colon	Male
18225_13	positive	colon	Male
18228_30	NA	colon	Male
18235_16	positive	colon	Male
18236_3	positive	colon	Male
18237_29	NA	colon	Male
18257_64	NA	colon	Male
18259_15	positive	colon	Male
18264_12	NA	colon	Male
18267_74	NA	colon	Male
18271_43	positive	colon	Male
18274_2	NA	colon	Male
18275_5	positive	colon	Male
18277_28	positive	colon	Male
18280_29	negative	colon	Male
18282_1	positive	colon	Male
18289_16	positive	colon	Male
18294_26	NA	colon	Male
18300_39	negative	colon	Male
18301_10	positive	colon	Male
18307_71	positive	colon	Male
18308_30	negative	colon	Male
18311_44	positive	colon	Male
18312_68	negative	colon	Male
18313_4	negative	colon	Male
18315_38	positive	colon	Male
18317_111	NA	colon	Male
18319_7	NA	colon	Male
18321_38	negative	colon	Male
18327_6	positive	colon	Male
18328_36	positive	colon	Male
18340_2	negative	colon	Male
18343_10	negative	colon	Male
18375_28	positive	colon	Male
18376_19	negative	colon	Male
18380_78	negative	colon	Male
18381_16	negative	colon	Male
18382_109	NA	colon	Male
18383_9	NA	colon	Male
18387_7	NA	colon	Male
18389_11	NA	colon	Male
18392_19	negative	colon	Male
18395_5	negative	colon	Male
18397_5	negative	colon	Male
18398_1	NA	colon	Male
18401_18	positive	colon	Male
18403_25	NA	colon	Male
18404_22	positive	colon	Male
18405_117	NA	colon	Male
18409_61	negative	colon	Male
18411_83	NA	colon	Male
18413_24	NA	colon	Male
18414_26	NA	colon	Male
18429_10	NA	colon	Male
18432_32	positive	colon	Male
18435_40	NA	colon	Male
18813_15	NA	colon	Male
18823_52	negative	colon	Male
18831_6	negative	colon	Male
18832_65	positive	colon	Male
18837_9	positive	colon	Male
18841_1	positive	colon	Male
18842_24	positive	colon	Male
18866_8	positive	colon	Male
18873_8	negative	colon	Male
18876_77	NA	colon	Male
18878_15	positive	colon	Male
18880_81	positive	colon	Male
18882_7	positive	colon	Male
18884_22	negative	colon	Male
18890_227	negative	colon	Male
18893_26	positive	colon	Male
18895_54	positive	colon	Male
18896_23	positive	colon	Male
18899_82	positive	colon	Male
18900_37	NA	colon	Male
18904_23	NA	colon	Male
18905_5	negative	colon	Male
18909_11	NA	colon	Male
18913_3	NA	colon	Male
18914_188	NA	colon	Male
18916_25	positive	colon	Male
18917_53	negative	colon	Male
18921_30	positive	colon	Male
18930_28	positive	colon	Male
18931_40	positive	colon	Male
18934_50	negative	colon	Male
18935_14	negative	colon	Male
18942_11	positive	colon	Male
18945_11	NA	colon	Male
19110_6	negative	colon	Male
19113_66	negative	colon	Male
19121_3	negative	colon	Male
19123_6	NA	colon	Male
19125_26	NA	colon	Male
19127_1	negative	colon	Male
19129_15	negative	colon	Male
19130_81	negative	colon	Male
19131_184	negative	colon	Male
19135_5	positive	colon	Male
19141_22	negative	colon	Male
19143_38	positive	colon	Male
19145_4	positive	colon	Male
19148_58	NA	colon	Male
19152_4	NA	colon	Male
19153_53	negative	colon	Male
19163_26	NA	colon	Male
19169_88	negative	colon	Male
19173_5	positive	colon	Male
19175_18	negative	colon	Male
19176_27	NA	colon	Male
19177_7	NA	colon	Male
19180_38	positive	colon	Male
19187_21	positive	colon	Male
19188_21	negative	colon	Male
19190_4	NA	colon	Male
19193_18	positive	colon	Male
19194_9	NA	colon	Male
19206_20	positive	colon	Male
19207_119	positive	colon	Male
19215_7	NA	colon	Male
19222_124	NA	colon	Male
19224_5	negative	colon	Male
19225_11	NA	colon	Male
19227_18	negative	colon	Male
19228_11	NA	colon	Male
19229_92	negative	colon	Male
19230_12	negative	colon	Male
19238_12	positive	colon	Male
19242_21	NA	colon	Male
19249_18	negative	colon	Male
19251_56	positive	colon	Male
19252_67	NA	colon	Male
19254_125	negative	colon	Male
19259_176	negative	colon	Male
19260_4	NA	colon	Male
19261_12	positive	colon	Male
19264_6	positive	colon	Male
19266_35	negative	colon	Male
19272_9	positive	colon	Male
19273_3	positive	colon	Male
19276_124	NA	colon	Male
19277_4	positive	colon	Male
19278_19	NA	colon	Male
19280_29	NA	colon	Male
19281_86	positive	colon	Male
19286_30	NA	colon	Male
19289_29	negative	colon	Male
19296_51	positive	colon	Male
19297_4	negative	colon	Male
19303_64	positive	colon	Male
19311_15	NA	colon	Male
19316_2	positive	colon	Male
19323_1	negative	colon	Male
19327_31	positive	colon	Male
19341_36	positive	colon	Male
19347_37	NA	colon	Male
19356_20	positive	colon	Male
19357_11	NA	colon	Male
19361_78	negative	colon	Male
19370_30	positive	colon	Male
19372_7	negative	colon	Male
19374_72	positive	colon	Male
19376_74	NA	colon	Male
19379_154	negative	colon	Male
19381_7	negative	colon	Male
19383_131	positive	colon	Male
19392_6	negative	colon	Male
19437_61	positive	colon	Male
19446_1	positive	colon	Male
19448_104	NA	colon	Male
19467_3	NA	colon	Male
19482_11	positive	colon	Male
19483_16	positive	colon	Male
19491_11	positive	colon	Male
19496_1	negative	colon	Male
19503_2	NA	colon	Male
19523_215	NA	colon	Male
19555_1	NA	colon	Male
19557_3	negative	colon	Male
19560_23	NA	colon	Male
19561_216	negative	colon	Male
19563_3	positive	colon	Male
19568_17	negative	colon	Male
19575_4	NA	colon	Male
19578_19	negative	colon	Male
19590_46	negative	colon	Male
19601_15	negative	colon	Male
19606_28	positive	colon	Male
19616_100	positive	colon	Male
19617_5	negative	colon	Male
19620_16	negative	colon	Male
19622_7	positive	colon	Male
19631_13	positive	colon	Male
19635_69	negative	colon	Male
19636_23	negative	colon	Male
19637_9	positive	colon	Male
19638_9	negative	colon	Male
19639_53	positive	colon	Male
2190_55	positive	colon	Male
2192_63	NA	colon	Male
2201_17	negative	colon	Male
2211_9	positive	colon	Male
2278_61	negative	colon	Male
2381_52	negative	colon	Male
2418_55	positive	colon	Male
2431_17	negative	colon	Male
2436_49	positive	colon	Male
2447_7	NA	colon	Male
2475_1	positive	colon	Male
2500_2	NA	colon	Male
2505_49	NA	colon	Male
2514_65	NA	colon	Male
2516_57	positive	colon	Male
2524_56	negative	colon	Male
2578_67	negative	colon	Male
2580_83	positive	colon	Male
2590_69	positive	colon	Male
2597_8	positive	colon	Male
2602_2	positive	colon	Male
2605_49	positive	colon	Male
2609_59	negative	colon	Male
2612_5	negative	colon	Male
2614_28	NA	colon	Male
2618_10	negative	colon	Male
2631_50	positive	colon	Male
2634_2	NA	colon	Male
2636_10	positive	colon	Male
2637_77	negative	colon	Male
2640_3	positive	colon	Male
2644_11	NA	colon	Male
2645_54	NA	colon	Male
2647_66	NA	colon	Male
2649_77	positive	colon	Male
2654_19	negative	colon	Male
2665_26	negative	colon	Male
2683_1	NA	colon	Male
2687_2	positive	colon	Male
2692_74	negative	colon	Male
2693_20	positive	colon	Male
2697_7	negative	colon	Male
2700_56	positive	colon	Male
2705_5	negative	colon	Male
2706_69	positive	colon	Male
2719_3	negative	colon	Male
2723_9	positive	colon	Male
2730_58	positive	colon	Male
2732_58	NA	colon	Male
2734_49	positive	colon	Male
2737_22	positive	colon	Male
2743_5	positive	colon	Male
2747_3	NA	colon	Male
2752_62	positive	colon	Male
2770_51	positive	colon	Male
2780_35	positive	colon	Male
2781_63	NA	colon	Male
2783_18	positive	colon	Male
2788_55	positive	colon	Male
2789_26	negative	colon	Male
2790_54	negative	colon	Male
2813_11	positive	colon	Male
2819_23	negative	colon	Male
2827_23	positive	colon	Male
2828_82	negative	colon	Male
2831_29	positive	colon	Male
2833_20	NA	colon	Male
2834_54	negative	colon	Male
2837_3	negative	colon	Male
2844_53	negative	colon	Male
2849_49	negative	colon	Male
2851_63	positive	colon	Male
2855_49	positive	colon	Male
2859_69	positive	colon	Male
2871_73	positive	colon	Male
2876_74	NA	colon	Male
2878_66	NA	colon	Male
2879_9	negative	colon	Male
2900_53	negative	colon	Male
2906_55	NA	colon	Male
2911_27	negative	colon	Male
2939_10	positive	colon	Male
2942_50	NA	colon	Male
2943_5	positive	colon	Male
2944_66	positive	colon	Male
2946_52	positive	colon	Male
2952_75	negative	colon	Male
2961_1	negative	colon	Male
2962_50	positive	colon	Male
2968_61	NA	colon	Male
2970_60	negative	colon	Male
2972_57	positive	colon	Male
2973_15	negative	colon	Male
2977_7	negative	colon	Male
2982_82	NA	colon	Male
2985_35	negative	colon	Male
2991_9	positive	colon	Male
2998_53	negative	colon	Male
3003_29	negative	colon	Male
3005_5	NA	colon	Male
3007_7	negative	colon	Male
3010_53	NA	colon	Male
3025_50	negative	colon	Male
3028_36	negative	colon	Male
3030_3	positive	colon	Male
3034_1	negative	colon	Male
3035_80	positive	colon	Male
3037_62	negative	colon	Male
3040_59	positive	colon	Male
3045_72	negative	colon	Male
3046_31	negative	colon	Male
3049_61	positive	colon	Male
3054_3	negative	colon	Male
3057_55	positive	colon	Male
3059_50	negative	colon	Male
3060_43	negative	colon	Male
3065_65	NA	colon	Male
3066_12	positive	colon	Male
3070_1	negative	colon	Male
3073_51	negative	colon	Male
3077_66	negative	colon	Male
3078_1	NA	colon	Male
3079_62	positive	colon	Male
3081_70	NA	colon	Male
3122_6	negative	colon	Male
3151_6	NA	colon	Male
3166_92	positive	colon	Male
3168_8	negative	colon	Male
3171_57	negative	colon	Male
3173_49	positive	colon	Male
3174_2	NA	colon	Male
3175_51	negative	colon	Male
3181_50	negative	colon	Male
3182_38	positive	colon	Male
3184_25	negative	colon	Male
3186_2	negative	colon	Male
3192_3	positive	colon	Male
3194_36	negative	colon	Male
3195_50	positive	colon	Male
3196_6	positive	colon	Male
3197_70	NA	colon	Male
3198_4	negative	colon	Male
3202_28	NA	colon	Male
3206_4	positive	colon	Male
3209_69	NA	colon	Male
3212_30	negative	colon	Male
3213_65	positive	colon	Male
3216_2	positive	colon	Male
3220_40	negative	colon	Male
3221_54	negative	colon	Male
3222_11	NA	colon	Male
3232_28	negative	colon	Male
3234_23	negative	colon	Male
3235_50	negative	colon	Male
3283_21	negative	colon	Male
3284_75	positive	colon	Male
3290_50	negative	colon	Male
3291_30	positive	colon	Male
3292_75	negative	colon	Male
3296_92	positive	colon	Male
3299_29	negative	colon	Male
3305_6	negative	colon	Male
3313_21	negative	colon	Male
3320_49	negative	colon	Male
3323_37	positive	colon	Male
3324_51	negative	colon	Male
3325_2	negative	colon	Male
3327_27	negative	colon	Male
3329_14	positive	colon	Male
3331_8	negative	colon	Male
3332_57	positive	colon	Male
3336_50	positive	colon	Male
3339_33	positive	colon	Male
3342_76	negative	colon	Male
3343_1	negative	colon	Male
3346_72	positive	colon	Male
3350_53	NA	colon	Male
3351_1	NA	colon	Male
3361_26	positive	colon	Male
3362_61	negative	colon	Male
3363_31	NA	colon	Male
3364_76	negative	colon	Male
3366_51	positive	colon	Male
3367_8	positive	colon	Male
3373_5	positive	colon	Male
3374_49	NA	colon	Male
3376_49	negative	colon	Male
3378_49	negative	colon	Male
3381_24	negative	colon	Male
3387_1	positive	colon	Male
3391_10	positive	colon	Male
3394_81	NA	colon	Male
3396_54	positive	colon	Male
3401_8	NA	colon	Male
3403_1	positive	colon	Male
3405_6	negative	colon	Male
3413_50	negative	colon	Male
3418_12	positive	colon	Male
3420_21	negative	colon	Male
3434_34	positive	colon	Male
3435_53	positive	colon	Male
3438_10	positive	colon	Male
3448_13	negative	colon	Male
3449_58	positive	colon	Male
3450_4	positive	colon	Male
3453_87	negative	colon	Male
3459_49	negative	colon	Male
3461_58	negative	colon	Male
3471_49	positive	colon	Male
3474_19	negative	colon	Male
3477_63	negative	colon	Male
3480_7	NA	colon	Male
3485_28	negative	colon	Male
3486_58	NA	colon	Male
3489_9	positive	colon	Male
3494_71	positive	colon	Male
3504_58	positive	colon	Male
3518_54	positive	colon	Male
3520_58	negative	colon	Male
3534_14	NA	colon	Male
3554_24	negative	colon	Male
3581_53	positive	colon	Male
3587_53	NA	colon	Male
3592_4	positive	colon	Male
3600_2	negative	colon	Male
3603_60	NA	colon	Male
3605_77	negative	colon	Male
3616_3	positive	colon	Male
3620_67	negative	colon	Male
3622_33	negative	colon	Male
3623_84	NA	colon	Male
3627_71	NA	colon	Male
3628_3	negative	colon	Male
3640_14	positive	colon	Male
3685_53	NA	colon	Male
3708_62	positive	colon	Male
3710_49	positive	colon	Male
3727_35	positive	colon	Male
3730_81	NA	colon	Male
3758_68	NA	colon	Male
3773_15	negative	colon	Male
3799_11	positive	colon	Male
3803_10	positive	colon	Male
3817_18	NA	colon	Male
3825_18	positive	colon	Male
3831_21	NA	colon	Male
3835_11	negative	colon	Male
3836_51	NA	colon	Male
3839_60	NA	colon	Male
3845_51	negative	colon	Male
3852_19	negative	colon	Male
3854_24	negative	colon	Male
3860_7	NA	colon	Male
3866_7	negative	colon	Male
3867_49	NA	colon	Male
3874_8	negative	colon	Male
3875_62	NA	colon	Male
3887_90	negative	colon	Male
3888_8	NA	colon	Male
3889_64	NA	colon	Male
3890_8	NA	colon	Male
3894_15	negative	colon	Male
3896_5	NA	colon	Male
3897_61	negative	colon	Male
3898_5	negative	colon	Male
3902_21	negative	colon	Male
4122_12	NA	colon	Male
4126_22	negative	colon	Male
4128_27	positive	colon	Male
4129_72	negative	colon	Male
4130_71	NA	colon	Male
4133_54	negative	colon	Male
4137_57	NA	colon	Male
4144_13	NA	colon	Male
4151_6	positive	colon	Male
4152_58	positive	colon	Male
4153_11	negative	colon	Male
4155_3	positive	colon	Male
4156_74	NA	colon	Male
4158_54	positive	colon	Male
4160_49	negative	colon	Male
4162_54	NA	colon	Male
4163_5	NA	colon	Male
4184_43	NA	colon	Male
4209_60	NA	colon	Male
4212_5	negative	colon	Male
4224_7	positive	colon	Male
4230_1	NA	colon	Male
4232_19	negative	colon	Male
4237_70	positive	colon	Male
4249_64	NA	colon	Male
4250_23	NA	colon	Male
4261_55	NA	colon	Male
4278_14	positive	colon	Male
4292_5	NA	colon	Male
4294_16	positive	colon	Male
4301_58	positive	colon	Male
4304_18	negative	colon	Male
4309_59	NA	colon	Male
4314_12	positive	colon	Male
4328_2	positive	colon	Male
4332_6	positive	colon	Male
4337_49	negative	colon	Male
4355_13	negative	colon	Male
4374_45	positive	colon	Male
4389_2	negative	colon	Male
4393_3	NA	colon	Male
4396_54	NA	colon	Male
4397_26	NA	colon	Male
4407_10	positive	colon	Male
4420_7	NA	colon	Male
4423_77	positive	colon	Male
4436_1	positive	colon	Male
4440_15	positive	colon	Male
4453_83	negative	colon	Male
4455_89	positive	colon	Male
4459_68	negative	colon	Male
4468_21	positive	colon	Male
4469_78	negative	colon	Male
4471_50	positive	colon	Male
4472_5	positive	colon	Male
4476_22	positive	colon	Male
4479_14	negative	colon	Male
4480_59	negative	colon	Male
4487_1	negative	colon	Male
4496_60	positive	colon	Male
4498_62	positive	colon	Male
4499_21	negative	colon	Male
4533_76	NA	colon	Male
4534_10	positive	colon	Male
4541_49	negative	colon	Male
4543_65	positive	colon	Male
4544_4	negative	colon	Male
4546_27	negative	colon	Male
4548_4	negative	colon	Male
4556_10	positive	colon	Male
4560_34	NA	colon	Male
4562_1	negative	colon	Male
4567_82	negative	colon	Male
4568_17	negative	colon	Male
4588_1	negative	colon	Male
4693_72	NA	colon	Male
4708_3	NA	colon	Male
4717_55	NA	colon	Male
4718_5	negative	colon	Male
4721_54	negative	colon	Male
4763_31	positive	colon	Male
4769_10	NA	colon	Male
4771_10	negative	colon	Male
4775_34	positive	colon	Male
4801_13	positive	colon	Male
4831_4	negative	colon	Male
4834_61	negative	colon	Male
4840_73	positive	colon	Male
4842_62	positive	colon	Male
4867_15	positive	colon	Male
4876_32	negative	colon	Male
4878_3	negative	colon	Male
4880_21	negative	colon	Male
4886_3	negative	colon	Male
4890_10	NA	colon	Male
4906_35	positive	colon	Male
4908_6	negative	colon	Male
4910_21	NA	colon	Male
4911_49	NA	colon	Male
4913_78	positive	colon	Male
4922_13	negative	colon	Male
4923_79	positive	colon	Male
4925_54	negative	colon	Male
4931_59	positive	colon	Male
4956_2	NA	colon	Male
4960_72	NA	colon	Male
4961_17	negative	colon	Male
4962_52	negative	colon	Male
4964_67	positive	colon	Male
4967_1	positive	colon	Male
4968_50	negative	colon	Male
4969_2	negative	colon	Male
4971_1	negative	colon	Male
4978_54	NA	colon	Male
4979_34	negative	colon	Male
4982_54	positive	colon	Male
4984_83	positive	colon	Male
4987_17	NA	colon	Male
4991_12	negative	colon	Male
4995_16	negative	colon	Male
4996_66	positive	colon	Male
5000_52	positive	colon	Male
5001_6	negative	colon	Male
5006_71	NA	colon	Male
5009_11	NA	colon	Male
5013_2	negative	colon	Male
5015_15	negative	colon	Male
5019_16	negative	colon	Male
5021_13	NA	colon	Male
5024_67	positive	colon	Male
5026_66	negative	colon	Male
5028_59	positive	colon	Male
5029_3	positive	colon	Male
5031_10	NA	colon	Male
5033_27	NA	colon	Male
5035_7	positive	colon	Male
5062_60	negative	colon	Male
5063_12	NA	colon	Male
5069_9	negative	colon	Male
5078_82	positive	colon	Male
5088_175	positive	colon	Male
5090_49	positive	colon	Male
5091_28	positive	colon	Male
5092_51	negative	colon	Male
5097_14	NA	colon	Male
5098_79	NA	colon	Male
5102_55	negative	colon	Male
5107_7	negative	colon	Male
5112_73	negative	colon	Male
5117_14	NA	colon	Male
5121_3	negative	colon	Male
5124_69	negative	colon	Male
5131_15	NA	colon	Male
5134_52	positive	colon	Male
5178_5	NA	colon	Male
5196_7	negative	colon	Male
5202_4	negative	colon	Male
5223_59	positive	colon	Male
5227_60	positive	colon	Male
5229_90	positive	colon	Male
5230_99	NA	colon	Male
5236_2	negative	colon	Male
5242_37	positive	colon	Male
5250_53	positive	colon	Male
5255_22	positive	colon	Male
5256_86	positive	colon	Male
5260_80	NA	colon	Male
5264_65	NA	colon	Male
5272_55	negative	colon	Male
5307_12	NA	colon	Male
5315_22	NA	colon	Male
5316_54	negative	colon	Male
5339_49	NA	colon	Male
5343_74	positive	colon	Male
5346_24	negative	colon	Male
5347_59	positive	colon	Male
5350_14	negative	colon	Male
5352_11	NA	colon	Male
5353_89	negative	colon	Male
5355_69	NA	colon	Male
5357_60	positive	colon	Male
5359_65	negative	colon	Male
5360_9	NA	colon	Male
5363_51	negative	colon	Male
5383_14	positive	colon	Male
5400_52	negative	colon	Male
5404_53	positive	colon	Male
5412_53	positive	colon	Male
5437_63	positive	colon	Male
5440_26	positive	colon	Male
5443_62	negative	colon	Male
5451_1	negative	colon	Male
5456_59	positive	colon	Male
5464_52	NA	colon	Male
5467_15	NA	colon	Male
5468_67	NA	colon	Male
5475_10	NA	colon	Male
5476_66	negative	colon	Male
5478_50	positive	colon	Male
5480_49	negative	colon	Male
5481_16	positive	colon	Male
5483_1	negative	colon	Male
5487_7	negative	colon	Male
5490_53	NA	colon	Male
5493_17	NA	colon	Male
5508_62	positive	colon	Male
5509_7	positive	colon	Male
5526_53	NA	colon	Male
5534_49	NA	colon	Male
5542_22	positive	colon	Male
5581_28	negative	colon	Male
5584_21	negative	colon	Male
5586_66	positive	colon	Male
5590_11	NA	colon	Male
5599_88	NA	colon	Male
5602_62	positive	colon	Male
5604_30	negative	colon	Male
5605_77	NA	colon	Male
5609_92	NA	colon	Male
5611_56	NA	colon	Male
5612_16	NA	colon	Male
5615_62	NA	colon	Male
5617_41	positive	colon	Male
5618_50	positive	colon	Male
5627_53	positive	colon	Male
5628_21	negative	colon	Male
5630_48	negative	colon	Male
5632_6	negative	colon	Male
5634_39	negative	colon	Male
5636_10	negative	colon	Male
5638_23	positive	colon	Male
5643_2	positive	colon	Male
5644_60	negative	colon	Male
5649_83	positive	colon	Male
5656_53	NA	colon	Male
5658_64	negative	colon	Male
5660_51	positive	colon	Male
5663_18	negative	colon	Male
5669_26	NA	colon	Male
5671_1	positive	colon	Male
5679_16	NA	colon	Male
5688_65	positive	colon	Male
5691_2	negative	colon	Male
5701_81	positive	colon	Male
5703_26	negative	colon	Male
5707_55	negative	colon	Male
5713_9	positive	colon	Male
5716_49	negative	colon	Male
5719_66	NA	colon	Male
5724_58	NA	colon	Male
5727_35	NA	colon	Male
5728_60	negative	colon	Male
5731_1	negative	colon	Male
5737_61	positive	colon	Male
5739_75	positive	colon	Male
5740_17	negative	colon	Male
5744_12	negative	colon	Male
5748_20	negative	colon	Male
5752_63	NA	colon	Male
5753_21	positive	colon	Male
5755_29	NA	colon	Male
5756_66	NA	colon	Male
5762_35	negative	colon	Male
5764_4	NA	colon	Male
5765_53	NA	colon	Male
5792_8	NA	colon	Male
5798_3	negative	colon	Male
5803_24	NA	colon	Male
5807_77	positive	colon	Male
5822_22	positive	colon	Male
5825_49	positive	colon	Male
5837_49	negative	colon	Male
5867_60	negative	colon	Male
5870_23	NA	colon	Male
5879_51	NA	colon	Male
5885_55	negative	colon	Male
5897_58	NA	colon	Male
5900_11	NA	colon	Male
5909_51	NA	colon	Male
5915_58	NA	colon	Male
5918_5	negative	colon	Male
5927_4	negative	colon	Male
5936_53	NA	colon	Male
5939_42	negative	colon	Male
5954_62	negative	colon	Male
5957_30	negative	colon	Male
5963_9	negative	colon	Male
5981_6	positive	colon	Male
5988_49	positive	colon	Male
6022_57	negative	colon	Male
6027_31	positive	colon	Male
6039_24	positive	colon	Male
6064_4	negative	colon	Male
6077_63	positive	colon	Male
6079_59	positive	colon	Male
6086_15	positive	colon	Male
6119_14	NA	colon	Male
6151_18	negative	colon	Male
6210_100	positive	colon	Male
6226_69	NA	colon	Male
6227_1	positive	colon	Male
6228_58	NA	colon	Male
6240_70	NA	colon	Male
6245_4	positive	colon	Male
6247_9	positive	colon	Male
6262_14	negative	colon	Male
6276_16	positive	colon	Male
6283_60	positive	colon	Male
6284_7	NA	colon	Male
6296_36	NA	colon	Male
6304_8	positive	colon	Male
6315_58	NA	colon	Male
6321_65	positive	colon	Male
6326_20	negative	colon	Male
6342_10	negative	colon	Male
6350_43	NA	colon	Male
6354_13	negative	colon	Male
6357_83	NA	colon	Male
6359_50	negative	colon	Male
6360_7	NA	colon	Male
6362_6	positive	colon	Male
6364_7	negative	colon	Male
6366_38	positive	colon	Male
6367_66	positive	colon	Male
6368_9	negative	colon	Male
6369_82	positive	colon	Male
6373_54	negative	colon	Male
6377_54	negative	colon	Male
6379_62	negative	colon	Male
6380_23	negative	colon	Male
6382_17	positive	colon	Male
6383_90	negative	colon	Male
6384_19	negative	colon	Male
6385_63	negative	colon	Male
6388_21	positive	colon	Male
6390_18	positive	colon	Male
6391_52	positive	colon	Male
6393_63	positive	colon	Male
6395_58	positive	colon	Male
6398_12	negative	colon	Male
6402_8	negative	colon	Male
6404_20	positive	colon	Male
6407_63	NA	colon	Male
6411_58	positive	colon	Male
6415_90	positive	colon	Male
6416_8	negative	colon	Male
6434_18	NA	colon	Male
6439_59	positive	colon	Male
6441_62	NA	colon	Male
6444_15	negative	colon	Male
6451_64	negative	colon	Male
6454_38	NA	colon	Male
6455_52	positive	colon	Male
6461_54	negative	colon	Male
6464_40	NA	colon	Male
6467_65	negative	colon	Male
6470_19	negative	colon	Male
6491_59	NA	colon	Male
6493_9	NA	colon	Male
6494_60	NA	colon	Male
6496_60	negative	colon	Male
6497_10	NA	colon	Male
6506_54	negative	colon	Male
6510_56	positive	colon	Male
6511_17	NA	colon	Male
6517_14	NA	colon	Male
6520_87	positive	colon	Male
6521_35	positive	colon	Male
6525_17	positive	colon	Male
6533_20	NA	colon	Male
6538_90	negative	colon	Male
6544_33	positive	colon	Male
6547_83	positive	colon	Male
6551_94	positive	colon	Male
6555_58	positive	colon	Male
6556_5	negative	colon	Male
6557_50	negative	colon	Male
6570_1	positive	colon	Male
6572_10	positive	colon	Male
6576_1	positive	colon	Male
6578_29	NA	colon	Male
6586_19	negative	colon	Male
6597_24	positive	colon	Male
6599_5	NA	colon	Male
6603_18	positive	colon	Male
6605_17	negative	colon	Male
6609_22	NA	colon	Male
6611_8	negative	colon	Male
6612_90	positive	colon	Male
6617_12	positive	colon	Male
6620_82	positive	colon	Male
6621_10	negative	colon	Male
6622_90	positive	colon	Male
6626_81	positive	colon	Male
6627_25	positive	colon	Male
6631_17	NA	colon	Male
6633_43	positive	colon	Male
6641_60	NA	colon	Male
6647_55	NA	colon	Male
6649_51	negative	colon	Male
6651_74	negative	colon	Male
6653_58	negative	colon	Male
6706_18	NA	colon	Male
6895_1	positive	colon	Male
6899_37	NA	colon	Male
6900_30	NA	colon	Male
6918_183	positive	colon	Male
6919_3	positive	colon	Male
6920_1	negative	colon	Male
6923_1	positive	colon	Male
6925_26	NA	colon	Male
6929_10	NA	colon	Male
6932_42	positive	colon	Male
6936_7	NA	colon	Male
6938_21	NA	colon	Male
6941_11	positive	colon	Male
6951_26	positive	colon	Male
6955_68	negative	colon	Male
6961_14	positive	colon	Male
6962_5	positive	colon	Male
6965_19	negative	colon	Male
6966_144	NA	colon	Male
6969_14	positive	colon	Male
6975_52	positive	colon	Male
6984_6	positive	colon	Male
6991_24	negative	colon	Male
6992_67	positive	colon	Male
6994_19	positive	colon	Male
6998_106	positive	colon	Male
7006_4	NA	colon	Male
7007_24	NA	colon	Male
7016_12	NA	colon	Male
7045_4	negative	colon	Male
7046_6	positive	colon	Male
7050_5	positive	colon	Male
7059_14	negative	colon	Male
7060_2	NA	colon	Male
7065_1	NA	colon	Male
7069_9	positive	colon	Male
7070_25	NA	colon	Male
7071_23	positive	colon	Male
7082_2	NA	colon	Male
7090_17	positive	colon	Male
7096_30	negative	colon	Male
7099_33	positive	colon	Male
7110_2	positive	colon	Male
7123_25	positive	colon	Male
7124_18	negative	colon	Male
7127_3	negative	colon	Male
7132_55	NA	colon	Male
7139_14	NA	colon	Male
7143_9	NA	colon	Male
7146_16	negative	colon	Male
7147_35	NA	colon	Male
7148_42	NA	colon	Male
7153_66	NA	colon	Male
7154_92	negative	colon	Male
7157_22	positive	colon	Male
7161_25	negative	colon	Male
7167_102	NA	colon	Male
7178_59	positive	colon	Male
7179_69	negative	colon	Male
7185_29	negative	colon	Male
7189_55	NA	colon	Male
7191_32	NA	colon	Male
7193_98	positive	colon	Male
